Time,pH,mCa,mTIC,mCO3,rdiss,Omega
s,-,mol/kg,mol/kg,mol/kg,mol/m^2s,-
600,7.54788,8.68219e-05,0.000100699,1.56463e-07,6.72436e-07,0.00410242
610,7.55387,8.81661e-05,0.000102043,1.60883e-07,6.7197e-07,0.00428363
620,7.55976,8.95093e-05,0.000103387,1.65354e-07,6.71511e-07,0.00446976
630,7.56555,9.08517e-05,0.000104729,1.69876e-07,6.71059e-07,0.00466086
640,7.57124,9.21931e-05,0.00010607,1.74449e-07,6.70613e-07,0.00485699
650,7.57684,9.35337e-05,0.000107411,1.79072e-07,6.70173e-07,0.00505819
660,7.58235,9.48734e-05,0.000108751,1.83744e-07,6.69739e-07,0.00526451
670,7.58776,9.62123e-05,0.000110089,1.88466e-07,6.69309e-07,0.00547599
680,7.59309,9.75503e-05,0.000111427,1.93236e-07,6.68885e-07,0.00569269
690,7.59833,9.88874e-05,0.000112765,1.98055e-07,6.68464e-07,0.00591463
700,7.6035,0.000100224,0.000114101,2.02923e-07,6.68048e-07,0.00614188
710,7.60858,0.000101559,0.000115436,2.07838e-07,6.67635e-07,0.00637447
720,7.61358,0.000102894,0.000116771,2.12801e-07,6.67226e-07,0.00661245
730,7.61851,0.000104228,0.000118105,2.1781e-07,6.6682e-07,0.00685586
740,7.62336,0.000105561,0.000119438,2.22867e-07,6.66416e-07,0.00710473
750,7.62814,0.000106893,0.00012077,2.27969e-07,6.66015e-07,0.00735912
760,7.63286,0.000108225,0.000122102,2.33118e-07,6.65617e-07,0.00761906
770,7.6375,0.000109555,0.000123432,2.38312e-07,6.6522e-07,0.00788459
780,7.64207,0.000110885,0.000124762,2.43552e-07,6.64825e-07,0.00815576
790,7.64658,0.000112214,0.000126091,2.48836e-07,6.64431e-07,0.00843259
800,7.65103,0.000113542,0.00012742,2.54165e-07,6.64039e-07,0.00871513
810,7.65542,0.00011487,0.000128747,2.59538e-07,6.63648e-07,0.00900341
820,7.65974,0.000116197,0.000130074,2.64954e-07,6.63258e-07,0.00929747
830,7.664,0.000117523,0.0001314,2.70414e-07,6.62869e-07,0.00959735
840,7.66821,0.000118848,0.000132725,2.75917e-07,6.6248e-07,0.00990309
850,7.67236,0.000120172,0.00013405,2.81463e-07,6.62092e-07,0.0102147
860,7.67645,0.000121496,0.000135373,2.87051e-07,6.61704e-07,0.0105322
870,7.68049,0.000122819,0.000136696,2.92681e-07,6.61316e-07,0.0108557
880,7.68448,0.000124141,0.000138018,2.98352e-07,6.60928e-07,0.0111852
890,7.68841,0.000125462,0.000139339,3.04065e-07,6.6054e-07,0.0115207
900,7.69229,0.000126783,0.00014066,3.09818e-07,6.60151e-07,0.0118622
910,7.69613,0.000128102,0.00014198,3.15612e-07,6.59762e-07,0.0122099
920,7.69991,0.000129421,0.000143299,3.21446e-07,6.59372e-07,0.0125636
930,7.70365,0.00013074,0.000144617,3.2732e-07,6.58982e-07,0.0129235
940,7.70734,0.000132057,0.000145934,3.33233e-07,6.5859e-07,0.0132895
950,7.71098,0.000133374,0.000147251,3.39185e-07,6.58198e-07,0.0136618
960,7.71458,0.000134689,0.000148567,3.45176e-07,6.57804e-07,0.0140402
970,7.71813,0.000136005,0.000149882,3.51205e-07,6.5741e-07,0.0144249
980,7.72164,0.000137319,0.000151196,3.57272e-07,6.57014e-07,0.0148159
990,7.72511,0.000138632,0.00015251,3.63376e-07,6.56617e-07,0.0152132
