Time,pH,mCa,mTIC,mCO3,rdiss,Omega
397.5,7.18609,7.91453e-06,1.64592,0.0010324,0,2.46758
399,7.18354,7.90059e-06,1.65461,0.00103098,0,2.45986
400.5,7.18099,7.88669e-06,1.66331,0.00102957,0,2.45218
402,7.17846,7.87284e-06,1.67201,0.00102818,0,2.44455
403.5,7.17595,7.85903e-06,1.68071,0.00102679,0,2.43697
405,7.17345,7.84527e-06,1.68941,0.00102541,0,2.42943
406.5,7.17096,7.83154e-06,1.69811,0.00102404,0,2.42194
408,7.16849,7.81787e-06,1.7068,0.00102267,0,2.41449
409.5,7.16603,7.80423e-06,1.7155,0.00102132,0,2.40708
411,7.16358,7.79064e-06,1.7242,0.00101997,0,2.39972
412.5,7.16115,7.77709e-06,1.7329,0.00101863,0,2.39241
414,7.15873,7.76359e-06,1.74159,0.0010173,0,2.38513
415.5,7.15633,7.75012e-06,1.75029,0.00101598,0,2.3779
417,7.15394,7.73671e-06,1.75898,0.00101466,0,2.37071
418.5,7.15156,7.72333e-06,1.76768,0.00101336,0,2.36356
420,7.1492,7.70999e-06,1.77637,0.00101206,0,2.35646
421.5,7.14685,7.6967e-06,1.78506,0.00101076,0,2.34939
423,7.14451,7.68345e-06,1.79375,0.00100948,0,2.34236
424.5,7.14218,7.67024e-06,1.80244,0.0010082,0,2.33538
426,7.13987,7.65708e-06,1.81112,0.00100693,0,2.32843
427.5,7.13757,7.64395e-06,1.81981,0.00100567,0,2.32152
429,7.13528,7.63087e-06,1.82849,0.00100441,0,2.31465
430.5,7.133,7.61783e-06,1.83717,0.00100316,0,2.30782
432,7.13074,7.60483e-06,1.84585,0.00100192,0,2.30103
433.5,7.12848,7.59187e-06,1.85452,0.00100068,0,2.29428
435,7.12624,7.57896e-06,1.8632,0.000999455,0,2.28756
436.5,7.12402,7.56608e-06,1.87187,0.000998232,0,2.28088
438,7.1218,7.55324e-06,1.88054,0.000997015,0,2.27424
439.5,7.1196,7.54045e-06,1.88921,0.000995805,0,2.26763
441,7.1174,7.5277e-06,1.89787,0.000994602,0,2.26106
442.5,7.11522,7.51498e-06,1.90653,0.000993405,0,2.25452
444,7.11305,7.50231e-06,1.91519,0.000992213,0,2.24802
445.5,7.11089,7.48968e-06,1.92385,0.000991028,0,2.24155
447,7.10874,7.47709e-06,1.9325,0.000989849,0,2.23512
448.5,7.10661,7.46454e-06,1.94115,0.000988676,0,2.22873
450,7.10448,7.45202e-06,1.94979,0.000987509,0,2.22236
451.5,7.10237,7.43955e-06,1.95844,0.000986347,0,2.21604
453,7.10026,7.42712e-06,1.96707,0.000985191,0,2.20974
454.5,7.09817,7.41473e-06,1.97571,0.000984041,0,2.20348
456,7.09609,7.40237e-06,1.98434,0.000982897,0,2.19725
457.5,7.09402,7.39006e-06,1.99297,0.000981758,0,2.19105
459,7.09195,7.37778e-06,2.00159,0.000980624,0,2.18489
460.5,7.0899,7.36555e-06,2.01021,0.000979496,0,2.17875
462,7.08786,7.35335e-06,2.01883,0.000978374,0,2.17265
463.5,7.08583,7.34119e-06,2.02744,0.000977256,0,2.16658
465,7.08381,7.32907e-06,2.03605,0.000976144,0,2.16054
466.5,7.0818,7.31699e-06,2.04465,0.000975037,0,2.15453
468,7.0798,7.30495e-06,2.05325,0.000973935,0,2.14856
469.5,7.07781,7.29294e-06,2.06184,0.000972838,0,2.14261
471,7.07583,7.28098e-06,2.07043,0.000971746,0,2.13669
472.5,7.07386,7.26905e-06,2.07902,0.000970659,0,2.13081
474,7.0719,7.25716e-06,2.0876,0.000969577,0,2.12495
475.5,7.06995,7.24531e-06,2.09617,0.000968499,0,2.11912
477,7.06801,7.23349e-06,2.10475,0.000967427,0,2.11332
478.5,7.06607,7.22171e-06,2.11331,0.000966359,0,2.10756
480,7.06415,7.20997e-06,2.12187,0.000965296,0,2.10181
481.5,7.06224,7.19827e-06,2.13043,0.000964237,0,2.0961
483,7.06033,7.18661e-06,2.13898,0.000963184,0,2.09042
484.5,7.05844,7.17498e-06,2.14752,0.000962134,0,2.08476
486,7.05655,7.16339e-06,2.15606,0.000961089,0,2.07913
487.5,7.05468,7.15183e-06,2.16459,0.000960049,0,2.07353
489,7.05281,7.14032e-06,2.17312,0.000959013,0,2.06796
490.5,7.05095,7.12884e-06,2.18164,0.000957981,0,2.06241
492,7.0491,7.11739e-06,2.19016,0.000956954,0,2.05689
493.5,7.04726,7.10599e-06,2.19867,0.000955931,0,2.0514
495,7.04543,7.09462e-06,2.20717,0.000954912,0,2.04594
496.5,7.0436,7.08328e-06,2.21567,0.000953897,0,2.0405
