Time,pH,mCa,mTIC,mCO3,rdiss,Omega
385.5,9.74486,8.69738e-05,0.000119458,2.46823e-05,2.28662e-07,0.648298
387,9.74516,8.70349e-05,0.000119622,2.47293e-05,2.27564e-07,0.649988
388.5,9.74544,8.70949e-05,0.000119784,2.47758e-05,2.26477e-07,0.651659
390,9.74572,8.71538e-05,0.000119946,2.48219e-05,2.25402e-07,0.653313
391.5,9.746,8.72117e-05,0.000120106,2.48676e-05,2.24337e-07,0.654951
393,9.74627,8.72686e-05,0.000120265,2.49129e-05,2.23284e-07,0.656571
394.5,9.74653,8.73244e-05,0.000120423,2.49577e-05,2.22242e-07,0.658174
396,9.74679,8.73792e-05,0.00012058,2.50022e-05,2.2121e-07,0.65976
397.5,9.74705,8.7433e-05,0.000120737,2.50463e-05,2.2019e-07,0.66133
399,9.7473,8.74858e-05,0.000120892,2.50899e-05,2.1918e-07,0.662883
400.5,9.74755,8.75376e-05,0.000121046,2.51332e-05,2.1818e-07,0.66442
402,9.74779,8.75885e-05,0.000121199,2.51761e-05,2.17192e-07,0.66594
403.5,9.74802,8.76384e-05,0.000121352,2.52186e-05,2.16214e-07,0.667445
405,9.74825,8.76873e-05,0.000121503,2.52607e-05,2.15246e-07,0.668933
406.5,9.74848,8.77354e-05,0.000121653,2.53025e-05,2.14288e-07,0.670406
408,9.7487,8.77825e-05,0.000121803,2.53439e-05,2.13341e-07,0.671863
409.5,9.74892,8.78287e-05,0.000121951,2.53849e-05,2.12404e-07,0.673304
411,9.74914,8.7874e-05,0.000122099,2.54255e-05,2.11477e-07,0.67473
412.5,9.74935,8.79184e-05,0.000122246,2.54658e-05,2.1056e-07,0.676141
414,9.74955,8.79619e-05,0.000122392,2.55057e-05,2.09652e-07,0.677536
415.5,9.74975,8.80046e-05,0.000122537,2.55453e-05,2.08755e-07,0.678917
417,9.74995,8.80464e-05,0.000122681,2.55845e-05,2.07867e-07,0.680282
418.5,9.75014,8.80873e-05,0.000122824,2.56234e-05,2.06989e-07,0.681633
420,9.75033,8.81275e-05,0.000122967,2.56619e-05,2.0612e-07,0.682969
421.5,9.75051,8.81668e-05,0.000123108,2.57001e-05,2.05261e-07,0.684291
423,9.75069,8.82053e-05,0.000123249,2.5738e-05,2.04411e-07,0.685598
424.5,9.75087,8.8243e-05,0.000123389,2.57755e-05,2.0357e-07,0.686891
426,9.75104,8.82799e-05,0.000123528,2.58127e-05,2.02738e-07,0.68817
427.5,9.75121,8.8316e-05,0.000123666,2.58496e-05,2.01916e-07,0.689435
429,9.75138,8.83513e-05,0.000123804,2.58862e-05,2.01102e-07,0.690687
430.5,9.75154,8.83859e-05,0.000123941,2.59224e-05,2.00298e-07,0.691924
432,9.7517,8.84197e-05,0.000124077,2.59583e-05,1.99502e-07,0.693148
433.5,9.75185,8.84528e-05,0.000124212,2.59939e-05,1.98715e-07,0.694359
