Time,pH,mCa,mTIC,mCO3,rdiss,Omega
48,8.91881,2.00684e-05,0.000464099,1.73269e-05,5.82703e-07,0.105011
49.5,8.93934,2.05509e-05,0.000490288,1.91583e-05,5.73616e-07,0.118902
51,8.95847,2.10229e-05,0.000517143,2.10831e-05,5.63844e-07,0.133853
52.5,8.97633,2.14838e-05,0.000544659,2.30997e-05,5.53383e-07,0.149871
54,8.99302,2.19329e-05,0.000572829,2.52063e-05,5.42231e-07,0.166957
55.5,9.00861,2.23697e-05,0.000601648,2.74004e-05,5.30393e-07,0.185104
57,9.0232,2.27936e-05,0.000631109,2.96794e-05,5.17877e-07,0.204299
58.5,9.03683,2.32039e-05,0.000661206,3.20403e-05,5.04695e-07,0.224521
60,9.04957,2.36002e-05,0.000691933,3.44799e-05,4.90866e-07,0.245743
61.5,9.06148,2.39819e-05,0.000723284,3.69944e-05,4.76412e-07,0.267929
63,9.07259,2.43485e-05,0.000755254,3.95801e-05,4.61359e-07,0.291038
64.5,9.08295,2.46996e-05,0.000787836,4.22327e-05,4.4574e-07,0.315021
66,9.09259,2.50348e-05,0.000821025,4.49478e-05,4.2959e-07,0.339823
67.5,9.10156,2.53536e-05,0.000854815,4.77207e-05,4.12949e-07,0.365382
69,9.10987,2.56557e-05,0.000889201,5.05466e-05,3.95861e-07,0.391631
70.5,9.11756,2.59409e-05,0.000924176,5.34204e-05,3.78372e-07,0.418497
72,9.12465,2.62088e-05,0.000959736,5.6337e-05,3.60533e-07,0.445904
73.5,9.13116,2.64593e-05,0.000995874,5.92909e-05,3.42396e-07,0.47377
75,9.13713,2.66922e-05,0.00103259,6.22769e-05,3.24017e-07,0.50201
76.5,9.14256,2.69075e-05,0.00106987,6.52894e-05,3.05452e-07,0.530537
78,9.14748,2.7105e-05,0.00110771,6.83229e-05,2.86758e-07,0.559263
79.5,9.15191,2.72848e-05,0.00114611,7.13718e-05,2.67996e-07,0.588097
81,9.15586,2.7447e-05,0.00118507,7.44308e-05,2.49222e-07,0.616947
82.5,9.15935,2.75917e-05,0.00122457,7.74942e-05,2.30497e-07,0.645725
84,9.1624,2.7719e-05,0.00126462,8.05568e-05,2.11878e-07,0.674341
85.5,9.16502,2.78291e-05,0.00130521,8.36132e-05,1.93421e-07,0.702707
87,9.16722,2.79224e-05,0.00134633,8.66583e-05,1.75182e-07,0.73074
88.5,9.16902,2.79991e-05,0.00138798,8.96872e-05,1.57213e-07,0.758358
90,9.17044,2.80596e-05,0.00143015,9.2695e-05,1.39564e-07,0.785484
91.5,9.17148,2.81042e-05,0.00147285,9.5677e-05,1.22284e-07,0.812044
93,9.17216,2.81335e-05,0.00151606,9.8629e-05,1.05416e-07,0.837971
94.5,9.17249,2.81479e-05,0.00155979,0.000101547,8.90007e-08,0.863202
96,9.17249,2.81479e-05,0.00160402,0.000104426,7.30762e-08,0.887679
97.5,9.17217,2.8134e-05,0.00164875,0.000107264,5.76756e-08,0.91135
99,9.17154,2.81068e-05,0.00169399,0.000110056,4.28286e-08,0.934171
100.5,9.1706,2.80668e-05,0.00173972,0.0001128,2.85607e-08,0.956101
102,9.16939,2.80147e-05,0.00178594,0.000115493,1.48934e-08,0.977108
103.5,9.16789,2.79511e-05,0.00183264,0.000118133,1.84033e-09,0.997171
105,9.16636,2.7886e-05,0.00187984,0.000120775,0,1.0171
106.5,9.16482,2.78211e-05,0.00192753,0.000123429,0,1.03703
108,9.16329,2.77563e-05,0.00197571,0.000126095,0,1.05696
109.5,9.16175,2.76918e-05,0.00202436,0.000128772,0,1.0769
111,9.16021,2.76275e-05,0.00207349,0.00013146,0,1.09682
112.5,9.15867,2.75634e-05,0.00212309,0.000134158,0,1.11673
114,9.15713,2.74995e-05,0.00217316,0.000136865,0,1.13663
115.5,9.15559,2.74358e-05,0.00222369,0.000139582,0,1.1565
117,9.15405,2.73724e-05,0.00227468,0.000142307,0,1.17636
118.5,9.1525,2.73091e-05,0.00232613,0.000145041,0,1.19618
120,9.15096,2.72461e-05,0.00237802,0.000147782,0,1.21598
121.5,9.14941,2.71832e-05,0.00243036,0.00015053,0,1.23574
123,9.14787,2.71206e-05,0.00248314,0.000153286,0,1.25546
124.5,9.14632,2.70582e-05,0.00253635,0.000156048,0,1.27513
126,9.14477,2.6996e-05,0.00259,0.000158815,0,1.29477
127.5,9.14323,2.6934e-05,0.00264408,0.000161588,0,1.31435
129,9.14168,2.68722e-05,0.00269858,0.000164367,0,1.33388
130.5,9.14013,2.68106e-05,0.0027535,0.000167149,0,1.35335
132,9.13857,2.67492e-05,0.00280883,0.000169937,0,1.37277
133.5,9.13702,2.66881e-05,0.00286458,0.000172727,0,1.39213
135,9.13547,2.66271e-05,0.00292073,0.000175522,0,1.41142
136.5,9.13392,2.65664e-05,0.00297729,0.000178319,0,1.43064
138,9.13236,2.65058e-05,0.00303425,0.000181119,0,1.44979
139.5,9.13081,2.64455e-05,0.0030916,0.000183921,0,1.46887
141,9.12925,2.63854e-05,0.00314934,0.000186725,0,1.48787
142.5,9.12769,2.63255e-05,0.00320747,0.00018953,0,1.50679
144,9.12614,2.62658e-05,0.00326598,0.000192336,0,1.52564
145.5,9.12458,2.62062e-05,0.00332488,0.000195143,0,1.5444
147,9.12302,2.61469e-05,0.00338414,0.000197951,0,1.56307
148.5,9.12146,2.60878e-05,0.00344378,0.000200758,0,1.58165
150,9.1199,2.60289e-05,0.00350379,0.000203565,0,1.60015
151.5,9.11834,2.59702e-05,0.00356416,0.000206371,0,1.61855
153,9.11678,2.59117e-05,0.00362489,0.000209176,0,1.63685
154.5,9.11521,2.58534e-05,0.00368598,0.00021198,0,1.65506
156,9.11365,2.57953e-05,0.00374742,0.000214782,0,1.67317
157.5,9.11209,2.57374e-05,0.00380921,0.000217582,0,1.69117
159,9.11052,2.56797e-05,0.00387134,0.000220379,0,1.70907
160.5,9.10895,2.56222e-05,0.00393381,0.000223173,0,1.72687
162,9.10739,2.55649e-05,0.00399663,0.000225965,0,1.74456
163.5,9.10582,2.55078e-05,0.00405977,0.000228753,0,1.76214
165,9.10425,2.54508e-05,0.00412325,0.000231538,0,1.7796
166.5,9.10268,2.53941e-05,0.00418705,0.000234318,0,1.79696
168,9.10111,2.53375e-05,0.00425118,0.000237094,0,1.8142
169.5,9.09954,2.52811e-05,0.00431562,0.000239866,0,1.83132
171,9.09796,2.5225e-05,0.00438038,0.000242632,0,1.84833
172.5,9.09639,2.5169e-05,0.00444546,0.000245394,0,1.86522
174,9.09481,2.51132e-05,0.00451084,0.00024815,0,1.88198
175.5,9.09324,2.50575e-05,0.00457653,0.0002509,0,1.89862
177,9.09166,2.50021e-05,0.00464252,0.000253644,0,1.91514
178.5,9.09008,2.49469e-05,0.00470881,0.000256382,0,1.93154
180,9.08851,2.48918e-05,0.00477539,0.000259113,0,1.94781
181.5,9.08693,2.48369e-05,0.00484227,0.000261838,0,1.96395
183,9.08535,2.47822e-05,0.00490943,0.000264556,0,1.97996
184.5,9.08376,2.47277e-05,0.00497688,0.000267266,0,1.99585
186,9.08218,2.46734e-05,0.00504461,0.000269969,0,2.0116
187.5,9.0806,2.46192e-05,0.00511262,0.000272664,0,2.02723
189,9.07901,2.45652e-05,0.00518091,0.000275352,0,2.04272
190.5,9.07743,2.45114e-05,0.00524946,0.000278031,0,2.05808
192,9.07584,2.44578e-05,0.00531829,0.000280701,0,2.0733
193.5,9.07426,2.44044e-05,0.00538738,0.000283364,0,2.08839
195,9.07267,2.43512e-05,0.00545673,0.000286017,0,2.10335
196.5,9.07108,2.42981e-05,0.00552634,0.000288661,0,2.11817
198,9.06949,2.42452e-05,0.00559621,0.000291296,0,2.13286
199.5,9.0679,2.41925e-05,0.00566633,0.000293922,0,2.1474
201,9.06631,2.414e-05,0.0057367,0.000296538,0,2.16181
202.5,9.06471,2.40877e-05,0.00580731,0.000299144,0,2.17609
204,9.06312,2.40355e-05,0.00587817,0.000301741,0,2.19022
205.5,9.06153,2.39836e-05,0.00594927,0.000304327,0,2.20422
207,9.05993,2.39318e-05,0.00602061,0.000306903,0,2.21807
208.5,9.05834,2.38801e-05,0.00609218,0.000309468,0,2.23179
210,9.05674,2.38287e-05,0.00616398,0.000312023,0,2.24536
211.5,9.05514,2.37774e-05,0.00623601,0.000314566,0,2.2588
213,9.05355,2.37264e-05,0.00630827,0.000317099,0,2.27209
214.5,9.05195,2.36755e-05,0.00638075,0.000319621,0,2.28525
216,9.05035,2.36247e-05,0.00645344,0.000322131,0,2.29826
217.5,9.04875,2.35742e-05,0.00652636,0.00032463,0,2.31113
219,9.04715,2.35238e-05,0.00659948,0.000327117,0,2.32386
220.5,9.04555,2.34736e-05,0.00667282,0.000329592,0,2.33645
222,9.04394,2.34236e-05,0.00674637,0.000332055,0,2.3489
223.5,9.04234,2.33737e-05,0.00682012,0.000334507,0,2.3612
225,9.04074,2.33241e-05,0.00689407,0.000336946,0,2.37336
226.5,9.03913,2.32746e-05,0.00696823,0.000339373,0,2.38539
228,9.03753,2.32252e-05,0.00704257,0.000341787,0,2.39726
229.5,9.03592,2.31761e-05,0.00711712,0.000344189,0,2.409
231,9.03431,2.31271e-05,0.00719185,0.000346578,0,2.42059
232.5,9.0327,2.30783e-05,0.00726677,0.000348954,0,2.43205
234,9.0311,2.30297e-05,0.00734188,0.000351317,0,2.44336
235.5,9.02949,2.29812e-05,0.00741717,0.000353667,0,2.45453
237,9.02788,2.29329e-05,0.00749265,0.000356004,0,2.46555
238.5,9.02627,2.28848e-05,0.0075683,0.000358328,0,2.47644
240,9.02466,2.28368e-05,0.00764412,0.000360638,0,2.48718
241.5,9.02304,2.2789e-05,0.00772012,0.000362935,0,2.49779
243,9.02143,2.27414e-05,0.00779628,0.000365218,0,2.50825
244.5,9.01982,2.2694e-05,0.00787262,0.000367488,0,2.51857
246,9.0182,2.26467e-05,0.00794912,0.000369743,0,2.52875
247.5,9.01659,2.25996e-05,0.00802578,0.000371985,0,2.53879
249,9.01497,2.25527e-05,0.0081026,0.000374213,0,2.54869
250.5,9.01336,2.25059e-05,0.00817957,0.000376427,0,2.55845
252,9.01174,2.24593e-05,0.00825671,0.000378626,0,2.56807
253.5,9.01012,2.24129e-05,0.00833399,0.000380811,0,2.57755
255,9.0085,2.23666e-05,0.00841142,0.000382982,0,2.58689
256.5,9.00689,2.23205e-05,0.00848901,0.000385139,0,2.5961
258,9.00527,2.22745e-05,0.00856673,0.000387281,0,2.60516
259.5,9.00365,2.22287e-05,0.0086446,0.000389409,0,2.61409
261,9.00203,2.21831e-05,0.00872261,0.000391522,0,2.62288
262.5,9.0004,2.21377e-05,0.00880075,0.00039362,0,2.63154
264,8.99878,2.20924e-05,0.00887903,0.000395704,0,2.64005
265.5,8.99716,2.20473e-05,0.00895745,0.000397772,0,2.64844
267,8.99554,2.20023e-05,0.00903599,0.000399826,0,2.65668
268.5,8.99391,2.19575e-05,0.00911466,0.000401865,0,2.66479
270,8.99229,2.19129e-05,0.00919346,0.000403889,0,2.67277
271.5,8.99066,2.18684e-05,0.00927238,0.000405898,0,2.68061
273,8.98904,2.18241e-05,0.00935143,0.000407892,0,2.68832
274.5,8.98741,2.17799e-05,0.00943059,0.000409871,0,2.69589
276,8.98578,2.17359e-05,0.00950987,0.000411834,0,2.70333
277.5,8.98416,2.1692e-05,0.00958926,0.000413782,0,2.71064
279,8.98253,2.16484e-05,0.00966877,0.000415715,0,2.71782
280.5,8.9809,2.16048e-05,0.00974838,0.000417633,0,2.72487
282,8.97927,2.15615e-05,0.00982811,0.000419536,0,2.73179
283.5,8.97764,2.15182e-05,0.00990794,0.000421422,0,2.73857
285,8.97601,2.14752e-05,0.00998787,0.000423294,0,2.74523
286.5,8.97438,2.14323e-05,0.0100679,0.00042515,0,2.75176
288,8.97274,2.13895e-05,0.010148,0.000426991,0,2.75816
289.5,8.97111,2.13469e-05,0.0102283,0.000428816,0,2.76443
291,8.96948,2.13045e-05,0.0103086,0.000430625,0,2.77058
292.5,8.96784,2.12622e-05,0.010389,0.000432419,0,2.7766
294,8.96621,2.12201e-05,0.0104695,0.000434197,0,2.78249
295.5,8.96457,2.11781e-05,0.0105501,0.00043596,0,2.78826
297,8.96294,2.11363e-05,0.0106308,0.000437707,0,2.79391
298.5,8.9613,2.10946e-05,0.0107116,0.000439439,0,2.79943
300,8.95967,2.1053e-05,0.0107925,0.000441154,0,2.80482
301.5,8.95803,2.10117e-05,0.0108734,0.000442854,0,2.8101
303,8.95639,2.09704e-05,0.0109544,0.000444539,0,2.81525
304.5,8.95475,2.09294e-05,0.0110355,0.000446207,0,2.82028
306,8.95311,2.08884e-05,0.0111167,0.00044786,0,2.82519
307.5,8.95147,2.08477e-05,0.0111979,0.000449497,0,2.82999
309,8.94983,2.0807e-05,0.0112792,0.000451118,0,2.83466
310.5,8.94819,2.07665e-05,0.0113606,0.000452724,0,2.83921
312,8.94655,2.07262e-05,0.0114421,0.000454314,0,2.84365
313.5,8.94491,2.0686e-05,0.0115236,0.000455888,0,2.84797
315,8.94327,2.0646e-05,0.0116052,0.000457446,0,2.85217
316.5,8.94162,2.06061e-05,0.0116868,0.000458988,0,2.85626
318,8.93998,2.05663e-05,0.0117685,0.000460515,0,2.86023
319.5,8.93833,2.05267e-05,0.0118503,0.000462026,0,2.86409
321,8.93669,2.04873e-05,0.0119321,0.000463521,0,2.86783
322.5,8.93504,2.04479e-05,0.012014,0.000465001,0,2.87146
324,8.9334,2.04088e-05,0.0120959,0.000466464,0,2.87498
325.5,8.93175,2.03697e-05,0.0121779,0.000467912,0,2.87839
327,8.9301,2.03308e-05,0.0122599,0.000469344,0,2.88169
328.5,8.92846,2.02921e-05,0.012342,0.000470761,0,2.88488
330,8.92681,2.02535e-05,0.0124241,0.000472161,0,2.88795
331.5,8.92516,2.0215e-05,0.0125063,0.000473546,0,2.89092
333,8.92351,2.01767e-05,0.0125885,0.000474916,0,2.89379
334.5,8.92186,2.01385e-05,0.0126707,0.000476269,0,2.89654
336,8.92021,2.01004e-05,0.012753,0.000477607,0,2.89919
337.5,8.91856,2.00625e-05,0.0128353,0.00047893,0,2.90173
339,8.9169,2.00248e-05,0.0129177,0.000480236,0,2.90417
340.5,8.91525,1.99871e-05,0.0130001,0.000481527,0,2.90651
342,8.9136,1.99496e-05,0.0130825,0.000482803,0,2.90874
343.5,8.91195,1.99123e-05,0.013165,0.000484063,0,2.91087
345,8.91029,1.98751e-05,0.0132475,0.000485307,0,2.9129
346.5,8.90864,1.9838e-05,0.01333,0.000486536,0,2.91482
348,8.90698,1.9801e-05,0.0134125,0.000487749,0,2.91665
349.5,8.90533,1.97642e-05,0.0134951,0.000488947,0,2.91838
351,8.90367,1.97275e-05,0.0135777,0.00049013,0,2.92001
352.5,8.90201,1.9691e-05,0.0136603,0.000491297,0,2.92154
354,8.90036,1.96546e-05,0.013743,0.000492448,0,2.92297
355.5,8.8987,1.96183e-05,0.0138256,0.000493585,0,2.92431
357,8.89704,1.95821e-05,0.0139083,0.000494706,0,2.92555
358.5,8.89538,1.95461e-05,0.013991,0.000495811,0,2.92669
360,8.89372,1.95102e-05,0.0140737,0.000496902,0,2.92775
361.5,8.89206,1.94745e-05,0.0141564,0.000497977,0,2.9287
363,8.8904,1.94389e-05,0.0142391,0.000499037,0,2.92957
364.5,8.88874,1.94034e-05,0.0143218,0.000500082,0,2.93034
366,8.88708,1.9368e-05,0.0144046,0.000501111,0,2.93103
367.5,8.88541,1.93328e-05,0.0144873,0.000502126,0,2.93162
369,8.88375,1.92977e-05,0.0145701,0.000503125,0,2.93212
370.5,8.88209,1.92627e-05,0.0146528,0.00050411,0,2.93253
372,8.88042,1.92279e-05,0.0147356,0.00050508,0,2.93286
373.5,8.87876,1.91932e-05,0.0148184,0.000506034,0,2.9331
375,8.87709,1.91586e-05,0.0149011,0.000506974,0,2.93325
376.5,8.87543,1.91241e-05,0.0149839,0.000507899,0,2.93331
378,8.87376,1.90898e-05,0.0150666,0.000508809,0,2.93329
379.5,8.8721,1.90556e-05,0.0151494,0.000509704,0,2.93319
381,8.87043,1.90215e-05,0.0152321,0.000510585,0,2.933
382.5,8.86876,1.89875e-05,0.0153149,0.00051145,0,2.93273
384,8.86709,1.89537e-05,0.0153976,0.000512302,0,2.93237
385.5,8.86542,1.892e-05,0.0154803,0.000513138,0,2.93194
387,8.86375,1.88864e-05,0.0155631,0.00051396,0,2.93142
388.5,8.86208,1.88529e-05,0.0156458,0.000514768,0,2.93082
390,8.86041,1.88196e-05,0.0157285,0.000515561,0,2.93015
391.5,8.85874,1.87863e-05,0.0158111,0.00051634,0,2.92939
393,8.85707,1.87532e-05,0.0158938,0.000517104,0,2.92856
394.5,8.8554,1.87203e-05,0.0159764,0.000517854,0,2.92765
396,8.85373,1.86874e-05,0.0160591,0.00051859,0,2.92667
397.5,8.85205,1.86547e-05,0.0161417,0.000519311,0,2.9256
399,8.85038,1.86221e-05,0.0162242,0.000520018,0,2.92447
400.5,8.8487,1.85896e-05,0.0163068,0.000520712,0,2.92326
402,8.84703,1.85572e-05,0.0163893,0.000521391,0,2.92197
403.5,8.84535,1.85249e-05,0.0164719,0.000522056,0,2.92061
405,8.84368,1.84928e-05,0.0165544,0.000522707,0,2.91918
406.5,8.842,1.84608e-05,0.0166368,0.000523344,0,2.91768
408,8.84032,1.84289e-05,0.0167193,0.000523968,0,2.91611
409.5,8.83865,1.83971e-05,0.0168017,0.000524578,0,2.91446
411,8.83697,1.83654e-05,0.016884,0.000525173,0,2.91275
412.5,8.83529,1.83339e-05,0.0169664,0.000525756,0,2.91097
414,8.83361,1.83024e-05,0.0170487,0.000526324,0,2.90912
415.5,8.83193,1.82711e-05,0.017131,0.000526879,0,2.90721
417,8.83025,1.82399e-05,0.0172132,0.000527421,0,2.90522
418.5,8.82857,1.82088e-05,0.0172955,0.000527949,0,2.90317
420,8.82689,1.81778e-05,0.0173776,0.000528463,0,2.90106
421.5,8.82521,1.8147e-05,0.0174598,0.000528964,0,2.89888
423,8.82353,1.81162e-05,0.0175419,0.000529452,0,2.89664
424.5,8.82184,1.80856e-05,0.0176239,0.000529927,0,2.89433
426,8.82016,1.8055e-05,0.017706,0.000530388,0,2.89196
427.5,8.81847,1.80246e-05,0.0177879,0.000530837,0,2.88953
429,8.81679,1.79943e-05,0.0178699,0.000531272,0,2.88704
430.5,8.8151,1.79641e-05,0.0179518,0.000531694,0,2.88448
432,8.81342,1.7934e-05,0.0180336,0.000532103,0,2.88187
433.5,8.81173,1.79041e-05,0.0181154,0.0005325,0,2.8792
435,8.81005,1.78742e-05,0.0181972,0.000532883,0,2.87647
436.5,8.80836,1.78445e-05,0.0182789,0.000533254,0,2.87368
438,8.80667,1.78148e-05,0.0183605,0.000533612,0,2.87083
439.5,8.80498,1.77853e-05,0.0184422,0.000533958,0,2.86793
441,8.80329,1.77559e-05,0.0185237,0.000534291,0,2.86497
442.5,8.8016,1.77266e-05,0.0186052,0.000534611,0,2.86195
444,8.79992,1.76973e-05,0.0186867,0.000534919,0,2.85888
445.5,8.79822,1.76682e-05,0.0187681,0.000535214,0,2.85576
447,8.79653,1.76392e-05,0.0188494,0.000535497,0,2.85258
448.5,8.79484,1.76104e-05,0.0189307,0.000535768,0,2.84935
450,8.79315,1.75816e-05,0.019012,0.000536027,0,2.84606
451.5,8.79146,1.75529e-05,0.0190932,0.000536273,0,2.84273
453,8.78976,1.75243e-05,0.0191743,0.000536508,0,2.83934
454.5,8.78807,1.74959e-05,0.0192554,0.00053673,0,2.8359
456,8.78638,1.74675e-05,0.0193364,0.00053694,0,2.83242
457.5,8.78468,1.74392e-05,0.0194173,0.000537139,0,2.82888
459,8.78299,1.74111e-05,0.0194982,0.000537325,0,2.82529
460.5,8.78129,1.7383e-05,0.019579,0.0005375,0,2.82166
462,8.77959,1.73551e-05,0.0196598,0.000537663,0,2.81798
463.5,8.7779,1.73273e-05,0.0197405,0.000537815,0,2.81425
465,8.7762,1.72995e-05,0.0198211,0.000537954,0,2.81047
466.5,8.7745,1.72719e-05,0.0199017,0.000538083,0,2.80665
468,8.7728,1.72443e-05,0.0199822,0.0005382,0,2.80279
469.5,8.7711,1.72169e-05,0.0200626,0.000538305,0,2.79887
471,8.7694,1.71896e-05,0.020143,0.000538399,0,2.79492
472.5,8.7677,1.71623e-05,0.0202233,0.000538482,0,2.79092
474,8.766,1.71352e-05,0.0203035,0.000538554,0,2.78688
475.5,8.7643,1.71081e-05,0.0203837,0.000538614,0,2.78279
477,8.7626,1.70812e-05,0.0204638,0.000538664,0,2.77867
478.5,8.7609,1.70544e-05,0.0205438,0.000538702,0,2.7745
480,8.7592,1.70276e-05,0.0206237,0.00053873,0,2.77029
481.5,8.75749,1.7001e-05,0.0207036,0.000538746,0,2.76604
483,8.75579,1.69744e-05,0.0207834,0.000538752,0,2.76175
484.5,8.75408,1.6948e-05,0.0208631,0.000538747,0,2.75742
486,8.75238,1.69216e-05,0.0209428,0.000538731,0,2.75305
487.5,8.75067,1.68954e-05,0.0210224,0.000538705,0,2.74865
489,8.74897,1.68692e-05,0.0211019,0.000538668,0,2.74421
490.5,8.74726,1.68432e-05,0.0211813,0.000538621,0,2.73972
492,8.74555,1.68172e-05,0.0212606,0.000538563,0,2.73521
493.5,8.74385,1.67913e-05,0.0213399,0.000538495,0,2.73065
495,8.74214,1.67656e-05,0.0214191,0.000538417,0,2.72607
496.5,8.74043,1.67399e-05,0.0214982,0.000538328,0,2.72144
498,8.73872,1.67143e-05,0.0215772,0.000538229,0,2.71678
499.5,8.73701,1.66888e-05,0.0216562,0.00053812,0,2.71209
501,8.7353,1.66634e-05,0.021735,0.000538001,0,2.70736
502.5,8.73359,1.66381e-05,0.0218138,0.000537872,0,2.70261
504,8.73188,1.66129e-05,0.0218925,0.000537733,0,2.69781
505.5,8.73017,1.65877e-05,0.0219711,0.000537585,0,2.69299
507,8.72846,1.65627e-05,0.0220497,0.000537426,0,2.68813
508.5,8.72674,1.65378e-05,0.0221281,0.000537258,0,2.68325
510,8.72503,1.65129e-05,0.0222065,0.00053708,0,2.67833
511.5,8.72331,1.64882e-05,0.0222847,0.000536893,0,2.67338
513,8.7216,1.64635e-05,0.0223629,0.000536696,0,2.6684
514.5,8.71989,1.64389e-05,0.022441,0.00053649,0,2.66339
516,8.71817,1.64145e-05,0.022519,0.000536274,0,2.65836
517.5,8.71645,1.63901e-05,0.022597,0.000536049,0,2.65329
519,8.71474,1.63658e-05,0.0226748,0.000535815,0,2.6482
520.5,8.71302,1.63415e-05,0.0227525,0.000535571,0,2.64308
522,8.7113,1.63174e-05,0.0228302,0.000535319,0,2.63793
523.5,8.70958,1.62934e-05,0.0229078,0.000535057,0,2.63276
525,8.70787,1.62694e-05,0.0229852,0.000534787,0,2.62756
526.5,8.70615,1.62456e-05,0.0230626,0.000534507,0,2.62234
528,8.70443,1.62218e-05,0.0231399,0.000534219,0,2.61709
529.5,8.70271,1.61981e-05,0.0232171,0.000533921,0,2.61181
531,8.70099,1.61745e-05,0.0232942,0.000533615,0,2.60651
532.5,8.69926,1.6151e-05,0.0233712,0.000533301,0,2.60119
534,8.69754,1.61276e-05,0.0234481,0.000532977,0,2.59584
535.5,8.69582,1.61042e-05,0.023525,0.000532646,0,2.59047
537,8.6941,1.6081e-05,0.0236017,0.000532305,0,2.58507
538.5,8.69237,1.60578e-05,0.0236783,0.000531957,0,2.57966
540,8.69065,1.60347e-05,0.0237548,0.0005316,0,2.57422
541.5,8.68892,1.60117e-05,0.0238313,0.000531234,0,2.56876
543,8.6872,1.59888e-05,0.0239076,0.000530861,0,2.56328
544.5,8.68547,1.59659e-05,0.0239839,0.000530479,0,2.55778
546,8.68375,1.59432e-05,0.02406,0.000530089,0,2.55226
547.5,8.68202,1.59205e-05,0.024136,0.000529692,0,2.54672
549,8.68029,1.58979e-05,0.024212,0.000529286,0,2.54116
550.5,8.67857,1.58754e-05,0.0242878,0.000528872,0,2.53557
552,8.67684,1.5853e-05,0.0243636,0.000528451,0,2.52998
553.5,8.67511,1.58307e-05,0.0244392,0.000528021,0,2.52436
555,8.67338,1.58084e-05,0.0245148,0.000527584,0,2.51872
556.5,8.67165,1.57862e-05,0.0245902,0.00052714,0,2.51307
558,8.66992,1.57642e-05,0.0246655,0.000526687,0,2.5074
559.5,8.66819,1.57421e-05,0.0247408,0.000526227,0,2.50171
561,8.66646,1.57202e-05,0.0248159,0.00052576,0,2.49601
562.5,8.66473,1.56984e-05,0.0248909,0.000525285,0,2.49029
564,8.66299,1.56766e-05,0.0249659,0.000524803,0,2.48455
565.5,8.66126,1.56549e-05,0.0250407,0.000524314,0,2.4788
567,8.65953,1.56333e-05,0.0251154,0.000523818,0,2.47304
568.5,8.65779,1.56117e-05,0.02519,0.000523314,0,2.46725
570,8.65606,1.55903e-05,0.0252645,0.000522803,0,2.46146
