Time,pH,mCa,mTIC,mCO3,rdiss,Omega
205,8.16823,1.18516e-05,0.0404653,0.000273394,1.41e-08,0.978507
207.5,8.16512,1.18371e-05,0.040796,0.000273643,1.42983e-08,0.978207
210,8.16209,1.18231e-05,0.0411205,0.000273887,1.44871e-08,0.97792
212.5,8.15914,1.18096e-05,0.0414386,0.000274124,1.46673e-08,0.977647
215,8.15628,1.17965e-05,0.0417507,0.000274356,1.48396e-08,0.977386
217.5,8.15349,1.17837e-05,0.0420566,0.000274582,1.50047e-08,0.977136
220,8.15077,1.17714e-05,0.0423566,0.000274801,1.51631e-08,0.976896
222.5,8.14813,1.17595e-05,0.0426506,0.000275016,1.53152e-08,0.976665
225,8.14556,1.17479e-05,0.0429389,0.000275224,1.54614e-08,0.976444
227.5,8.14306,1.17367e-05,0.0432213,0.000275428,1.56022e-08,0.976231
230,8.14062,1.17258e-05,0.0434982,0.000275626,1.57378e-08,0.976025
232.5,8.13825,1.17152e-05,0.0437694,0.000275818,1.58686e-08,0.975828
235,8.13593,1.17049e-05,0.0440352,0.000276006,1.59948e-08,0.975637
237.5,8.13368,1.1695e-05,0.0442956,0.000276189,1.61166e-08,0.975452
240,8.13149,1.16853e-05,0.0445506,0.000276367,1.62343e-08,0.975274
242.5,8.12936,1.16759e-05,0.0448005,0.000276541,1.63481e-08,0.975102
245,8.12728,1.16668e-05,0.0450452,0.00027671,1.64581e-08,0.974936
247.5,8.12525,1.16579e-05,0.0452848,0.000276874,1.65646e-08,0.974775
250,8.12328,1.16493e-05,0.0455194,0.000277034,1.66677e-08,0.974619
252.5,8.12136,1.1641e-05,0.0457492,0.00027719,1.67675e-08,0.974468
255,8.11949,1.16329e-05,0.0459742,0.000277342,1.68643e-08,0.974322
257.5,8.11766,1.1625e-05,0.0461944,0.00027749,1.6958e-08,0.97418
260,8.11588,1.16173e-05,0.04641,0.000277634,1.70489e-08,0.974043
262.5,8.11415,1.16098e-05,0.046621,0.000277774,1.71371e-08,0.97391
265,8.11246,1.16026e-05,0.0468275,0.000277911,1.72226e-08,0.973781
267.5,8.11082,1.15955e-05,0.0470297,0.000278044,1.73057e-08,0.973655
270,8.10922,1.15887e-05,0.0472275,0.000278174,1.73863e-08,0.973534
272.5,8.10766,1.1582e-05,0.0474211,0.0002783,1.74646e-08,0.973416
275,8.10613,1.15756e-05,0.0476105,0.000278423,1.75406e-08,0.973301
277.5,8.10465,1.15692e-05,0.0477959,0.000278543,1.76145e-08,0.973189
280,8.1032,1.15631e-05,0.0479772,0.00027866,1.76863e-08,0.973081
282.5,8.10179,1.15571e-05,0.0481546,0.000278773,1.7756e-08,0.972976
285,8.10042,1.15513e-05,0.0483281,0.000278884,1.78239e-08,0.972873
287.5,8.09908,1.15457e-05,0.0484978,0.000278992,1.78898e-08,0.972774
290,8.09778,1.15402e-05,0.0486639,0.000279097,1.7954e-08,0.972677
292.5,8.0965,1.15349e-05,0.0488263,0.000279199,1.80164e-08,0.972583
295,8.09526,1.15296e-05,0.0489851,0.000279299,1.80771e-08,0.972492
297.5,8.09405,1.15246e-05,0.0491404,0.000279396,1.81361e-08,0.972403
300,8.09288,1.15197e-05,0.0492922,0.000279491,1.81936e-08,0.972316
302.5,8.09173,1.15149e-05,0.0494408,0.000279583,1.82496e-08,0.972232
305,8.09061,1.15102e-05,0.049586,0.000279673,1.8304e-08,0.972149
307.5,8.08951,1.15056e-05,0.0497279,0.000279761,1.83571e-08,0.97207
310,8.08845,1.15012e-05,0.0498668,0.000279846,1.84087e-08,0.971992
312.5,8.08741,1.14969e-05,0.0500025,0.000279929,1.8459e-08,0.971916
315,8.0864,1.14927e-05,0.0501351,0.00028001,1.8508e-08,0.971842
317.5,8.08541,1.14886e-05,0.0502648,0.000280089,1.85557e-08,0.97177
320,8.08445,1.14846e-05,0.0503916,0.000280166,1.86021e-08,0.9717
