Time,pH,mCa,mTIC,mCO3,rdiss,Omega
253.5,9.4845,4.8923e-05,0.00136973,0.00017131,0,2.53103
255,9.4822,4.86981e-05,0.0013974,0.000173965,0,2.55843
256.5,9.47992,4.84753e-05,0.00142544,0.000176639,0,2.58587
258,9.47764,4.82545e-05,0.00145385,0.000179333,0,2.61335
259.5,9.47537,4.80357e-05,0.00148263,0.000182045,0,2.64084
261,9.4731,4.78188e-05,0.00151178,0.000184776,0,2.66836
262.5,9.47084,4.76039e-05,0.00154131,0.000187526,0,2.6959
264,9.46859,4.73909e-05,0.00157121,0.000190293,0,2.72345
265.5,9.46634,4.71798e-05,0.00160149,0.000193079,0,2.751
267,9.4641,4.69705e-05,0.00163214,0.000195882,0,2.77856
268.5,9.46186,4.6763e-05,0.00166317,0.000198703,0,2.80612
270,9.45963,4.65573e-05,0.00169457,0.00020154,0,2.83368
271.5,9.45741,4.63534e-05,0.00172636,0.000204395,0,2.86122
273,9.45519,4.61512e-05,0.00175852,0.000207265,0,2.88875
274.5,9.45297,4.59507e-05,0.00179106,0.000210152,0,2.91626
276,9.45076,4.57518e-05,0.00182399,0.000213055,0,2.94375
277.5,9.44856,4.55547e-05,0.00185729,0.000215974,0,2.97121
279,9.44636,4.53591e-05,0.00189097,0.000218907,0,2.99864
280.5,9.44416,4.51651e-05,0.00192504,0.000221856,0,3.02604
282,9.44197,4.49727e-05,0.00195948,0.000224819,0,3.0534
283.5,9.43979,4.47819e-05,0.00199431,0.000227797,0,3.08071
285,9.43761,4.45926e-05,0.00202952,0.000230789,0,3.10798
286.5,9.43543,4.44048e-05,0.00206512,0.000233795,0,3.1352
288,9.43326,4.42185e-05,0.00210109,0.000236814,0,3.16236
289.5,9.43109,4.40336e-05,0.00213745,0.000239846,0,3.18946
291,9.42892,4.38502e-05,0.00217419,0.000242891,0,3.2165
292.5,9.42676,4.36682e-05,0.00221132,0.000245948,0,3.24347
294,9.42461,4.34876e-05,0.00224883,0.000249018,0,3.27037
295.5,9.42246,4.33084e-05,0.00228672,0.000252099,0,3.29719
297,9.42031,4.31306e-05,0.002325,0.000255193,0,3.32394
298.5,9.41816,4.29541e-05,0.00236366,0.000258297,0,3.35061
300,9.41602,4.27789e-05,0.00240271,0.000261412,0,3.37719
301.5,9.41389,4.2605e-05,0.00244214,0.000264538,0,3.40368
303,9.41175,4.24324e-05,0.00248195,0.000267674,0,3.43008
304.5,9.40962,4.22611e-05,0.00252214,0.00027082,0,3.45638
306,9.4075,4.2091e-05,0.00256272,0.000273976,0,3.48258
307.5,9.40537,4.19222e-05,0.00260368,0.00027714,0,3.50868
309,9.40325,4.17546e-05,0.00264503,0.000280314,0,3.53467
310.5,9.40114,4.15881e-05,0.00268676,0.000283497,0,3.56055
312,9.39902,4.14229e-05,0.00272887,0.000286687,0,3.58632
313.5,9.39691,4.12589e-05,0.00277136,0.000289886,0,3.61197
315,9.3948,4.1096e-05,0.00281423,0.000293092,0,3.6375
316.5,9.3927,4.09342e-05,0.00285748,0.000296306,0,3.66291
318,9.39059,4.07736e-05,0.00290112,0.000299526,0,3.68819
319.5,9.38849,4.06141e-05,0.00294513,0.000302753,0,3.71335
321,9.3864,4.04556e-05,0.00298952,0.000305987,0,3.73837
322.5,9.3843,4.02983e-05,0.0030343,0.000309226,0,3.76325
324,9.38221,4.0142e-05,0.00307945,0.000312471,0,3.788
325.5,9.38012,3.99868e-05,0.00312498,0.000315721,0,3.8126
327,9.37803,3.98327e-05,0.00317089,0.000318977,0,3.83706
328.5,9.37595,3.96796e-05,0.00321717,0.000322236,0,3.86137
330,9.37386,3.95274e-05,0.00326383,0.000325501,0,3.88553
331.5,9.37178,3.93763e-05,0.00331086,0.000328769,0,3.90954
333,9.36971,3.92262e-05,0.00335827,0.00033204,0,3.9334
334.5,9.36763,3.90771e-05,0.00340606,0.000335315,0,3.95709
336,9.36556,3.8929e-05,0.00345421,0.000338593,0,3.98062
337.5,9.36348,3.87818e-05,0.00350274,0.000341874,0,4.004
339,9.36141,3.86355e-05,0.00355164,0.000345157,0,4.0272
340.5,9.35934,3.84902e-05,0.00360091,0.000348441,0,4.05024
342,9.35728,3.83459e-05,0.00365055,0.000351728,0,4.0731
343.5,9.35521,3.82024e-05,0.00370055,0.000355016,0,4.0958
345,9.35315,3.80599e-05,0.00375093,0.000358304,0,4.11831
346.5,9.35109,3.79182e-05,0.00380167,0.000361594,0,4.14065
348,9.34903,3.77774e-05,0.00385278,0.000364883,0,4.16281
349.5,9.34697,3.76375e-05,0.00390425,0.000368173,0,4.18478
351,9.34491,3.74985e-05,0.00395608,0.000371462,0,4.20658
352.5,9.34286,3.73603e-05,0.00400828,0.000374751,0,4.22818
354,9.3408,3.7223e-05,0.00406083,0.000378038,0,4.24959
355.5,9.33875,3.70865e-05,0.00411375,0.000381325,0,4.27082
357,9.3367,3.69509e-05,0.00416703,0.000384609,0,4.29185
358.5,9.33465,3.6816e-05,0.00422066,0.000387892,0,4.31269
360,9.3326,3.6682e-05,0.00427465,0.000391172,0,4.33333
361.5,9.33055,3.65488e-05,0.00432899,0.00039445,0,4.35377
363,9.32851,3.64164e-05,0.00438369,0.000397725,0,4.37401
364.5,9.32646,3.62847e-05,0.00443874,0.000400997,0,4.39405
366,9.32442,3.61539e-05,0.00449414,0.000404265,0,4.41388
367.5,9.32238,3.60238e-05,0.00454989,0.000407529,0,4.43351
369,9.32033,3.58944e-05,0.00460599,0.000410789,0,4.45293
370.5,9.31829,3.57659e-05,0.00466244,0.000414044,0,4.47214
372,9.31625,3.5638e-05,0.00471923,0.000417295,0,4.49114
373.5,9.31421,3.55109e-05,0.00477636,0.000420541,0,4.50993
375,9.31217,3.53846e-05,0.00483384,0.000423781,0,4.52851
376.5,9.31013,3.52589e-05,0.00489166,0.000427015,0,4.54687
378,9.3081,3.5134e-05,0.00494982,0.000430244,0,4.56502
379.5,9.30606,3.50098e-05,0.00500831,0.000433466,0,4.58294
381,9.30402,3.48863e-05,0.00506715,0.000436681,0,4.60065
382.5,9.30199,3.47635e-05,0.00512631,0.00043989,0,4.61814
384,9.29995,3.46413e-05,0.00518581,0.000443091,0,4.6354
385.5,9.29792,3.45199e-05,0.00524565,0.000446285,0,4.65245
387,9.29589,3.43991e-05,0.00530581,0.000449471,0,4.66927
388.5,9.29385,3.4279e-05,0.0053663,0.000452648,0,4.68586
390,9.29182,3.41596e-05,0.00542712,0.000455818,0,4.70223
391.5,9.28979,3.40408e-05,0.00548826,0.000458978,0,4.71837
393,9.28775,3.39227e-05,0.00554973,0.00046213,0,4.73429
394.5,9.28572,3.38052e-05,0.00561152,0.000465273,0,4.74997
396,9.28369,3.36883e-05,0.00567363,0.000468406,0,4.76543
397.5,9.28166,3.35721e-05,0.00573606,0.000471529,0,4.78065
399,9.27963,3.34565e-05,0.0057988,0.000474642,0,4.79565
400.5,9.2776,3.33416e-05,0.00586186,0.000477744,0,4.81041
402,9.27557,3.32272e-05,0.00592523,0.000480836,0,4.82494
403.5,9.27353,3.31135e-05,0.00598891,0.000483918,0,4.83923
405,9.2715,3.30003e-05,0.00605291,0.000486987,0,4.85329
406.5,9.26947,3.28878e-05,0.00611721,0.000490046,0,4.86712
408,9.26744,3.27759e-05,0.00618181,0.000493093,0,4.88071
409.5,9.26541,3.26645e-05,0.00624672,0.000496127,0,4.89406
411,9.26338,3.25537e-05,0.00631193,0.00049915,0,4.90718
412.5,9.26135,3.24435e-05,0.00637745,0.00050216,0,4.92006
414,9.25932,3.23339e-05,0.00644326,0.000505157,0,4.9327
415.5,9.25729,3.22248e-05,0.00650936,0.000508141,0,4.94511
417,9.25525,3.21164e-05,0.00657576,0.000511112,0,4.95727
418.5,9.25322,3.20084e-05,0.00664246,0.00051407,0,4.9692
420,9.25119,3.1901e-05,0.00670944,0.000517014,0,4.98089
421.5,9.24916,3.17942e-05,0.00677671,0.000519943,0,4.99234
423,9.24712,3.16879e-05,0.00684427,0.000522859,0,5.00355
424.5,9.24509,3.15822e-05,0.00691211,0.00052576,0,5.01452
426,9.24306,3.1477e-05,0.00698024,0.000528646,0,5.02526
427.5,9.24102,3.13723e-05,0.00704865,0.000531518,0,5.03575
429,9.23899,3.12681e-05,0.00711733,0.000534374,0,5.046
430.5,9.23695,3.11645e-05,0.00718629,0.000537215,0,5.05601
432,9.23492,3.10614e-05,0.00725553,0.00054004,0,5.06578
433.5,9.23288,3.09588e-05,0.00732504,0.000542849,0,5.07532
435,9.23084,3.08567e-05,0.00739482,0.000545643,0,5.08461
436.5,9.22881,3.07551e-05,0.00746487,0.000548419,0,5.09366
438,9.22677,3.0654e-05,0.00753518,0.00055118,0,5.10247
439.5,9.22473,3.05534e-05,0.00760576,0.000553924,0,5.11105
441,9.22269,3.04533e-05,0.0076766,0.00055665,0,5.11938
442.5,9.22065,3.03537e-05,0.0077477,0.00055936,0,5.12747
444,9.21861,3.02546e-05,0.00781906,0.000562052,0,5.13533
445.5,9.21657,3.0156e-05,0.00789068,0.000564727,0,5.14295
447,9.21453,3.00578e-05,0.00796255,0.000567384,0,5.15032
448.5,9.21248,2.99601e-05,0.00803467,0.000570023,0,5.15746
450,9.21044,2.98629e-05,0.00810704,0.000572644,0,5.16436
451.5,9.20839,2.97662e-05,0.00817966,0.000575246,0,5.17103
453,9.20635,2.96699e-05,0.00825252,0.00057783,0,5.17746
454.5,9.2043,2.95741e-05,0.00832563,0.000580396,0,5.18365
456,9.20225,2.94787e-05,0.00839898,0.000582942,0,5.1896
457.5,9.2002,2.93838e-05,0.00847256,0.000585469,0,5.19532
459,9.19815,2.92893e-05,0.00854639,0.000587977,0,5.2008
460.5,9.1961,2.91953e-05,0.00862044,0.000590466,0,5.20605
462,9.19405,2.91018e-05,0.00869473,0.000592935,0,5.21107
463.5,9.192,2.90086e-05,0.00876926,0.000595384,0,5.21585
465,9.18994,2.89159e-05,0.00884401,0.000597813,0,5.22039
466.5,9.18789,2.88237e-05,0.00891898,0.000600223,0,5.22471
468,9.18583,2.87319e-05,0.00899418,0.000602611,0,5.22879
469.5,9.18377,2.86405e-05,0.0090696,0.00060498,0,5.23264
471,9.18171,2.85495e-05,0.00914524,0.000607328,0,5.23627
472.5,9.17965,2.84589e-05,0.0092211,0.000609655,0,5.23966
474,9.17759,2.83688e-05,0.00929717,0.000611961,0,5.24282
475.5,9.17553,2.82791e-05,0.00937346,0.000614246,0,5.24576
477,9.17346,2.81898e-05,0.00944995,0.00061651,0,5.24846
478.5,9.1714,2.81009e-05,0.00952666,0.000618752,0,5.25094
480,9.16933,2.80124e-05,0.00960357,0.000620973,0,5.2532
481.5,9.16726,2.79243e-05,0.00968068,0.000623173,0,5.25523
483,9.16519,2.78367e-05,0.009758,0.00062535,0,5.25703
484.5,9.16312,2.77494e-05,0.00983552,0.000627506,0,5.25862
486,9.16105,2.76625e-05,0.00991323,0.00062964,0,5.25998
487.5,9.15898,2.7576e-05,0.00999114,0.000631751,0,5.26111
489,9.1569,2.74899e-05,0.0100692,0.00063384,0,5.26203
490.5,9.15482,2.74042e-05,0.0101475,0.000635907,0,5.26273
492,9.15274,2.73189e-05,0.010226,0.000637951,0,5.26321
493.5,9.15066,2.72339e-05,0.0103047,0.000639973,0,5.26347
495,9.14858,2.71494e-05,0.0103835,0.000641972,0,5.26352
496.5,9.1465,2.70652e-05,0.0104626,0.000643948,0,5.26335
498,9.14441,2.69814e-05,0.0105418,0.000645901,0,5.26296
499.5,9.14232,2.6898e-05,0.0106212,0.000647831,0,5.26237
501,9.14023,2.68149e-05,0.0107008,0.000649737,0,5.26156
502.5,9.13814,2.67322e-05,0.0107805,0.00065162,0,5.26053
504,9.13605,2.66499e-05,0.0108604,0.00065348,0,5.2593
505.5,9.13396,2.65679e-05,0.0109405,0.000655317,0,5.25786
507,9.13186,2.64863e-05,0.0110208,0.00065713,0,5.25621
508.5,9.12976,2.64051e-05,0.0111012,0.000658919,0,5.25436
510,9.12766,2.63242e-05,0.0111817,0.000660684,0,5.25229
511.5,9.12556,2.62437e-05,0.0112625,0.000662425,0,5.25003
513,9.12346,2.61635e-05,0.0113434,0.000664143,0,5.24756
514.5,9.12135,2.60837e-05,0.0114244,0.000665836,0,5.24489
516,9.11924,2.60042e-05,0.0115056,0.000667506,0,5.24201
517.5,9.11713,2.5925e-05,0.011587,0.000669151,0,5.23894
519,9.11502,2.58463e-05,0.0116685,0.000670772,0,5.23567
520.5,9.11291,2.57678e-05,0.0117502,0.000672368,0,5.2322
522,9.11079,2.56897e-05,0.011832,0.00067394,0,5.22854
523.5,9.10867,2.56119e-05,0.0119139,0.000675488,0,5.22468
525,9.10655,2.55345e-05,0.011996,0.000677011,0,5.22063
526.5,9.10443,2.54574e-05,0.0120782,0.000678509,0,5.21638
528,9.10231,2.53806e-05,0.0121606,0.000679983,0,5.21195
529.5,9.10018,2.53042e-05,0.0122431,0.000681432,0,5.20733
531,9.09805,2.52281e-05,0.0123257,0.000682856,0,5.20251
532.5,9.09592,2.51523e-05,0.0124084,0.000684255,0,5.19751
534,9.09379,2.50768e-05,0.0124913,0.00068563,0,5.19233
535.5,9.09165,2.50017e-05,0.0125743,0.000686979,0,5.18696
537,9.08951,2.49268e-05,0.0126575,0.000688304,0,5.18141
538.5,9.08737,2.48523e-05,0.0127407,0.000689603,0,5.17567
540,9.08523,2.47781e-05,0.0128241,0.000690878,0,5.16976
541.5,9.08308,2.47043e-05,0.0129076,0.000692127,0,5.16366
543,9.08093,2.46307e-05,0.0129912,0.000693351,0,5.15739
544.5,9.07878,2.45575e-05,0.0130749,0.00069455,0,5.15095
546,9.07663,2.44845e-05,0.0131587,0.000695724,0,5.14433
547.5,9.07448,2.44119e-05,0.0132427,0.000696872,0,5.13753
549,9.07232,2.43396e-05,0.0133267,0.000697995,0,5.13057
550.5,9.07016,2.42675e-05,0.0134109,0.000699093,0,5.12343
552,9.068,2.41958e-05,0.0134951,0.000700166,0,5.11612
553.5,9.06583,2.41244e-05,0.0135795,0.000701213,0,5.10865
