Time,pH,mCa,mTIC,mCO3,rdiss,Omega
0,6,0,1.38772e-05,2.00234e-10,1.54e-06,0
1.5,6.57321,3.75168e-06,1.76193e-05,1.93102e-09,8.87782e-07,2.18783e-06
3,6.96891,6.6045e-06,2.0452e-05,7.18634e-09,7.45595e-07,1.43334e-05
4.5,7.43574,9.10978e-06,2.29288e-05,2.70516e-08,6.82582e-07,7.4422e-05
6,8.07403,1.14418e-05,2.52253e-05,1.36881e-07,6.57194e-07,0.000472975
7.5,8.46924,1.37052e-05,2.74468e-05,3.71123e-07,6.52018e-07,0.00153604
9,8.68256,1.59276e-05,2.96217e-05,6.50879e-07,6.49808e-07,0.00313078
10.5,8.82336,1.81133e-05,3.17546e-05,9.58077e-07,6.47923e-07,0.00524079
12,8.92721,2.02629e-05,3.3847e-05,1.28746e-06,6.45923e-07,0.00787836
13.5,9.00886,2.23767e-05,3.58995e-05,1.63583e-06,6.43677e-07,0.0110543
15,9.07574,2.44544e-05,3.79127e-05,2.00061e-06,6.41133e-07,0.0147747
16.5,9.13211,2.64958e-05,3.98867e-05,2.37957e-06,6.38268e-07,0.0190404
18,9.1806,2.85005e-05,4.18219e-05,2.77071e-06,6.35072e-07,0.0238475
19.5,9.22299,3.04681e-05,4.37185e-05,3.17218e-06,6.31545e-07,0.029188
21,9.26051,3.23981e-05,4.55768e-05,3.58232e-06,6.27689e-07,0.0350497
22.5,9.29404,3.42903e-05,4.73971e-05,3.99957e-06,6.23512e-07,0.0414176
24,9.32427,3.61442e-05,4.918e-05,4.42251e-06,6.19024e-07,0.0482734
25.5,9.35169,3.79595e-05,5.09257e-05,4.84985e-06,6.14236e-07,0.0555966
27,9.37671,3.97358e-05,5.26349e-05,5.28038e-06,6.09163e-07,0.0633648
28.5,9.39966,4.1473e-05,5.43081e-05,5.71303e-06,6.03819e-07,0.0715538
30,9.4208,4.31709e-05,5.59461e-05,6.1468e-06,5.98221e-07,0.0801384
31.5,9.44033,4.48292e-05,5.75496e-05,6.58081e-06,5.92384e-07,0.0890924
33,9.45844,4.64479e-05,5.91196e-05,7.01425e-06,5.86326e-07,0.0983893
34.5,9.47528,4.80269e-05,6.0657e-05,7.44642e-06,5.80064e-07,0.108002
36,9.49097,4.95662e-05,6.21628e-05,7.87668e-06,5.73616e-07,0.117904
37.5,9.50563,5.10658e-05,6.36383e-05,8.30449e-06,5.66998e-07,0.128069
39,9.51935,5.25257e-05,6.50846e-05,8.72939e-06,5.60226e-07,0.13847
40.5,9.5322,5.39463e-05,6.65032e-05,9.15097e-06,5.53318e-07,0.149083
42,9.54428,5.53275e-05,6.78955e-05,9.56893e-06,5.46289e-07,0.159884
43.5,9.55563,5.66696e-05,6.92629e-05,9.98299e-06,5.39154e-07,0.170849
45,9.56631,5.79729e-05,7.06071e-05,1.0393e-05,5.31926e-07,0.181956
46.5,9.57637,5.92377e-05,7.19298e-05,1.07988e-05,5.24621e-07,0.193184
48,9.58586,6.04642e-05,7.32328e-05,1.12003e-05,5.17249e-07,0.204516
49.5,9.59482,6.16528e-05,7.45179e-05,1.15975e-05,5.09822e-07,0.215932
51,9.60328,6.28038e-05,7.5787e-05,1.19904e-05,5.02351e-07,0.227416
52.5,9.61128,6.39177e-05,7.70421e-05,1.23792e-05,4.94846e-07,0.238954
54,9.61884,6.49948e-05,7.82853e-05,1.27639e-05,4.87315e-07,0.250532
55.5,9.62599,6.60356e-05,7.95186e-05,1.31448e-05,4.79765e-07,0.262139
57,9.63275,6.70405e-05,8.07443e-05,1.3522e-05,4.72204e-07,0.273765
58.5,9.63916,6.80099e-05,8.19647e-05,1.38957e-05,4.64636e-07,0.2854
60,9.64522,6.89442e-05,8.31818e-05,1.42663e-05,4.57068e-07,0.297037
61.5,9.65095,6.98439e-05,8.43982e-05,1.46341e-05,4.49502e-07,0.308671
63,9.65638,7.07094e-05,8.56162e-05,1.49994e-05,4.41941e-07,0.320296
64.5,9.66152,7.15412e-05,8.68382e-05,1.53625e-05,4.34389e-07,0.331909
66,9.66638,7.23396e-05,8.80666e-05,1.57239e-05,4.26846e-07,0.343508
67.5,9.67097,7.31052e-05,8.93041e-05,1.60839e-05,4.19313e-07,0.355092
69,9.67531,7.38382e-05,9.05531e-05,1.6443e-05,4.1179e-07,0.366659
70.5,9.67941,7.45391e-05,9.18161e-05,1.68016e-05,4.04278e-07,0.378212
72,9.68328,7.52083e-05,9.30959e-05,1.71602e-05,3.96774e-07,0.389752
73.5,9.68692,7.58461e-05,9.43951e-05,1.75192e-05,3.89278e-07,0.40128
75,9.69036,7.6453e-05,9.57163e-05,1.78791e-05,3.81787e-07,0.4128
76.5,9.69358,7.70292e-05,9.70622e-05,1.82403e-05,3.74299e-07,0.424315
78,9.69661,7.75751e-05,9.84356e-05,1.86035e-05,3.66812e-07,0.435829
79.5,9.69945,7.8091e-05,9.98392e-05,1.8969e-05,3.59322e-07,0.447348
81,9.7021,7.85772e-05,0.000101276,1.93374e-05,3.51827e-07,0.458874
82.5,9.70458,7.9034e-05,0.000102748,1.97091e-05,3.44324e-07,0.470414
84,9.70688,7.94616e-05,0.000104259,2.00847e-05,3.36809e-07,0.481972
85.5,9.709,7.98604e-05,0.000105812,2.04646e-05,3.29278e-07,0.493554
87,9.71097,8.02305e-05,0.000107409,2.08494e-05,3.21728e-07,0.505165
88.5,9.71277,8.05722e-05,0.000109053,2.12396e-05,3.14157e-07,0.51681
90,9.71442,8.08859e-05,0.000110748,2.16356e-05,3.06558e-07,0.528497
91.5,9.71591,8.11718e-05,0.000112496,2.20381e-05,2.98929e-07,0.54023
93,9.71726,8.14301e-05,0.000114301,2.24474e-05,2.91266e-07,0.552015
94.5,9.71846,8.16612e-05,0.000116165,2.28641e-05,2.83566e-07,0.563859
96,9.71951,8.18653e-05,0.000118092,2.32887e-05,2.75824e-07,0.575766
97.5,9.72042,8.20425e-05,0.000120084,2.37217e-05,2.6804e-07,0.587739
99,9.7212,8.21931e-05,0.000122146,2.41634e-05,2.60209e-07,0.599782
100.5,9.72183,8.23173e-05,0.000124279,2.46143e-05,2.52332e-07,0.611898
102,9.72233,8.24152e-05,0.000126487,2.50749e-05,2.44406e-07,0.624088
103.5,9.7227,8.24869e-05,0.000128773,2.55454e-05,2.36432e-07,0.636353
105,9.72293,8.25327e-05,0.000131141,2.60264e-05,2.28408e-07,0.648694
106.5,9.72304,8.25527e-05,0.000133594,2.65181e-05,2.20336e-07,0.661109
108,9.72301,8.25471e-05,0.000136134,2.70208e-05,2.12217e-07,0.673598
109.5,9.72285,8.25159e-05,0.000138765,2.7535e-05,2.04052e-07,0.686156
111,9.72256,8.24594e-05,0.00014149,2.80608e-05,1.95843e-07,0.698781
112.5,9.72214,8.23778e-05,0.000144313,2.85986e-05,1.87595e-07,0.711467
114,9.7216,8.22711e-05,0.000147237,2.91486e-05,1.7931e-07,0.72421
115.5,9.72092,8.21396e-05,0.000150265,2.97109e-05,1.70993e-07,0.737002
117,9.72012,8.19834e-05,0.0001534,3.02859e-05,1.62649e-07,0.749837
118.5,9.71919,8.18028e-05,0.000156647,3.08737e-05,1.54282e-07,0.762705
120,9.71813,8.1598e-05,0.000160008,3.14743e-05,1.459e-07,0.775597
121.5,9.71694,8.13693e-05,0.000163486,3.2088e-05,1.37509e-07,0.788503
123,9.71563,8.11168e-05,0.000167086,3.27148e-05,1.29116e-07,0.801412
124.5,9.71418,8.0841e-05,0.000170811,3.33548e-05,1.2073e-07,0.814311
126,9.71261,8.0542e-05,0.000174664,3.4008e-05,1.12358e-07,0.827188
127.5,9.71092,8.02203e-05,0.000178649,3.46745e-05,1.04008e-07,0.84003
129,9.70909,7.98762e-05,0.00018277,3.53542e-05,9.56917e-08,0.852821
130.5,9.70713,7.95101e-05,0.000187029,3.6047e-05,8.74169e-08,0.865549
132,9.70505,7.91224e-05,0.000191432,3.67529e-05,7.91939e-08,0.878196
133.5,9.70284,7.87136e-05,0.000195981,3.74719e-05,7.10328e-08,0.890748
135,9.70051,7.82841e-05,0.000200681,3.82037e-05,6.29443e-08,0.903189
136.5,9.69804,7.78345e-05,0.000205535,3.89482e-05,5.49387e-08,0.915502
138,9.69545,7.73653e-05,0.000210547,3.97052e-05,4.70268e-08,0.927671
139.5,9.69274,7.6877e-05,0.00021572,4.04746e-05,3.92194e-08,0.939679
141,9.68989,7.63703e-05,0.000221059,4.12561e-05,3.15272e-08,0.95151
142.5,9.68692,7.58458e-05,0.000226568,4.20495e-05,2.39608e-08,0.963148
144,9.68383,7.53042e-05,0.00023225,4.28544e-05,1.65308e-08,0.974575
145.5,9.68061,7.47461e-05,0.000238109,4.36707e-05,9.24743e-09,0.985777
147,9.67727,7.41724e-05,0.00024415,4.44979e-05,2.12016e-09,0.996739
148.5,9.67387,7.3593e-05,0.000250385,4.53421e-05,0,1.00772
150,9.67049,7.30245e-05,0.000256834,4.62146e-05,0,1.01917
151.5,9.66714,7.24667e-05,0.000263501,4.71152e-05,0,1.0311
153,9.66383,7.19192e-05,0.000270388,4.8044e-05,0,1.04348
154.5,9.66054,7.13818e-05,0.000277497,4.90009e-05,0,1.05631
156,9.65728,7.0854e-05,0.000284832,4.99859e-05,0,1.06958
157.5,9.65405,7.03358e-05,0.000292395,5.0999e-05,0,1.08327
159,9.65084,6.98267e-05,0.000300189,5.20401e-05,0,1.09739
160.5,9.64767,6.93265e-05,0.000308218,5.31093e-05,0,1.11191
162,9.64451,6.8835e-05,0.000316483,5.42065e-05,0,1.12684
163.5,9.64139,6.83519e-05,0.000324987,5.53317e-05,0,1.14215
165,9.63829,6.7877e-05,0.000333735,5.64849e-05,0,1.15786
166.5,9.63521,6.741e-05,0.000342727,5.7666e-05,0,1.17394
168,9.63216,6.69508e-05,0.000351967,5.88751e-05,0,1.19038
169.5,9.62913,6.64991e-05,0.000361459,6.01121e-05,0,1.2072
171,9.62612,6.60547e-05,0.000371203,6.13769e-05,0,1.22436
172.5,9.62313,6.56175e-05,0.000381205,6.26696e-05,0,1.24187
174,9.62017,6.51871e-05,0.000391465,6.39901e-05,0,1.25972
175.5,9.61723,6.47636e-05,0.000401987,6.53384e-05,0,1.27791
177,9.61431,6.43465e-05,0.000412774,6.67144e-05,0,1.29642
178.5,9.61141,6.39359e-05,0.000423828,6.81181e-05,0,1.31525
180,9.60853,6.35315e-05,0.000435152,6.95495e-05,0,1.33439
181.5,9.60566,6.31332e-05,0.000446748,7.10084e-05,0,1.35384
183,9.60282,6.27407e-05,0.00045862,7.24949e-05,0,1.37359
184.5,9.6,6.2354e-05,0.00047077,7.40088e-05,0,1.39363
186,9.59719,6.19729e-05,0.000483201,7.55502e-05,0,1.41396
187.5,9.59441,6.15972e-05,0.000495915,7.71189e-05,0,1.43457
189,9.59164,6.12269e-05,0.000508914,7.87149e-05,0,1.45546
190.5,9.58888,6.08618e-05,0.000522202,8.03381e-05,0,1.47661
192,9.58615,6.05017e-05,0.000535781,8.19884e-05,0,1.49803
193.5,9.58343,6.01465e-05,0.000549652,8.36657e-05,0,1.5197
195,9.58072,5.97961e-05,0.00056382,8.53699e-05,0,1.54162
196.5,9.57804,5.94504e-05,0.000578286,8.7101e-05,0,1.56379
198,9.57536,5.91093e-05,0.000593053,8.88589e-05,0,1.5862
199.5,9.5727,5.87727e-05,0.000608123,9.06434e-05,0,1.60884
201,9.57006,5.84403e-05,0.000623498,9.24544e-05,0,1.6317
202.5,9.56743,5.81123e-05,0.000639181,9.42918e-05,0,1.65479
204,9.56481,5.77884e-05,0.000655175,9.61555e-05,0,1.67809
205.5,9.56221,5.74685e-05,0.00067148,9.80454e-05,0,1.7016
207,9.55962,5.71525e-05,0.0006881,9.99612e-05,0,1.72531
208.5,9.55704,5.68404e-05,0.000705038,0.000101903,0,1.74922
210,9.55448,5.65321e-05,0.000722294,0.000103871,0,1.77332
211.5,9.55193,5.62275e-05,0.000739871,0.000105864,0,1.79761
213,9.54939,5.59264e-05,0.000757772,0.000107882,0,1.82208
214.5,9.54686,5.56288e-05,0.000775998,0.000109926,0,1.84672
216,9.54434,5.53347e-05,0.000794552,0.000111995,0,1.87153
217.5,9.54183,5.50439e-05,0.000813435,0.000114089,0,1.8965
219,9.53933,5.47564e-05,0.00083265,0.000116207,0,1.92163
220.5,9.53685,5.44722e-05,0.000852198,0.000118351,0,1.94691
222,9.53437,5.4191e-05,0.000872082,0.000120518,0,1.97234
223.5,9.53191,5.3913e-05,0.000892303,0.000122711,0,1.99791
225,9.52945,5.3638e-05,0.000912863,0.000124927,0,2.02362
226.5,9.52701,5.3366e-05,0.000933764,0.000127167,0,2.04945
228,9.52457,5.30969e-05,0.000955008,0.000129431,0,2.07542
229.5,9.52214,5.28306e-05,0.000976597,0.000131718,0,2.10151
231,9.51973,5.25672e-05,0.000998532,0.000134029,0,2.12771
232.5,9.51732,5.23065e-05,0.00102081,0.000136363,0,2.15403
234,9.51492,5.20485e-05,0.00104345,0.00013872,0,2.18045
235.5,9.51253,5.17932e-05,0.00106643,0.000141099,0,2.20698
237,9.51015,5.15405e-05,0.00108977,0.000143502,0,2.2336
238.5,9.50777,5.12903e-05,0.00111346,0.000145926,0,2.26031
240,9.50541,5.10426e-05,0.0011375,0.000148373,0,2.28711
241.5,9.50305,5.07974e-05,0.00116191,0.000150841,0,2.314
243,9.5007,5.05546e-05,0.00118667,0.000153332,0,2.34096
244.5,9.49836,5.03142e-05,0.00121179,0.000155843,0,2.36799
246,9.49602,5.00762e-05,0.00123727,0.000158376,0,2.39509
247.5,9.4937,4.98404e-05,0.00126312,0.00016093,0,2.42225
249,9.49138,4.96069e-05,0.00128933,0.000163505,0,2.44947
250.5,9.48906,4.93755e-05,0.0013159,0.0001661,0,2.47675
252,9.48676,4.91464e-05,0.00134285,0.000168716,0,2.50407
253.5,9.48446,4.89194e-05,0.00137015,0.000171351,0,2.53144
255,9.48217,4.86945e-05,0.00139783,0.000174006,0,2.55885
256.5,9.47988,4.84717e-05,0.00142588,0.000176681,0,2.58629
258,9.4776,4.82509e-05,0.0014543,0.000179375,0,2.61377
259.5,9.47533,4.80321e-05,0.00148309,0.000182088,0,2.64126
261,9.47306,4.78153e-05,0.00151225,0.000184819,0,2.66878
262.5,9.4708,4.76004e-05,0.00154178,0.000187569,0,2.69632
264,9.46855,4.73874e-05,0.00157169,0.000190337,0,2.72387
265.5,9.4663,4.71762e-05,0.00160198,0.000193123,0,2.75143
267,9.46406,4.69669e-05,0.00163264,0.000195927,0,2.77898
268.5,9.46182,4.67595e-05,0.00166367,0.000198748,0,2.80654
270,9.45959,4.65538e-05,0.00169509,0.000201586,0,2.8341
271.5,9.45737,4.63498e-05,0.00172688,0.00020444,0,2.86164
273,9.45515,4.61476e-05,0.00175905,0.000207311,0,2.88917
274.5,9.45293,4.59471e-05,0.0017916,0.000210199,0,2.91668
276,9.45072,4.57483e-05,0.00182453,0.000213102,0,2.94417
277.5,9.44852,4.55511e-05,0.00185784,0.000216021,0,2.97163
279,9.44632,4.53555e-05,0.00189154,0.000218955,0,2.99906
280.5,9.44412,4.51616e-05,0.00192561,0.000221904,0,3.02645
282,9.44193,4.49692e-05,0.00196006,0.000224867,0,3.05381
283.5,9.43975,4.47783e-05,0.0019949,0.000227845,0,3.08112
285,9.43756,4.4589e-05,0.00203012,0.000230837,0,3.10838
286.5,9.43539,4.44012e-05,0.00206572,0.000233843,0,3.1356
288,9.43321,4.42149e-05,0.00210171,0.000236863,0,3.16275
289.5,9.43105,4.40301e-05,0.00213807,0.000239895,0,3.18985
291,9.42888,4.38466e-05,0.00217483,0.00024294,0,3.21689
292.5,9.42672,4.36646e-05,0.00221196,0.000245998,0,3.24385
294,9.42457,4.3484e-05,0.00224948,0.000249068,0,3.27075
295.5,9.42241,4.33048e-05,0.00228738,0.00025215,0,3.29757
297,9.42027,4.3127e-05,0.00232567,0.000255243,0,3.32432
298.5,9.41812,4.29504e-05,0.00236434,0.000258347,0,3.35098
300,9.41598,4.27753e-05,0.00240339,0.000261463,0,3.37756
301.5,9.41384,4.26014e-05,0.00244283,0.000264589,0,3.40404
303,9.41171,4.24288e-05,0.00248265,0.000267725,0,3.43044
304.5,9.40958,4.22574e-05,0.00252286,0.000270871,0,3.45673
306,9.40745,4.20874e-05,0.00256344,0.000274027,0,3.48293
307.5,9.40533,4.19185e-05,0.00260441,0.000277192,0,3.50902
309,9.40321,4.17509e-05,0.00264577,0.000280365,0,3.53501
310.5,9.40109,4.15845e-05,0.0026875,0.000283548,0,3.56088
312,9.39897,4.14192e-05,0.00272962,0.000286739,0,3.58665
313.5,9.39686,4.12552e-05,0.00277212,0.000289937,0,3.61229
315,9.39475,4.10923e-05,0.002815,0.000293144,0,3.63782
316.5,9.39265,4.09305e-05,0.00285827,0.000296357,0,3.66322
318,9.39054,4.07698e-05,0.00290191,0.000299578,0,3.68849
319.5,9.38844,4.06103e-05,0.00294593,0.000302805,0,3.71364
321,9.38635,4.04519e-05,0.00299034,0.000306038,0,3.73865
322.5,9.38425,4.02945e-05,0.00303512,0.000309277,0,3.76352
324,9.38216,4.01383e-05,0.00308028,0.000312522,0,3.78826
325.5,9.38007,3.9983e-05,0.00312582,0.000315773,0,3.81286
327,9.37798,3.98289e-05,0.00317173,0.000319028,0,3.83731
328.5,9.37589,3.96757e-05,0.00321803,0.000322287,0,3.86161
330,9.37381,3.95236e-05,0.0032647,0.000325551,0,3.88576
331.5,9.37173,3.93725e-05,0.00331174,0.000328819,0,3.90976
333,9.36965,3.92224e-05,0.00335916,0.000332091,0,3.93361
334.5,9.36758,3.90732e-05,0.00340695,0.000335366,0,3.95729
336,9.3655,3.89251e-05,0.00345512,0.000338643,0,3.98082
337.5,9.36343,3.87779e-05,0.00350365,0.000341924,0,4.00418
339,9.36136,3.86316e-05,0.00355256,0.000345206,0,4.02737
340.5,9.35929,3.84863e-05,0.00360184,0.000348491,0,4.0504
342,9.35722,3.83419e-05,0.00365149,0.000351777,0,4.07325
343.5,9.35516,3.81984e-05,0.00370151,0.000355064,0,4.09593
345,9.35309,3.80559e-05,0.00375189,0.000358353,0,4.11844
346.5,9.35103,3.79142e-05,0.00380264,0.000361642,0,4.14076
348,9.34897,3.77734e-05,0.00385376,0.000364931,0,4.16291
349.5,9.34691,3.76335e-05,0.00390524,0.00036822,0,4.18487
351,9.34485,3.74944e-05,0.00395708,0.000371509,0,4.20665
352.5,9.3428,3.73563e-05,0.00400929,0.000374797,0,4.22825
354,9.34074,3.72189e-05,0.00406185,0.000378085,0,4.24965
355.5,9.33869,3.70824e-05,0.00411478,0.00038137,0,4.27086
357,9.33664,3.69467e-05,0.00416806,0.000384655,0,4.29188
358.5,9.33459,3.68119e-05,0.00422171,0.000387937,0,4.3127
360,9.33254,3.66778e-05,0.0042757,0.000391217,0,4.33333
361.5,9.33049,3.65446e-05,0.00433006,0.000394494,0,4.35375
363,9.32844,3.64122e-05,0.00438476,0.000397768,0,4.37398
364.5,9.3264,3.62805e-05,0.00443982,0.000401039,0,4.394
366,9.32435,3.61496e-05,0.00449523,0.000404307,0,4.41382
367.5,9.32231,3.60195e-05,0.00455099,0.00040757,0,4.43344
369,9.32027,3.58902e-05,0.0046071,0.00041083,0,4.45284
370.5,9.31822,3.57616e-05,0.00466356,0.000414085,0,4.47204
372,9.31618,3.56337e-05,0.00472036,0.000417335,0,4.49103
373.5,9.31414,3.55066e-05,0.0047775,0.000420579,0,4.5098
375,9.3121,3.53802e-05,0.00483499,0.000423819,0,4.52836
376.5,9.31006,3.52546e-05,0.00489282,0.000427053,0,4.5467
378,9.30803,3.51296e-05,0.00495099,0.00043028,0,4.56483
379.5,9.30599,3.50054e-05,0.00500949,0.000433501,0,4.58274
381,9.30395,3.48818e-05,0.00506833,0.000436716,0,4.60043
382.5,9.30192,3.4759e-05,0.00512751,0.000439924,0,4.6179
384,9.29988,3.46369e-05,0.00518702,0.000443124,0,4.63515
385.5,9.29784,3.45154e-05,0.00524687,0.000446317,0,4.65218
387,9.29581,3.43946e-05,0.00530704,0.000449502,0,4.66898
388.5,9.29378,3.42745e-05,0.00536754,0.000452679,0,4.68556
390,9.29174,3.4155e-05,0.00542837,0.000455847,0,4.70191
391.5,9.28971,3.40362e-05,0.00548952,0.000459007,0,4.71803
393,9.28768,3.39181e-05,0.005551,0.000462158,0,4.73393
394.5,9.28564,3.38006e-05,0.00561279,0.000465299,0,4.7496
396,9.28361,3.36837e-05,0.00567491,0.000468431,0,4.76503
397.5,9.28158,3.35675e-05,0.00573735,0.000471553,0,4.78024
399,9.27955,3.34519e-05,0.0058001,0.000474665,0,4.79521
400.5,9.27751,3.33369e-05,0.00586317,0.000477767,0,4.80996
402,9.27548,3.32225e-05,0.00592655,0.000480858,0,4.82446
403.5,9.27345,3.31087e-05,0.00599024,0.000483938,0,4.83874
405,9.27142,3.29956e-05,0.00605425,0.000487007,0,4.85278
406.5,9.26939,3.2883e-05,0.00611855,0.000490064,0,4.86659
408,9.26735,3.2771e-05,0.00618317,0.000493109,0,4.88016
409.5,9.26532,3.26597e-05,0.00624809,0.000496143,0,4.89349
411,9.26329,3.25489e-05,0.00631331,0.000499164,0,4.90659
412.5,9.26126,3.24387e-05,0.00637883,0.000502173,0,4.91945
414,9.25923,3.2329e-05,0.00644465,0.000505169,0,4.93207
415.5,9.25719,3.22199e-05,0.00651076,0.000508152,0,4.94445
417,9.25516,3.21114e-05,0.00657717,0.000511121,0,4.9566
418.5,9.25313,3.20035e-05,0.00664388,0.000514078,0,4.96851
420,9.25109,3.18961e-05,0.00671087,0.00051702,0,4.98017
421.5,9.24906,3.17892e-05,0.00677815,0.000519948,0,4.9916
423,9.24703,3.16829e-05,0.00684572,0.000522862,0,5.00279
424.5,9.24499,3.15771e-05,0.00691357,0.000525762,0,5.01374
426,9.24296,3.14719e-05,0.00698171,0.000528647,0,5.02445
427.5,9.24092,3.13672e-05,0.00705012,0.000531517,0,5.03492
429,9.23889,3.1263e-05,0.00711881,0.000534371,0,5.04515
430.5,9.23685,3.11594e-05,0.00718779,0.000537211,0,5.05514
432,9.23482,3.10562e-05,0.00725703,0.000540034,0,5.06489
433.5,9.23278,3.09536e-05,0.00732655,0.000542842,0,5.0744
435,9.23074,3.08515e-05,0.00739634,0.000545634,0,5.08367
436.5,9.2287,3.07499e-05,0.00746639,0.000548409,0,5.0927
438,9.22666,3.06488e-05,0.00753672,0.000551168,0,5.10149
439.5,9.22462,3.05482e-05,0.00760731,0.00055391,0,5.11004
441,9.22258,3.04481e-05,0.00767815,0.000556635,0,5.11835
442.5,9.22054,3.03484e-05,0.00774926,0.000559343,0,5.12642
444,9.2185,3.02493e-05,0.00782063,0.000562033,0,5.13426
445.5,9.21646,3.01506e-05,0.00789226,0.000564706,0,5.14185
447,9.21441,3.00525e-05,0.00796413,0.000567362,0,5.14921
448.5,9.21237,2.99548e-05,0.00803626,0.000569999,0,5.15632
450,9.21032,2.98575e-05,0.00810864,0.000572618,0,5.1632
451.5,9.20828,2.97608e-05,0.00818127,0.000575219,0,5.16984
453,9.20623,2.96645e-05,0.00825414,0.000577801,0,5.17625
454.5,9.20418,2.95686e-05,0.00832726,0.000580364,0,5.18241
456,9.20213,2.94732e-05,0.00840061,0.000582909,0,5.18834
457.5,9.20008,2.93783e-05,0.00847421,0.000585434,0,5.19404
459,9.19803,2.92838e-05,0.00854804,0.00058794,0,5.1995
460.5,9.19598,2.91898e-05,0.00862211,0.000590427,0,5.20472
462,9.19393,2.90962e-05,0.00869641,0.000592894,0,5.20971
463.5,9.19187,2.90031e-05,0.00877093,0.000595341,0,5.21447
465,9.18982,2.89104e-05,0.00884569,0.000597768,0,5.21899
466.5,9.18776,2.88181e-05,0.00892068,0.000600176,0,5.22329
468,9.18571,2.87263e-05,0.00899588,0.000602562,0,5.22735
469.5,9.18365,2.86348e-05,0.00907131,0.000604929,0,5.23117
471,9.18159,2.85439e-05,0.00914696,0.000607274,0,5.23477
472.5,9.17952,2.84533e-05,0.00922283,0.000609599,0,5.23814
474,9.17746,2.83631e-05,0.00929891,0.000611903,0,5.24128
475.5,9.1754,2.82734e-05,0.0093752,0.000614186,0,5.24419
477,9.17333,2.81841e-05,0.0094517,0.000616448,0,5.24687
478.5,9.17127,2.80952e-05,0.00952842,0.000618688,0,5.24933
480,9.1692,2.80067e-05,0.00960534,0.000620907,0,5.25156
481.5,9.16713,2.79186e-05,0.00968246,0.000623105,0,5.25357
483,9.16506,2.78309e-05,0.00975978,0.00062528,0,5.25535
484.5,9.16298,2.77436e-05,0.00983731,0.000627433,0,5.25691
486,9.16091,2.76567e-05,0.00991503,0.000629565,0,5.25825
487.5,9.15884,2.75702e-05,0.00999295,0.000631674,0,5.25936
489,9.15676,2.74841e-05,0.0100711,0.000633761,0,5.26026
490.5,9.15468,2.73984e-05,0.0101494,0.000635826,0,5.26093
492,9.1526,2.7313e-05,0.0102279,0.000637867,0,5.26139
493.5,9.15052,2.72281e-05,0.0103065,0.000639887,0,5.26163
495,9.14843,2.71435e-05,0.0103854,0.000641883,0,5.26165
496.5,9.14635,2.70593e-05,0.0104644,0.000643857,0,5.26146
498,9.14426,2.69755e-05,0.0105437,0.000645807,0,5.26105
499.5,9.14217,2.6892e-05,0.0106231,0.000647735,0,5.26043
501,9.14008,2.68089e-05,0.0107026,0.000649639,0,5.25959
502.5,9.13799,2.67262e-05,0.0107824,0.00065152,0,5.25855
504,9.1359,2.66439e-05,0.0108623,0.000653378,0,5.25729
505.5,9.1338,2.65619e-05,0.0109424,0.000655212,0,5.25583
507,9.13171,2.64803e-05,0.0110227,0.000657022,0,5.25416
508.5,9.12961,2.63991e-05,0.0111031,0.000658809,0,5.25228
510,9.1275,2.63182e-05,0.0111837,0.000660571,0,5.25019
511.5,9.1254,2.62376e-05,0.0112644,0.00066231,0,5.24791
513,9.1233,2.61574e-05,0.0113453,0.000664025,0,5.24541
514.5,9.12119,2.60776e-05,0.0114264,0.000665716,0,5.24272
516,9.11908,2.59981e-05,0.0115076,0.000667383,0,5.23983
517.5,9.11697,2.59189e-05,0.0115889,0.000669026,0,5.23673
519,9.11486,2.58401e-05,0.0116705,0.000670644,0,5.23344
520.5,9.11274,2.57617e-05,0.0117521,0.000672238,0,5.22995
522,9.11062,2.56836e-05,0.0118339,0.000673808,0,5.22626
523.5,9.1085,2.56058e-05,0.0119159,0.000675353,0,5.22238
525,9.10638,2.55283e-05,0.011998,0.000676873,0,5.21831
526.5,9.10426,2.54512e-05,0.0120802,0.000678369,0,5.21404
528,9.10213,2.53744e-05,0.0121626,0.00067984,0,5.20959
529.5,9.10001,2.5298e-05,0.0122451,0.000681286,0,5.20494
531,9.09788,2.52219e-05,0.0123277,0.000682708,0,5.20011
532.5,9.09574,2.51461e-05,0.0124104,0.000684105,0,5.19509
534,9.09361,2.50706e-05,0.0124933,0.000685477,0,5.18988
535.5,9.09147,2.49954e-05,0.0125764,0.000686824,0,5.18449
537,9.08933,2.49206e-05,0.0126595,0.000688146,0,5.17892
538.5,9.08719,2.48461e-05,0.0127428,0.000689442,0,5.17316
540,9.08505,2.47719e-05,0.0128261,0.000690714,0,5.16723
541.5,9.0829,2.4698e-05,0.0129096,0.000691961,0,5.16111
543,9.08075,2.46244e-05,0.0129932,0.000693182,0,5.15482
544.5,9.0786,2.45512e-05,0.013077,0.000694379,0,5.14836
546,9.07645,2.44782e-05,0.0131608,0.00069555,0,5.14172
547.5,9.07429,2.44056e-05,0.0132448,0.000696695,0,5.1349
549,9.07213,2.43332e-05,0.0133288,0.000697816,0,5.12792
550.5,9.06997,2.42612e-05,0.013413,0.000698911,0,5.12076
552,9.06781,2.41895e-05,0.0134972,0.000699981,0,5.11344
553.5,9.06564,2.4118e-05,0.0135816,0.000701026,0,5.10594
555,9.06347,2.40469e-05,0.013666,0.000702045,0,5.09829
