Time,pH,mCa,mTIC,mCO3,rdiss,Omega
76.5,9.26389,2.38456e-05,0.00106683,8.44561e-05,2.54866e-07,0.608191
78,9.26669,2.39945e-05,0.00110462,8.79707e-05,2.35828e-07,0.637456
79.5,9.26915,2.41257e-05,0.00114298,9.15005e-05,2.16832e-07,0.666658
81,9.27126,2.42392e-05,0.00118189,9.50403e-05,1.97935e-07,0.695708
82.5,9.27304,2.43354e-05,0.00122134,9.85848e-05,1.79194e-07,0.724518
84,9.2745,2.44146e-05,0.00126134,0.000102129,1.60664e-07,0.753004
85.5,9.27565,2.44769e-05,0.00130188,0.000105667,1.424e-07,0.781082
87,9.27649,2.45228e-05,0.00134296,0.000109195,1.24452e-07,0.808675
88.5,9.27704,2.45526e-05,0.00138456,0.000112708,1.06868e-07,0.835707
90,9.2773,2.45668e-05,0.00142669,0.000116202,8.96937e-08,0.862109
91.5,9.27728,2.45659e-05,0.00146934,0.000119671,7.29718e-08,0.887817
93,9.27699,2.45503e-05,0.00151251,0.000123113,5.67404e-08,0.91277
94.5,9.27645,2.45206e-05,0.00155619,0.000126523,4.10343e-08,0.936916
96,9.27566,2.44774e-05,0.00160038,0.000129897,2.58845e-08,0.960207
97.5,9.27462,2.44211e-05,0.00164507,0.000133233,1.13177e-08,0.982601
99,9.2734,2.43549e-05,0.00169027,0.000136539,0,1.00425
100.5,9.27218,2.42888e-05,0.00173597,0.000139869,0,1.02595
102,9.27096,2.42228e-05,0.00178218,0.00014322,0,1.04768
103.5,9.26973,2.4157e-05,0.00182888,0.000146592,0,1.06944
105,9.26851,2.40914e-05,0.00187608,0.000149985,0,1.09122
106.5,9.26728,2.4026e-05,0.00192377,0.000153399,0,1.11302
108,9.26606,2.39607e-05,0.00197195,0.000156831,0,1.13483
109.5,9.26483,2.38955e-05,0.0020206,0.000160283,0,1.15665
111,9.2636,2.38306e-05,0.00206973,0.000163752,0,1.17848
112.5,9.26237,2.37657e-05,0.00211933,0.00016724,0,1.2003
114,9.26114,2.37011e-05,0.0021694,0.000170744,0,1.22212
115.5,9.25991,2.36366e-05,0.00221993,0.000174265,0,1.24392
117,9.25868,2.35722e-05,0.00227092,0.000177801,0,1.26571
118.5,9.25744,2.3508e-05,0.00232237,0.000181353,0,1.28748
120,9.25621,2.3444e-05,0.00237426,0.000184919,0,1.30922
121.5,9.25498,2.33801e-05,0.0024266,0.0001885,0,1.33094
123,9.25374,2.33164e-05,0.00247938,0.000192094,0,1.35262
124.5,9.2525,2.32528e-05,0.00253259,0.000195701,0,1.37426
126,9.25126,2.31893e-05,0.00258624,0.000199321,0,1.39586
127.5,9.25002,2.31261e-05,0.00264032,0.000202952,0,1.41741
129,9.24878,2.30629e-05,0.00269481,0.000206595,0,1.43891
130.5,9.24754,2.29999e-05,0.00274973,0.000210249,0,1.46036
132,9.2463,2.29371e-05,0.00280507,0.000213913,0,1.48175
133.5,9.24505,2.28744e-05,0.00286081,0.000217587,0,1.50308
135,9.24381,2.28119e-05,0.00291697,0.00022127,0,1.52435
136.5,9.24256,2.27495e-05,0.00297352,0.000224962,0,1.54554
138,9.24131,2.26872e-05,0.00303048,0.000228662,0,1.56666
139.5,9.24007,2.26251e-05,0.00308783,0.00023237,0,1.58771
141,9.23882,2.25631e-05,0.00314557,0.000236085,0,1.60867
142.5,9.23756,2.25013e-05,0.0032037,0.000239807,0,1.62955
144,9.23631,2.24396e-05,0.00326221,0.000243535,0,1.65035
145.5,9.23506,2.2378e-05,0.0033211,0.000247269,0,1.67106
147,9.2338,2.23166e-05,0.00338037,0.000251009,0,1.69167
148.5,9.23255,2.22553e-05,0.00344001,0.000254753,0,1.71219
150,9.23129,2.21941e-05,0.00350001,0.000258502,0,1.73261
151.5,9.23003,2.21332e-05,0.00356038,0.000262255,0,1.75294
153,9.22877,2.20723e-05,0.00362111,0.000266012,0,1.77316
154.5,9.22751,2.20116e-05,0.0036822,0.000269772,0,1.79328
156,9.22625,2.19511e-05,0.00374363,0.000273535,0,1.8133
157.5,9.22499,2.18908e-05,0.00380542,0.000277301,0,1.83321
159,9.22373,2.18306e-05,0.00386755,0.000281069,0,1.85302
160.5,9.22247,2.17706e-05,0.00393002,0.000284839,0,1.87271
162,9.2212,2.17108e-05,0.00399283,0.000288611,0,1.89229
163.5,9.21994,2.16511e-05,0.00405598,0.000292384,0,1.91176
165,9.21867,2.15917e-05,0.00411945,0.000296157,0,1.93112
166.5,9.21741,2.15324e-05,0.00418325,0.000299931,0,1.95035
168,9.21615,2.14732e-05,0.00424738,0.000303705,0,1.96947
169.5,9.21488,2.14143e-05,0.00431182,0.000307479,0,1.98847
171,9.21361,2.13555e-05,0.00437658,0.000311253,0,2.00735
172.5,9.21235,2.12969e-05,0.00444165,0.000315025,0,2.0261
174,9.21108,2.12384e-05,0.00450703,0.000318796,0,2.04473
175.5,9.20982,2.11802e-05,0.00457272,0.000322565,0,2.06323
177,9.20855,2.11221e-05,0.00463871,0.000326333,0,2.0816
178.5,9.20728,2.10642e-05,0.00470499,0.000330098,0,2.09984
180,9.20601,2.10064e-05,0.00477158,0.000333861,0,2.11796
181.5,9.20475,2.09489e-05,0.00483845,0.00033762,0,2.13594
183,9.20348,2.08915e-05,0.00490561,0.000341377,0,2.15379
184.5,9.20221,2.08343e-05,0.00497306,0.00034513,0,2.17151
186,9.20094,2.07772e-05,0.00504079,0.000348879,0,2.18909
187.5,9.19967,2.07204e-05,0.0051088,0.000352625,0,2.20653
189,9.1984,2.06637e-05,0.00517708,0.000356365,0,2.22384
190.5,9.19713,2.06072e-05,0.00524563,0.000360102,0,2.24102
192,9.19586,2.05509e-05,0.00531445,0.000363833,0,2.25805
193.5,9.1946,2.04948e-05,0.00538354,0.000367559,0,2.27494
195,9.19333,2.04388e-05,0.00545289,0.00037128,0,2.2917
196.5,9.19206,2.0383e-05,0.0055225,0.000374995,0,2.30831
198,9.19079,2.03274e-05,0.00559237,0.000378704,0,2.32478
199.5,9.18952,2.0272e-05,0.00566248,0.000382406,0,2.34111
201,9.18825,2.02167e-05,0.00573285,0.000386103,0,2.35729
202.5,9.18698,2.01616e-05,0.00580347,0.000389792,0,2.37334
204,9.18571,2.01067e-05,0.00587432,0.000393475,0,2.38923
205.5,9.18444,2.0052e-05,0.00594542,0.00039715,0,2.40499
207,9.18317,1.99974e-05,0.00601675,0.000400818,0,2.42059
208.5,9.1819,1.99431e-05,0.00608832,0.000404478,0,2.43606
210,9.18062,1.98889e-05,0.00616012,0.00040813,0,2.45137
211.5,9.17935,1.98348e-05,0.00623215,0.000411774,0,2.46654
213,9.17808,1.9781e-05,0.00630441,0.00041541,0,2.48156
214.5,9.17681,1.97273e-05,0.00637688,0.000419037,0,2.49644
216,9.17554,1.96738e-05,0.00644958,0.000422656,0,2.51117
217.5,9.17427,1.96205e-05,0.00652249,0.000426265,0,2.52575
219,9.173,1.95673e-05,0.00659561,0.000429865,0,2.54018
220.5,9.17173,1.95143e-05,0.00666895,0.000433456,0,2.55446
222,9.17046,1.94615e-05,0.00674249,0.000437038,0,2.5686
223.5,9.16919,1.94089e-05,0.00681624,0.000440609,0,2.58258
225,9.16792,1.93564e-05,0.00689019,0.000444171,0,2.59642
226.5,9.16665,1.93042e-05,0.00696434,0.000447722,0,2.61011
228,9.16538,1.9252e-05,0.00703869,0.000451263,0,2.62365
229.5,9.16411,1.92001e-05,0.00711323,0.000454793,0,2.63705
231,9.16284,1.91483e-05,0.00718796,0.000458313,0,2.65029
232.5,9.16157,1.90967e-05,0.00726288,0.000461822,0,2.66338
234,9.1603,1.90453e-05,0.00733799,0.00046532,0,2.67633
235.5,9.15903,1.8994e-05,0.00741328,0.000468807,0,2.68913
237,9.15776,1.89429e-05,0.00748875,0.000472282,0,2.70177
238.5,9.15649,1.8892e-05,0.0075644,0.000475746,0,2.71427
240,9.15522,1.88413e-05,0.00764022,0.000479198,0,2.72662
241.5,9.15395,1.87907e-05,0.00771621,0.000482639,0,2.73883
243,9.15269,1.87403e-05,0.00779238,0.000486067,0,2.75088
244.5,9.15142,1.869e-05,0.00786871,0.000489483,0,2.76279
246,9.15015,1.86399e-05,0.00794521,0.000492887,0,2.77455
247.5,9.14888,1.859e-05,0.00802186,0.000496279,0,2.78616
249,9.14761,1.85403e-05,0.00809868,0.000499658,0,2.79763
250.5,9.14634,1.84907e-05,0.00817566,0.000503025,0,2.80894
252,9.14507,1.84413e-05,0.00825279,0.000506378,0,2.82011
253.5,9.14381,1.83921e-05,0.00833007,0.000509719,0,2.83114
255,9.14254,1.8343e-05,0.0084075,0.000513047,0,2.84202
256.5,9.14127,1.82941e-05,0.00848508,0.000516361,0,2.85275
258,9.14,1.82453e-05,0.0085628,0.000519663,0,2.86334
259.5,9.13874,1.81967e-05,0.00864067,0.00052295,0,2.87378
261,9.13747,1.81483e-05,0.00871867,0.000526225,0,2.88408
262.5,9.1362,1.81001e-05,0.00879682,0.000529485,0,2.89424
264,9.13494,1.8052e-05,0.0088751,0.000532732,0,2.90425
265.5,9.13367,1.8004e-05,0.00895351,0.000535966,0,2.91412
267,9.1324,1.79563e-05,0.00903205,0.000539185,0,2.92384
268.5,9.13114,1.79087e-05,0.00911072,0.00054239,0,2.93342
270,9.12987,1.78612e-05,0.00918951,0.000545581,0,2.94287
271.5,9.12861,1.78139e-05,0.00926843,0.000548758,0,2.95216
273,9.12734,1.77668e-05,0.00934747,0.00055192,0,2.96132
274.5,9.12608,1.77199e-05,0.00942663,0.000555068,0,2.97034
276,9.12481,1.76731e-05,0.00950591,0.000558202,0,2.97922
277.5,9.12355,1.76264e-05,0.0095853,0.00056132,0,2.98796
279,9.12228,1.75799e-05,0.00966481,0.000564425,0,2.99656
280.5,9.12102,1.75336e-05,0.00974442,0.000567514,0,3.00502
282,9.11976,1.74874e-05,0.00982414,0.000570589,0,3.01335
283.5,9.11849,1.74414e-05,0.00990397,0.000573649,0,3.02154
285,9.11723,1.73956e-05,0.0099839,0.000576693,0,3.02959
286.5,9.11597,1.73499e-05,0.0100639,0.000579723,0,3.03751
288,9.1147,1.73043e-05,0.0101441,0.000582738,0,3.04529
289.5,9.11344,1.7259e-05,0.0102243,0.000585737,0,3.05293
291,9.11218,1.72137e-05,0.0103046,0.000588721,0,3.06045
292.5,9.11092,1.71687e-05,0.010385,0.00059169,0,3.06783
294,9.10966,1.71237e-05,0.0104656,0.000594644,0,3.07507
295.5,9.1084,1.7079e-05,0.0105462,0.000597582,0,3.08219
297,9.10714,1.70344e-05,0.0106268,0.000600504,0,3.08917
298.5,9.10588,1.69899e-05,0.0107076,0.000603411,0,3.09603
300,9.10462,1.69456e-05,0.0107885,0.000606303,0,3.10275
301.5,9.10336,1.69015e-05,0.0108694,0.000609178,0,3.10935
303,9.1021,1.68575e-05,0.0109504,0.000612039,0,3.11581
304.5,9.10084,1.68136e-05,0.0110315,0.000614883,0,3.12215
306,9.09958,1.67699e-05,0.0111127,0.000617711,0,3.12836
307.5,9.09832,1.67264e-05,0.0111939,0.000620524,0,3.13444
309,9.09706,1.6683e-05,0.0112752,0.000623321,0,3.1404
310.5,9.09581,1.66397e-05,0.0113566,0.000626102,0,3.14624
312,9.09455,1.65966e-05,0.0114381,0.000628867,0,3.15195
313.5,9.09329,1.65537e-05,0.0115196,0.000631616,0,3.15753
315,9.09204,1.65109e-05,0.0116012,0.000634349,0,3.163
316.5,9.09078,1.64682e-05,0.0116828,0.000637066,0,3.16834
318,9.08953,1.64257e-05,0.0117645,0.000639766,0,3.17356
319.5,9.08827,1.63834e-05,0.0118463,0.000642451,0,3.17866
321,9.08702,1.63412e-05,0.0119281,0.00064512,0,3.18364
322.5,9.08576,1.62991e-05,0.0120099,0.000647772,0,3.1885
324,9.08451,1.62572e-05,0.0120919,0.000650408,0,3.19324
325.5,9.08325,1.62154e-05,0.0121738,0.000653028,0,3.19787
327,9.082,1.61738e-05,0.0122559,0.000655632,0,3.20237
328.5,9.08075,1.61323e-05,0.0123379,0.00065822,0,3.20677
330,9.0795,1.6091e-05,0.0124201,0.000660791,0,3.21104
331.5,9.07824,1.60498e-05,0.0125022,0.000663346,0,3.21521
333,9.07699,1.60087e-05,0.0125844,0.000665885,0,3.21926
334.5,9.07574,1.59678e-05,0.0126667,0.000668407,0,3.22319
336,9.07449,1.5927e-05,0.012749,0.000670913,0,3.22702
337.5,9.07324,1.58864e-05,0.0128313,0.000673403,0,3.23073
339,9.07199,1.58459e-05,0.0129137,0.000675876,0,3.23433
340.5,9.07074,1.58056e-05,0.012996,0.000678333,0,3.23783
342,9.06949,1.57654e-05,0.0130785,0.000680774,0,3.24121
343.5,9.06824,1.57253e-05,0.0131609,0.000683198,0,3.24449
345,9.067,1.56854e-05,0.0132434,0.000685606,0,3.24765
346.5,9.06575,1.56456e-05,0.0133259,0.000687997,0,3.25072
348,9.0645,1.5606e-05,0.0134085,0.000690372,0,3.25367
349.5,9.06326,1.55664e-05,0.013491,0.000692731,0,3.25652
351,9.06201,1.55271e-05,0.0135736,0.000695074,0,3.25927
352.5,9.06076,1.54878e-05,0.0136562,0.0006974,0,3.26192
354,9.05952,1.54487e-05,0.0137389,0.000699709,0,3.26446
355.5,9.05827,1.54098e-05,0.0138215,0.000702003,0,3.2669
357,9.05703,1.5371e-05,0.0139042,0.00070428,0,3.26924
358.5,9.05579,1.53323e-05,0.0139869,0.00070654,0,3.27147
360,9.05454,1.52937e-05,0.0140696,0.000708785,0,3.27361
361.5,9.0533,1.52553e-05,0.0141523,0.000711013,0,3.27565
363,9.05206,1.5217e-05,0.014235,0.000713224,0,3.2776
364.5,9.05082,1.51789e-05,0.0143177,0.00071542,0,3.27944
366,9.04957,1.51408e-05,0.0144005,0.000717599,0,3.28119
367.5,9.04833,1.51029e-05,0.0144832,0.000719761,0,3.28285
369,9.04709,1.50652e-05,0.014566,0.000721908,0,3.2844
370.5,9.04585,1.50276e-05,0.0146487,0.000724038,0,3.28587
372,9.04461,1.49901e-05,0.0147315,0.000726152,0,3.28724
373.5,9.04338,1.49527e-05,0.0148143,0.00072825,0,3.28852
375,9.04214,1.49155e-05,0.014897,0.000730332,0,3.28971
376.5,9.0409,1.48784e-05,0.0149798,0.000732397,0,3.29081
378,9.03966,1.48414e-05,0.0150625,0.000734446,0,3.29182
379.5,9.03843,1.48046e-05,0.0151453,0.00073648,0,3.29274
381,9.03719,1.47679e-05,0.015228,0.000738497,0,3.29357
382.5,9.03595,1.47313e-05,0.0153108,0.000740498,0,3.29431
384,9.03472,1.46948e-05,0.0153935,0.000742482,0,3.29497
385.5,9.03348,1.46585e-05,0.0154762,0.000744451,0,3.29554
387,9.03225,1.46223e-05,0.0155589,0.000746404,0,3.29603
388.5,9.03102,1.45862e-05,0.0156416,0.000748341,0,3.29643
390,9.02978,1.45503e-05,0.0157243,0.000750262,0,3.29674
391.5,9.02855,1.45145e-05,0.015807,0.000752167,0,3.29698
393,9.02732,1.44788e-05,0.0158897,0.000754056,0,3.29713
394.5,9.02609,1.44432e-05,0.0159723,0.000755929,0,3.2972
396,9.02486,1.44078e-05,0.0160549,0.000757786,0,3.29719
397.5,9.02363,1.43725e-05,0.0161375,0.000759628,0,3.2971
399,9.0224,1.43373e-05,0.0162201,0.000761454,0,3.29693
400.5,9.02117,1.43022e-05,0.0163027,0.000763264,0,3.29669
402,9.01994,1.42672e-05,0.0163852,0.000765058,0,3.29636
403.5,9.01871,1.42324e-05,0.0164677,0.000766837,0,3.29596
405,9.01749,1.41977e-05,0.0165502,0.0007686,0,3.29548
406.5,9.01626,1.41631e-05,0.0166327,0.000770347,0,3.29493
408,9.01503,1.41287e-05,0.0167151,0.000772079,0,3.2943
409.5,9.01381,1.40943e-05,0.0167975,0.000773795,0,3.2936
411,9.01258,1.40601e-05,0.0168799,0.000775496,0,3.29282
412.5,9.01136,1.4026e-05,0.0169622,0.000777181,0,3.29198
414,9.01014,1.3992e-05,0.0170445,0.000778851,0,3.29106
415.5,9.00891,1.39582e-05,0.0171268,0.000780506,0,3.29007
417,9.00769,1.39244e-05,0.0172091,0.000782145,0,3.28901
418.5,9.00647,1.38908e-05,0.0172913,0.000783769,0,3.28788
420,9.00525,1.38573e-05,0.0173735,0.000785378,0,3.28668
421.5,9.00403,1.38239e-05,0.0174556,0.000786971,0,3.28542
423,9.00281,1.37907e-05,0.0175377,0.000788549,0,3.28408
424.5,9.00159,1.37575e-05,0.0176198,0.000790112,0,3.28268
426,9.00037,1.37245e-05,0.0177018,0.00079166,0,3.28122
427.5,8.99915,1.36916e-05,0.0177838,0.000793193,0,3.27968
429,8.99793,1.36587e-05,0.0178657,0.000794712,0,3.27809
430.5,8.99671,1.36261e-05,0.0179476,0.000796215,0,3.27643
432,8.9955,1.35935e-05,0.0180294,0.000797703,0,3.2747
433.5,8.99428,1.3561e-05,0.0181112,0.000799176,0,3.27292
435,8.99307,1.35287e-05,0.018193,0.000800634,0,3.27107
436.5,8.99185,1.34965e-05,0.0182747,0.000802078,0,3.26916
438,8.99064,1.34643e-05,0.0183563,0.000803507,0,3.26719
439.5,8.98943,1.34323e-05,0.018438,0.000804921,0,3.26516
441,8.98821,1.34004e-05,0.0185195,0.000806321,0,3.26308
442.5,8.987,1.33687e-05,0.018601,0.000807706,0,3.26093
444,8.98579,1.3337e-05,0.0186825,0.000809077,0,3.25873
445.5,8.98458,1.33054e-05,0.0187639,0.000810433,0,3.25647
447,8.98337,1.3274e-05,0.0188452,0.000811775,0,3.25415
448.5,8.98216,1.32427e-05,0.0189265,0.000813102,0,3.25177
450,8.98095,1.32114e-05,0.0190078,0.000814415,0,3.24935
451.5,8.97974,1.31803e-05,0.0190889,0.000815714,0,3.24686
453,8.97854,1.31493e-05,0.0191701,0.000816998,0,3.24433
454.5,8.97733,1.31184e-05,0.0192511,0.000818268,0,3.24173
456,8.97613,1.30876e-05,0.0193321,0.000819524,0,3.23909
457.5,8.97492,1.3057e-05,0.0194131,0.000820767,0,3.2364
459,8.97372,1.30264e-05,0.019494,0.000821995,0,3.23365
460.5,8.97251,1.29959e-05,0.0195748,0.000823209,0,3.23085
462,8.97131,1.29656e-05,0.0196556,0.000824409,0,3.22801
463.5,8.97011,1.29353e-05,0.0197362,0.000825595,0,3.22511
465,8.9689,1.29052e-05,0.0198169,0.000826768,0,3.22216
466.5,8.9677,1.28751e-05,0.0198974,0.000827926,0,3.21917
468,8.9665,1.28452e-05,0.0199779,0.000829071,0,3.21613
469.5,8.9653,1.28154e-05,0.0200584,0.000830203,0,3.21304
471,8.9641,1.27857e-05,0.0201388,0.000831321,0,3.20991
472.5,8.96291,1.27561e-05,0.020219,0.000832425,0,3.20672
474,8.96171,1.27265e-05,0.0202993,0.000833516,0,3.2035
475.5,8.96051,1.26971e-05,0.0203794,0.000834593,0,3.20023
477,8.95932,1.26678e-05,0.0204595,0.000835657,0,3.19691
478.5,8.95812,1.26386e-05,0.0205395,0.000836708,0,3.19355
480,8.95692,1.26095e-05,0.0206195,0.000837745,0,3.19015
481.5,8.95573,1.25805e-05,0.0206994,0.000838769,0,3.18671
483,8.95454,1.25517e-05,0.0207792,0.00083978,0,3.18322
484.5,8.95335,1.25229e-05,0.0208589,0.000840778,0,3.1797
486,8.95215,1.24942e-05,0.0209385,0.000841763,0,3.17613
487.5,8.95096,1.24656e-05,0.0210181,0.000842735,0,3.17252
489,8.94977,1.24371e-05,0.0210976,0.000843694,0,3.16887
490.5,8.94858,1.24087e-05,0.021177,0.00084464,0,3.16518
492,8.94739,1.23804e-05,0.0212564,0.000845574,0,3.16146
493.5,8.9462,1.23522e-05,0.0213356,0.000846494,0,3.1577
495,8.94502,1.23242e-05,0.0214148,0.000847402,0,3.15389
496.5,8.94383,1.22962e-05,0.0214939,0.000848298,0,3.15006
498,8.94264,1.22683e-05,0.021573,0.00084918,0,3.14618
499.5,8.94146,1.22405e-05,0.0216519,0.000850051,0,3.14227
501,8.94028,1.22128e-05,0.0217308,0.000850908,0,3.13833
502.5,8.93909,1.21852e-05,0.0218095,0.000851754,0,3.13435
504,8.93791,1.21577e-05,0.0218882,0.000852587,0,3.13033
505.5,8.93673,1.21303e-05,0.0219668,0.000853407,0,3.12628
507,8.93554,1.2103e-05,0.0220454,0.000854216,0,3.1222
508.5,8.93436,1.20758e-05,0.0221238,0.000855012,0,3.11809
510,8.93318,1.20487e-05,0.0222022,0.000855796,0,3.11394
511.5,8.93201,1.20217e-05,0.0222804,0.000856568,0,3.10976
513,8.93083,1.19947e-05,0.0223586,0.000857329,0,3.10555
514.5,8.92965,1.19679e-05,0.0224367,0.000858077,0,3.10131
516,8.92847,1.19412e-05,0.0225147,0.000858813,0,3.09703
517.5,8.9273,1.19145e-05,0.0225927,0.000859538,0,3.09273
519,8.92612,1.1888e-05,0.0226705,0.000860251,0,3.0884
520.5,8.92495,1.18615e-05,0.0227482,0.000860952,0,3.08404
522,8.92377,1.18352e-05,0.0228259,0.000861641,0,3.07965
523.5,8.9226,1.18089e-05,0.0229035,0.000862319,0,3.07524
525,8.92143,1.17828e-05,0.0229809,0.000862985,0,3.07079
526.5,8.92026,1.17567e-05,0.0230583,0.00086364,0,3.06632
528,8.91909,1.17307e-05,0.0231356,0.000864284,0,3.06182
529.5,8.91792,1.17048e-05,0.0232128,0.000864916,0,3.0573
531,8.91675,1.1679e-05,0.0232899,0.000865537,0,3.05275
532.5,8.91558,1.16533e-05,0.0233669,0.000866146,0,3.04817
534,8.91441,1.16276e-05,0.0234438,0.000866745,0,3.04357
535.5,8.91325,1.16021e-05,0.0235206,0.000867332,0,3.03895
537,8.91208,1.15767e-05,0.0235974,0.000867908,0,3.0343
538.5,8.91091,1.15513e-05,0.023674,0.000868474,0,3.02962
540,8.90975,1.15261e-05,0.0237505,0.000869028,0,3.02493
541.5,8.90859,1.15009e-05,0.0238269,0.000869572,0,3.02021
543,8.90743,1.14758e-05,0.0239033,0.000870105,0,3.01547
544.5,8.90626,1.14508e-05,0.0239795,0.000870627,0,3.0107
546,8.9051,1.14259e-05,0.0240557,0.000871138,0,3.00592
547.5,8.90394,1.14011e-05,0.0241317,0.000871638,0,3.00111
549,8.90278,1.13763e-05,0.0242076,0.000872129,0,2.99628
550.5,8.90163,1.13517e-05,0.0242835,0.000872608,0,2.99144
552,8.90047,1.13271e-05,0.0243592,0.000873077,0,2.98657
553.5,8.89931,1.13027e-05,0.0244349,0.000873536,0,2.98168
555,8.89816,1.12783e-05,0.0245104,0.000873985,0,2.97678
556.5,8.897,1.1254e-05,0.0245858,0.000874423,0,2.97185
558,8.89585,1.12298e-05,0.0246612,0.000874851,0,2.96691
559.5,8.89469,1.12056e-05,0.0247364,0.000875268,0,2.96195
561,8.89354,1.11816e-05,0.0248116,0.000875676,0,2.95697
562.5,8.89239,1.11576e-05,0.0248866,0.000876074,0,2.95197
564,8.89124,1.11337e-05,0.0249615,0.000876461,0,2.94696
565.5,8.89009,1.111e-05,0.0250363,0.000876839,0,2.94193
567,8.88894,1.10862e-05,0.0251111,0.000877207,0,2.93688
568.5,8.88779,1.10626e-05,0.0251857,0.000877565,0,2.93182
570,8.88664,1.10391e-05,0.0252602,0.000877913,0,2.92674
571.5,8.8855,1.10156e-05,0.0253346,0.000878252,0,2.92165
573,8.88435,1.09922e-05,0.0254089,0.000878581,0,2.91654
