Time,pH,mCa,mTIC,mCO3,rdiss,Omega
0,9,0,1.38772e-05,6.20114e-07,6.5089e-07,0
1.5,9.02227,5.85259e-07,1.55353e-05,7.291e-07,6.50762e-07,0.000128865
3,9.04334,1.16983e-06,1.80021e-05,8.84899e-07,6.50602e-07,0.000312621
4.5,9.06333,1.75365e-06,2.12727e-05,1.09248e-06,6.50393e-07,0.000578571
6,9.08233,2.33661e-06,2.53674e-05,1.35801e-06,6.50113e-07,0.000958273
7.5,9.10043,2.91857e-06,3.02975e-05,1.68723e-06,6.49739e-07,0.00148711
9,9.1177,3.49937e-06,3.60656e-05,2.08534e-06,6.49245e-07,0.00220378
10.5,9.1342,4.0788e-06,4.26697e-05,2.55717e-06,6.48604e-07,0.00314987
12,9.14999,4.65663e-06,5.01049e-05,3.10722e-06,6.47787e-07,0.00436963
13.5,9.16512,5.2326e-06,5.83655e-05,3.73977e-06,6.46764e-07,0.00590965
15,9.17962,5.80639e-06,6.74451e-05,4.45883e-06,6.45502e-07,0.00781858
16.5,9.19354,6.37768e-06,7.73372e-05,5.26825e-06,6.43969e-07,0.0101468
18,9.20691,6.94608e-06,8.80351e-05,6.17161e-06,6.42131e-07,0.0129461
19.5,9.21976,7.51121e-06,9.95323e-05,7.17229e-06,6.39953e-07,0.0162693
21,9.23211,8.07262e-06,0.000111822,8.27343e-06,6.37401e-07,0.0201697
22.5,9.24399,8.62986e-06,0.000124897,9.47792e-06,6.34439e-07,0.0247011
24,9.25542,9.18243e-06,0.000138752,1.07884e-05,6.31034e-07,0.0299169
25.5,9.2664,9.72984e-06,0.000153378,1.22073e-05,6.27149e-07,0.0358696
27,9.27697,1.02715e-05,0.000168771,1.37367e-05,6.22753e-07,0.0426107
28.5,9.28714,1.0807e-05,0.000184923,1.53785e-05,6.17813e-07,0.0501901
30,9.29691,1.13355e-05,0.000201826,1.71342e-05,6.12297e-07,0.0586553
31.5,9.3063,1.18567e-05,0.000219476,1.90051e-05,6.06177e-07,0.068051
33,9.31533,1.23698e-05,0.000237865,2.09922e-05,5.99425e-07,0.0784189
34.5,9.32399,1.28743e-05,0.000256986,2.30961e-05,5.92016e-07,0.0897968
36,9.3323,1.33694e-05,0.000276833,2.53172e-05,5.8393e-07,0.102218
37.5,9.34028,1.38547e-05,0.0002974,2.76555e-05,5.75147e-07,0.115712
39,9.34791,1.43294e-05,0.000318679,3.01108e-05,5.65651e-07,0.130302
40.5,9.35522,1.4793e-05,0.000340665,3.26826e-05,5.55431e-07,0.146007
42,9.36221,1.5245e-05,0.000363351,3.537e-05,5.44477e-07,0.16284
43.5,9.36888,1.56846e-05,0.000386731,3.81718e-05,5.32787e-07,0.180807
45,9.37525,1.61112e-05,0.000410798,4.10864e-05,5.20361e-07,0.199906
46.5,9.38131,1.65243e-05,0.000435545,4.4112e-05,5.07204e-07,0.220131
48,9.38706,1.69233e-05,0.000460968,4.72465e-05,4.93325e-07,0.241465
49.5,9.39252,1.73075e-05,0.000487058,5.04874e-05,4.78739e-07,0.263887
51,9.39769,1.76765e-05,0.000513811,5.38319e-05,4.63466e-07,0.287366
52.5,9.40257,1.80296e-05,0.00054122,5.72769e-05,4.4753e-07,0.311865
54,9.40717,1.83665e-05,0.000569279,6.08192e-05,4.3096e-07,0.337339
55.5,9.41148,1.86866e-05,0.000597981,6.4455e-05,4.13791e-07,0.363736
57,9.41551,1.89894e-05,0.000627322,6.81804e-05,3.96061e-07,0.390995
58.5,9.41927,1.92747e-05,0.000657295,7.19915e-05,3.77813e-07,0.419052
60,9.42276,1.95419e-05,0.000687894,7.58838e-05,3.59094e-07,0.447834
61.5,9.42598,1.97909e-05,0.000719113,7.98528e-05,3.39954e-07,0.477262
63,9.42893,2.00214e-05,0.000750948,8.38938e-05,3.20448e-07,0.507254
64.5,9.43163,2.02332e-05,0.000783392,8.8002e-05,3.00634e-07,0.537721
66,9.43406,2.04261e-05,0.000816439,9.21724e-05,2.80569e-07,0.568572
67.5,9.43624,2.06e-05,0.000850085,9.63999e-05,2.60317e-07,0.599712
69,9.43818,2.07549e-05,0.000884325,0.000100679,2.39941e-07,0.631045
70.5,9.43986,2.08908e-05,0.000919152,0.000105005,2.19503e-07,0.66247
72,9.44131,2.10078e-05,0.000954562,0.000109373,1.9907e-07,0.69389
73.5,9.44252,2.1106e-05,0.000990549,0.000113777,1.78705e-07,0.725206
75,9.4435,2.11857e-05,0.00102711,0.000118212,1.58472e-07,0.756318
76.5,9.44425,2.1247e-05,0.00106424,0.000122673,1.38433e-07,0.787131
78,9.44478,2.12903e-05,0.00110193,0.000127155,1.1865e-07,0.817551
79.5,9.44509,2.1316e-05,0.00114018,0.000131652,9.91808e-08,0.847489
81,9.44519,2.13243e-05,0.00117898,0.000136161,8.00818e-08,0.876858
82.5,9.44509,2.13159e-05,0.00121833,0.000140677,6.1406e-08,0.905576
84,9.44479,2.12911e-05,0.00125823,0.000145194,4.3203e-08,0.933567
85.5,9.44429,2.12505e-05,0.00129867,0.000149708,2.55187e-08,0.96076
87,9.44361,2.11946e-05,0.00133964,0.000154216,8.39514e-09,0.987091
88.5,9.44283,2.11315e-05,0.00138115,0.000158744,0,1.01304
90,9.44206,2.10685e-05,0.00142321,0.000163319,0,1.03913
91.5,9.44129,2.10057e-05,0.0014658,0.000167941,0,1.06536
93,9.44051,2.09431e-05,0.00150892,0.000172609,0,1.09171
94.5,9.43974,2.08808e-05,0.00155257,0.000177323,0,1.11818
96,9.43897,2.08186e-05,0.00159674,0.000182081,0,1.14476
97.5,9.4382,2.07566e-05,0.00164143,0.000186883,0,1.17145
99,9.43743,2.06948e-05,0.00168663,0.000191727,0,1.19825
100.5,9.43666,2.06332e-05,0.00173234,0.000196614,0,1.22513
102,9.43589,2.05719e-05,0.00177855,0.000201543,0,1.25211
103.5,9.43513,2.05107e-05,0.00182526,0.000206512,0,1.27916
105,9.43436,2.04497e-05,0.00187247,0.000211521,0,1.30629
106.5,9.43359,2.03889e-05,0.00192016,0.00021657,0,1.33349
108,9.43283,2.03282e-05,0.00196834,0.000221657,0,1.36076
109.5,9.43206,2.02678e-05,0.002017,0.000226782,0,1.38808
111,9.4313,2.02076e-05,0.00206614,0.000231945,0,1.41546
112.5,9.43054,2.01475e-05,0.00211574,0.000237143,0,1.44289
114,9.42978,2.00876e-05,0.00216582,0.000242378,0,1.47035
115.5,9.42902,2.00279e-05,0.00221636,0.000247647,0,1.49786
117,9.42826,1.99684e-05,0.00226735,0.000252951,0,1.52539
118.5,9.4275,1.99091e-05,0.0023188,0.000258289,0,1.55295
120,9.42674,1.985e-05,0.0023707,0.00026366,0,1.58053
121.5,9.42598,1.9791e-05,0.00242304,0.000269063,0,1.60813
123,9.42522,1.97322e-05,0.00247583,0.000274498,0,1.63574
124.5,9.42447,1.96736e-05,0.00252905,0.000279964,0,1.66336
126,9.42371,1.96151e-05,0.0025827,0.000285461,0,1.69098
127.5,9.42295,1.95569e-05,0.00263678,0.000290988,0,1.7186
129,9.4222,1.94988e-05,0.00269129,0.000296543,0,1.74621
130.5,9.42144,1.94409e-05,0.00274621,0.000302128,0,1.77381
132,9.42069,1.93831e-05,0.00280155,0.00030774,0,1.80139
133.5,9.41994,1.93255e-05,0.0028573,0.00031338,0,1.82895
135,9.41919,1.92681e-05,0.00291346,0.000319046,0,1.85649
136.5,9.41843,1.92108e-05,0.00297002,0.000324739,0,1.88399
138,9.41768,1.91537e-05,0.00302699,0.000330457,0,1.91147
139.5,9.41693,1.90968e-05,0.00308434,0.0003362,0,1.93891
141,9.41618,1.904e-05,0.00314209,0.000341967,0,1.96631
142.5,9.41543,1.89834e-05,0.00320022,0.000347759,0,1.99366
144,9.41468,1.89269e-05,0.00325874,0.000353573,0,2.02097
145.5,9.41394,1.88706e-05,0.00331764,0.000359411,0,2.04822
147,9.41319,1.88144e-05,0.00337691,0.00036527,0,2.07542
148.5,9.41244,1.87584e-05,0.00343656,0.000371151,0,2.10255
150,9.41169,1.87026e-05,0.00349657,0.000377053,0,2.12963
151.5,9.41095,1.86469e-05,0.00355694,0.000382975,0,2.15664
153,9.4102,1.85913e-05,0.00361768,0.000388917,0,2.18357
154.5,9.40946,1.85359e-05,0.00367877,0.000394879,0,2.21044
156,9.40871,1.84807e-05,0.00374021,0.000400859,0,2.23723
157.5,9.40797,1.84256e-05,0.003802,0.000406858,0,2.26393
159,9.40722,1.83706e-05,0.00386414,0.000412875,0,2.29056
160.5,9.40648,1.83158e-05,0.00392662,0.000418909,0,2.3171
162,9.40574,1.82611e-05,0.00398944,0.000424959,0,2.34355
163.5,9.40499,1.82065e-05,0.00405259,0.000431026,0,2.36991
165,9.40425,1.81521e-05,0.00411607,0.000437109,0,2.39617
166.5,9.40351,1.80979e-05,0.00417987,0.000443207,0,2.42234
168,9.40277,1.80438e-05,0.004244,0.000449319,0,2.4484
169.5,9.40203,1.79898e-05,0.00430845,0.000455447,0,2.47437
171,9.40128,1.7936e-05,0.00437322,0.000461588,0,2.50022
172.5,9.40054,1.78823e-05,0.00443829,0.000467742,0,2.52598
174,9.3998,1.78287e-05,0.00450368,0.000473909,0,2.55162
175.5,9.39906,1.77753e-05,0.00456937,0.000480089,0,2.57715
177,9.39833,1.7722e-05,0.00463536,0.000486281,0,2.60256
178.5,9.39759,1.76689e-05,0.00470166,0.000492485,0,2.62786
180,9.39685,1.76159e-05,0.00476824,0.0004987,0,2.65304
181.5,9.39611,1.75631e-05,0.00483512,0.000504925,0,2.6781
183,9.39537,1.75104e-05,0.00490229,0.000511161,0,2.70304
184.5,9.39464,1.74578e-05,0.00496974,0.000517407,0,2.72786
186,9.3939,1.74054e-05,0.00503748,0.000523662,0,2.75254
187.5,9.39317,1.73531e-05,0.00510549,0.000529926,0,2.7771
189,9.39243,1.73009e-05,0.00517378,0.000536199,0,2.80153
190.5,9.3917,1.72489e-05,0.00524233,0.00054248,0,2.82582
192,9.39096,1.7197e-05,0.00531116,0.000548769,0,2.84999
193.5,9.39023,1.71453e-05,0.00538025,0.000555066,0,2.87401
195,9.38949,1.70937e-05,0.00544961,0.00056137,0,2.89791
196.5,9.38876,1.70422e-05,0.00551922,0.00056768,0,2.92166
198,9.38803,1.69909e-05,0.00558909,0.000573997,0,2.94527
199.5,9.3873,1.69397e-05,0.00565922,0.000580319,0,2.96874
201,9.38657,1.68886e-05,0.00572959,0.000586647,0,2.99207
202.5,9.38584,1.68377e-05,0.00580021,0.000592981,0,3.01525
204,9.38511,1.67869e-05,0.00587107,0.000599319,0,3.03829
205.5,9.38438,1.67363e-05,0.00594217,0.000605661,0,3.06118
207,9.38365,1.66858e-05,0.00601351,0.000612008,0,3.08393
208.5,9.38292,1.66354e-05,0.00608508,0.000618359,0,3.10652
210,9.38219,1.65852e-05,0.00615689,0.000624713,0,3.12896
211.5,9.38146,1.65351e-05,0.00622892,0.00063107,0,3.15126
213,9.38073,1.64851e-05,0.00630118,0.000637429,0,3.1734
214.5,9.38001,1.64353e-05,0.00637366,0.000643792,0,3.19538
216,9.37928,1.63856e-05,0.00644636,0.000650156,0,3.21721
217.5,9.37856,1.6336e-05,0.00651927,0.000656522,0,3.23889
219,9.37783,1.62866e-05,0.0065924,0.00066289,0,3.26041
220.5,9.37711,1.62373e-05,0.00666574,0.000669258,0,3.28177
222,9.37638,1.61882e-05,0.00673929,0.000675628,0,3.30297
223.5,9.37566,1.61391e-05,0.00681304,0.000681998,0,3.32402
225,9.37494,1.60902e-05,0.006887,0.000688368,0,3.3449
226.5,9.37421,1.60415e-05,0.00696115,0.000694738,0,3.36563
228,9.37349,1.59929e-05,0.0070355,0.000701108,0,3.38619
229.5,9.37277,1.59444e-05,0.00711005,0.000707477,0,3.40659
231,9.37205,1.5896e-05,0.00718478,0.000713845,0,3.42683
232.5,9.37133,1.58478e-05,0.00725971,0.000720211,0,3.4469
234,9.37061,1.57997e-05,0.00733482,0.000726577,0,3.46681
235.5,9.36989,1.57517e-05,0.00741011,0.00073294,0,3.48656
237,9.36917,1.57039e-05,0.00748558,0.000739301,0,3.50614
238.5,9.36846,1.56562e-05,0.00756124,0.00074566,0,3.52556
240,9.36774,1.56086e-05,0.00763706,0.000752017,0,3.54481
241.5,9.36702,1.55612e-05,0.00771306,0.00075837,0,3.56389
243,9.36631,1.55139e-05,0.00778923,0.00076472,0,3.58281
244.5,9.36559,1.54667e-05,0.00786556,0.000771067,0,3.60156
246,9.36488,1.54197e-05,0.00794206,0.00077741,0,3.62014
247.5,9.36416,1.53728e-05,0.00801872,0.000783749,0,3.63856
249,9.36345,1.5326e-05,0.00809555,0.000790084,0,3.6568
250.5,9.36274,1.52793e-05,0.00817252,0.000796415,0,3.67488
252,9.36202,1.52328e-05,0.00824966,0.000802741,0,3.69279
253.5,9.36131,1.51864e-05,0.00832694,0.000809062,0,3.71054
255,9.3606,1.51401e-05,0.00840438,0.000815378,0,3.72811
256.5,9.35989,1.5094e-05,0.00848196,0.000821689,0,3.74551
258,9.35918,1.5048e-05,0.00855969,0.000827994,0,3.76275
259.5,9.35847,1.50021e-05,0.00863755,0.000834293,0,3.77981
261,9.35776,1.49563e-05,0.00871556,0.000840586,0,3.79671
262.5,9.35705,1.49107e-05,0.00879371,0.000846873,0,3.81344
264,9.35635,1.48652e-05,0.00887199,0.000853154,0,3.82999
265.5,9.35564,1.48198e-05,0.0089504,0.000859428,0,3.84638
267,9.35493,1.47746e-05,0.00902895,0.000865695,0,3.8626
268.5,9.35423,1.47294e-05,0.00910762,0.000871955,0,3.87865
270,9.35352,1.46844e-05,0.00918642,0.000878207,0,3.89453
271.5,9.35282,1.46396e-05,0.00926534,0.000884452,0,3.91024
273,9.35211,1.45948e-05,0.00934439,0.00089069,0,3.92578
274.5,9.35141,1.45502e-05,0.00942355,0.000896919,0,3.94115
276,9.35071,1.45057e-05,0.00950283,0.000903141,0,3.95635
277.5,9.35001,1.44613e-05,0.00958222,0.000909354,0,3.97138
279,9.34931,1.44171e-05,0.00966173,0.000915559,0,3.98625
280.5,9.34861,1.4373e-05,0.00974135,0.000921755,0,4.00094
282,9.34791,1.4329e-05,0.00982107,0.000927943,0,4.01547
283.5,9.34721,1.42851e-05,0.0099009,0.000934121,0,4.02983
285,9.34651,1.42414e-05,0.00998084,0.000940291,0,4.04402
286.5,9.34581,1.41977e-05,0.0100609,0.000946451,0,4.05804
288,9.34511,1.41542e-05,0.010141,0.000952601,0,4.0719
289.5,9.34442,1.41108e-05,0.0102212,0.000958742,0,4.08559
291,9.34372,1.40676e-05,0.0103016,0.000964873,0,4.09911
292.5,9.34302,1.40244e-05,0.010382,0.000970994,0,4.11247
294,9.34233,1.39814e-05,0.0104625,0.000977105,0,4.12566
295.5,9.34164,1.39385e-05,0.0105431,0.000983206,0,4.13868
297,9.34094,1.38958e-05,0.0106238,0.000989296,0,4.15154
298.5,9.34025,1.38531e-05,0.0107046,0.000995375,0,4.16423
300,9.33956,1.38106e-05,0.0107854,0.00100144,0,4.17676
301.5,9.33887,1.37682e-05,0.0108664,0.0010075,0,4.18912
303,9.33818,1.37259e-05,0.0109474,0.00101355,0,4.20132
304.5,9.33749,1.36837e-05,0.0110285,0.00101958,0,4.21335
306,9.3368,1.36417e-05,0.0111096,0.00102561,0,4.22523
307.5,9.33611,1.35998e-05,0.0111909,0.00103162,0,4.23694
309,9.33542,1.35579e-05,0.0112722,0.00103762,0,4.24848
310.5,9.33473,1.35163e-05,0.0113536,0.00104361,0,4.25987
312,9.33405,1.34747e-05,0.011435,0.00104959,0,4.27109
313.5,9.33336,1.34332e-05,0.0115166,0.00105556,0,4.28215
315,9.33268,1.33919e-05,0.0115981,0.00106151,0,4.29306
316.5,9.33199,1.33507e-05,0.0116798,0.00106745,0,4.3038
318,9.33131,1.33096e-05,0.0117615,0.00107338,0,4.31438
319.5,9.33063,1.32686e-05,0.0118432,0.0010793,0,4.32481
321,9.32994,1.32277e-05,0.0119251,0.0010852,0,4.33507
322.5,9.32926,1.3187e-05,0.0120069,0.00109109,0,4.34518
324,9.32858,1.31464e-05,0.0120889,0.00109697,0,4.35513
325.5,9.3279,1.31059e-05,0.0121708,0.00110284,0,4.36493
327,9.32722,1.30655e-05,0.0122529,0.00110869,0,4.37457
328.5,9.32654,1.30252e-05,0.0123349,0.00111453,0,4.38405
330,9.32587,1.2985e-05,0.0124171,0.00112036,0,4.39338
331.5,9.32519,1.2945e-05,0.0124992,0.00112617,0,4.40255
333,9.32451,1.2905e-05,0.0125814,0.00113197,0,4.41157
334.5,9.32384,1.28652e-05,0.0126637,0.00113776,0,4.42044
336,9.32316,1.28255e-05,0.012746,0.00114353,0,4.42916
337.5,9.32249,1.27859e-05,0.0128283,0.00114929,0,4.43772
339,9.32181,1.27464e-05,0.0129107,0.00115503,0,4.44613
340.5,9.32114,1.27071e-05,0.012993,0.00116076,0,4.4544
342,9.32047,1.26678e-05,0.0130755,0.00116648,0,4.46251
343.5,9.3198,1.26287e-05,0.0131579,0.00117218,0,4.47047
345,9.31913,1.25897e-05,0.0132404,0.00117787,0,4.47829
346.5,9.31846,1.25508e-05,0.0133229,0.00118354,0,4.48595
348,9.31779,1.2512e-05,0.0134055,0.00118921,0,4.49347
349.5,9.31712,1.24733e-05,0.0134881,0.00119485,0,4.50085
351,9.31645,1.24347e-05,0.0135706,0.00120048,0,4.50807
352.5,9.31578,1.23962e-05,0.0136533,0.0012061,0,4.51516
354,9.31512,1.23579e-05,0.0137359,0.0012117,0,4.5221
355.5,9.31445,1.23196e-05,0.0138185,0.00121729,0,4.52889
357,9.31379,1.22815e-05,0.0139012,0.00122286,0,4.53554
358.5,9.31312,1.22435e-05,0.0139839,0.00122842,0,4.54205
360,9.31246,1.22056e-05,0.0140666,0.00123396,0,4.54842
361.5,9.3118,1.21678e-05,0.0141493,0.00123949,0,4.55465
363,9.31114,1.21301e-05,0.014232,0.001245,0,4.56073
364.5,9.31048,1.20925e-05,0.0143148,0.0012505,0,4.56668
366,9.30982,1.20551e-05,0.0143975,0.00125598,0,4.57249
367.5,9.30916,1.20177e-05,0.0144802,0.00126145,0,4.57816
369,9.3085,1.19805e-05,0.014563,0.0012669,0,4.5837
370.5,9.30784,1.19433e-05,0.0146458,0.00127234,0,4.58909
372,9.30718,1.19063e-05,0.0147285,0.00127776,0,4.59436
373.5,9.30653,1.18693e-05,0.0148113,0.00128316,0,4.59948
375,9.30587,1.18325e-05,0.014894,0.00128855,0,4.60448
376.5,9.30522,1.17958e-05,0.0149768,0.00129393,0,4.60934
378,9.30456,1.17592e-05,0.0150596,0.00129929,0,4.61406
379.5,9.30391,1.17227e-05,0.0151423,0.00130463,0,4.61866
381,9.30326,1.16863e-05,0.0152251,0.00130996,0,4.62313
382.5,9.30261,1.165e-05,0.0153078,0.00131527,0,4.62746
384,9.30195,1.16139e-05,0.0153905,0.00132057,0,4.63166
385.5,9.3013,1.15778e-05,0.0154733,0.00132585,0,4.63574
387,9.30066,1.15418e-05,0.015556,0.00133111,0,4.63969
388.5,9.30001,1.1506e-05,0.0156387,0.00133636,0,4.64351
390,9.29936,1.14702e-05,0.0157214,0.00134159,0,4.64721
391.5,9.29871,1.14346e-05,0.015804,0.00134681,0,4.65077
393,9.29807,1.1399e-05,0.0158867,0.00135201,0,4.65422
394.5,9.29742,1.13636e-05,0.0159693,0.00135719,0,4.65754
396,9.29678,1.13282e-05,0.0160519,0.00136236,0,4.66074
397.5,9.29613,1.1293e-05,0.0161345,0.00136751,0,4.66381
399,9.29549,1.12579e-05,0.0162171,0.00137265,0,4.66676
400.5,9.29485,1.12228e-05,0.0162997,0.00137777,0,4.66959
402,9.29421,1.11879e-05,0.0163822,0.00138287,0,4.67231
403.5,9.29356,1.11531e-05,0.0164647,0.00138796,0,4.6749
405,9.29292,1.11184e-05,0.0165472,0.00139303,0,4.67737
406.5,9.29229,1.10838e-05,0.0166297,0.00139808,0,4.67973
408,9.29165,1.10492e-05,0.0167121,0.00140312,0,4.68197
409.5,9.29101,1.10148e-05,0.0167945,0.00140814,0,4.68409
411,9.29037,1.09805e-05,0.0168769,0.00141315,0,4.6861
412.5,9.28974,1.09463e-05,0.0169593,0.00141814,0,4.68799
414,9.2891,1.09122e-05,0.0170416,0.00142311,0,4.68977
415.5,9.28847,1.08782e-05,0.0171239,0.00142807,0,4.69143
417,9.28783,1.08443e-05,0.0172061,0.00143301,0,4.69299
418.5,9.2872,1.08105e-05,0.0172883,0.00143793,0,4.69443
420,9.28657,1.07768e-05,0.0173705,0.00144284,0,4.69576
421.5,9.28594,1.07432e-05,0.0174526,0.00144773,0,4.69698
423,9.28531,1.07097e-05,0.0175347,0.0014526,0,4.6981
424.5,9.28468,1.06762e-05,0.0176168,0.00145746,0,4.6991
426,9.28405,1.06429e-05,0.0176988,0.0014623,0,4.7
427.5,9.28342,1.06097e-05,0.0177808,0.00146712,0,4.70079
429,9.2828,1.05766e-05,0.0178627,0.00147193,0,4.70147
430.5,9.28217,1.05436e-05,0.0179446,0.00147672,0,4.70205
432,9.28155,1.05107e-05,0.0180265,0.0014815,0,4.70253
433.5,9.28092,1.04778e-05,0.0181083,0.00148625,0,4.7029
435,9.2803,1.04451e-05,0.01819,0.001491,0,4.70316
436.5,9.27967,1.04125e-05,0.0182717,0.00149572,0,4.70333
438,9.27905,1.038e-05,0.0183534,0.00150043,0,4.7034
439.5,9.27843,1.03475e-05,0.018435,0.00150512,0,4.70336
441,9.27781,1.03152e-05,0.0185165,0.00150979,0,4.70322
442.5,9.27719,1.0283e-05,0.0185981,0.00151445,0,4.70299
444,9.27657,1.02508e-05,0.0186795,0.00151909,0,4.70266
445.5,9.27596,1.02188e-05,0.0187609,0.00152372,0,4.70223
447,9.27534,1.01868e-05,0.0188423,0.00152833,0,4.7017
448.5,9.27472,1.0155e-05,0.0189236,0.00153292,0,4.70108
450,9.27411,1.01232e-05,0.0190048,0.00153749,0,4.70036
451.5,9.27349,1.00915e-05,0.019086,0.00154205,0,4.69955
453,9.27288,1.006e-05,0.0191671,0.00154659,0,4.69864
454.5,9.27227,1.00285e-05,0.0192482,0.00155112,0,4.69764
456,9.27165,9.99709e-06,0.0193292,0.00155563,0,4.69655
457.5,9.27104,9.96579e-06,0.0194101,0.00156012,0,4.69537
459,9.27043,9.93459e-06,0.019491,0.0015646,0,4.6941
460.5,9.26982,9.90349e-06,0.0195718,0.00156905,0,4.69274
462,9.26922,9.87247e-06,0.0196526,0.0015735,0,4.69129
463.5,9.26861,9.84155e-06,0.0197333,0.00157792,0,4.68975
465,9.268,9.81073e-06,0.0198139,0.00158233,0,4.68812
466.5,9.26739,9.77999e-06,0.0198945,0.00158672,0,4.68641
468,9.26679,9.74935e-06,0.019975,0.0015911,0,4.68461
469.5,9.26618,9.71879e-06,0.0200554,0.00159546,0,4.68272
471,9.26558,9.68833e-06,0.0201358,0.0015998,0,4.68075
472.5,9.26498,9.65797e-06,0.0202161,0.00160413,0,4.6787
474,9.26438,9.6277e-06,0.0202963,0.00160844,0,4.67658
475.5,9.26378,9.59754e-06,0.0203765,0.00161274,0,4.67437
477,9.26318,9.56747e-06,0.0204565,0.00161702,0,4.6721
478.5,9.26258,9.53752e-06,0.0205366,0.00162128,0,4.66975
480,9.26198,9.50766e-06,0.0206165,0.00162553,0,4.66733
481.5,9.26139,9.47792e-06,0.0206964,0.00162976,0,4.66485
483,9.26079,9.44827e-06,0.0207762,0.00163398,0,4.66229
484.5,9.2602,9.41873e-06,0.0208559,0.00163818,0,4.65967
486,9.25961,9.3893e-06,0.0209356,0.00164237,0,4.65699
487.5,9.25901,9.35997e-06,0.0210151,0.00164655,0,4.65423
489,9.25842,9.33074e-06,0.0210946,0.0016507,0,4.65142
490.5,9.25783,9.30162e-06,0.021174,0.00165485,0,4.64853
492,9.25725,9.2726e-06,0.0212534,0.00165897,0,4.64559
493.5,9.25666,9.24368e-06,0.0213326,0.00166308,0,4.64258
495,9.25608,9.21487e-06,0.0214118,0.00166718,0,4.63951
496.5,9.25549,9.18616e-06,0.0214909,0.00167126,0,4.63638
498,9.25491,9.15755e-06,0.02157,0.00167533,0,4.63319
499.5,9.25433,9.12904e-06,0.0216489,0.00167938,0,4.62994
501,9.25375,9.10064e-06,0.0217278,0.00168342,0,4.62663
502.5,9.25317,9.07233e-06,0.0218065,0.00168744,0,4.62326
504,9.25259,9.04413e-06,0.0218852,0.00169145,0,4.61984
505.5,9.25201,9.01603e-06,0.0219639,0.00169545,0,4.61636
507,9.25144,8.98802e-06,0.0220424,0.00169942,0,4.61282
508.5,9.25086,8.96012e-06,0.0221208,0.00170339,0,4.60922
510,9.25029,8.93232e-06,0.0221992,0.00170734,0,4.60557
511.5,9.24971,8.90461e-06,0.0222775,0.00171127,0,4.60186
513,9.24914,8.877e-06,0.0223556,0.00171519,0,4.5981
514.5,9.24857,8.84949e-06,0.0224337,0.00171909,0,4.59429
516,9.248,8.82208e-06,0.0225117,0.00172298,0,4.59042
517.5,9.24744,8.79477e-06,0.0225897,0.00172686,0,4.58651
519,9.24687,8.76755e-06,0.0226675,0.00173072,0,4.58253
520.5,9.24631,8.74043e-06,0.0227452,0.00173457,0,4.57851
522,9.24574,8.71341e-06,0.0228229,0.0017384,0,4.57444
523.5,9.24518,8.68648e-06,0.0229005,0.00174222,0,4.57032
525,9.24462,8.65965e-06,0.0229779,0.00174602,0,4.56615
526.5,9.24406,8.63292e-06,0.0230553,0.00174981,0,4.56193
528,9.2435,8.60628e-06,0.0231326,0.00175358,0,4.55766
529.5,9.24294,8.57973e-06,0.0232098,0.00175734,0,4.55334
531,9.24238,8.55328e-06,0.0232869,0.00176109,0,4.54898
532.5,9.24183,8.52692e-06,0.0233639,0.00176482,0,4.54457
534,9.24127,8.50066e-06,0.0234408,0.00176854,0,4.54012
535.5,9.24072,8.47449e-06,0.0235176,0.00177224,0,4.53562
537,9.24016,8.44841e-06,0.0235943,0.00177593,0,4.53107
538.5,9.23961,8.42242e-06,0.023671,0.00177961,0,4.52648
540,9.23906,8.39653e-06,0.0237475,0.00178327,0,4.52185
541.5,9.23851,8.37073e-06,0.0238239,0.00178691,0,4.51717
543,9.23797,8.34502e-06,0.0239003,0.00179055,0,4.51245
544.5,9.23742,8.3194e-06,0.0239765,0.00179416,0,4.50769
546,9.23687,8.29387e-06,0.0240527,0.00179777,0,4.50289
547.5,9.23633,8.26844e-06,0.0241287,0.00180136,0,4.49805
549,9.23579,8.24309e-06,0.0242046,0.00180494,0,4.49316
550.5,9.23525,8.21784e-06,0.0242805,0.0018085,0,4.48824
552,9.2347,8.19267e-06,0.0243562,0.00181205,0,4.48327
553.5,9.23416,8.16759e-06,0.0244319,0.00181558,0,4.47827
555,9.23363,8.1426e-06,0.0245074,0.00181911,0,4.47323
556.5,9.23309,8.1177e-06,0.0245828,0.00182261,0,4.46815
558,9.23255,8.09289e-06,0.0246582,0.00182611,0,4.46304
559.5,9.23202,8.06817e-06,0.0247334,0.00182959,0,4.45788
561,9.23148,8.04353e-06,0.0248085,0.00183306,0,4.45269
562.5,9.23095,8.01899e-06,0.0248836,0.00183651,0,4.44747
564,9.23042,7.99452e-06,0.0249585,0.00183995,0,4.4422
565.5,9.22989,7.97015e-06,0.0250333,0.00184338,0,4.43691
567,9.22936,7.94586e-06,0.025108,0.00184679,0,4.43158
568.5,9.22883,7.92166e-06,0.0251827,0.00185019,0,4.42621
570,9.2283,7.89754e-06,0.0252572,0.00185357,0,4.42081
571.5,9.22778,7.87351e-06,0.0253316,0.00185695,0,4.41538
573,9.22725,7.84957e-06,0.0254059,0.00186031,0,4.40992
574.5,9.22673,7.82571e-06,0.0254801,0.00186365,0,4.40442
576,9.22621,7.80193e-06,0.0255541,0.00186699,0,4.3989
577.5,9.22569,7.77824e-06,0.0256281,0.00187031,0,4.39334
