Time,pH,mCa,mTIC,mCO3,rdiss,Omega
0,6,0,1.38772e-05,2.00234e-10,1.54e-06,0
1.5,6.19055,1.10145e-06,1.49784e-05,4.44408e-10,1.22391e-06,1.47825e-07
3,6.33685,2.05378e-06,1.59303e-05,7.96849e-10,1.05977e-06,4.9423e-07
4.5,6.45926,2.91465e-06,1.67905e-05,1.2723e-09,9.5912e-07,1.1199e-06
6,6.56803,3.71317e-06,1.75883e-05,1.89622e-09,8.90636e-07,2.12634e-06
7.5,6.66899,4.46609e-06,1.83402e-05,2.70702e-09,8.40719e-07,3.65107e-06
9,6.76599,5.18403e-06,1.90571e-05,3.7615e-09,8.0254e-07,5.88883e-06
10.5,6.86195,5.87416e-06,1.97459e-05,5.14455e-09,7.72298e-07,9.12627e-06
12,6.9594,6.54158e-06,2.0412e-05,6.98687e-09,7.47712e-07,1.38028e-05
13.5,7.06091,7.19011e-06,2.1059e-05,9.49741e-09,7.27339e-07,2.06225e-05
15,7.16936,7.82271e-06,2.16899e-05,1.30257e-08,7.10238e-07,3.07721e-05
16.5,7.28821,8.44178e-06,2.23072e-05,1.81847e-08,6.95801e-07,4.63596e-05
18,7.42144,9.04941e-06,2.29129e-05,2.60918e-08,6.83676e-07,7.13057e-05
19.5,7.57236,9.64761e-06,2.35091e-05,3.87697e-08,6.73748e-07,0.000112957
21,7.73933,1.02384e-05,2.40977e-05,5.94004e-08,6.66098e-07,0.000183663
22.5,7.90973,1.08239e-05,2.46809e-05,9.11221e-08,6.60759e-07,0.000297857
24,8.06517,1.14058e-05,2.52605e-05,1.34268e-07,6.57356e-07,0.000462487
25.5,8.19638,1.19854e-05,2.58375e-05,1.86344e-07,6.5522e-07,0.000674475
27,8.30459,1.25631e-05,2.64126e-05,2.44646e-07,6.53806e-07,0.000928188
28.5,8.39447,1.31395e-05,2.69862e-05,3.07408e-07,6.52791e-07,0.00121982
30,8.4704,1.37147e-05,2.75585e-05,3.73623e-07,6.52002e-07,0.00154746
31.5,8.53569,1.42888e-05,2.81297e-05,4.42716e-07,6.51346e-07,0.00191038
33,8.59272,1.48618e-05,2.86996e-05,5.1434e-07,6.50768e-07,0.00230846
34.5,8.64321,1.5434e-05,2.92686e-05,5.88272e-07,6.50236e-07,0.00274192
36,8.68843,1.60051e-05,2.98364e-05,6.64358e-07,6.49731e-07,0.00321116
37.5,8.72932,1.65754e-05,3.04033e-05,7.42486e-07,6.49238e-07,0.00371666
39,8.7666,1.71447e-05,3.09691e-05,8.22569e-07,6.48748e-07,0.00425896
40.5,8.80083,1.77132e-05,3.15338e-05,9.04535e-07,6.48256e-07,0.00483862
42,8.83245,1.82807e-05,3.20975e-05,9.88325e-07,6.47755e-07,0.00545622
43.5,8.8618,1.88472e-05,3.26602e-05,1.07388e-06,6.47243e-07,0.0061123
45,8.88918,1.94128e-05,3.32218e-05,1.16117e-06,6.46716e-07,0.00680743
46.5,8.91483,1.99775e-05,3.37824e-05,1.25013e-06,6.46172e-07,0.00754213
48,8.93893,2.05411e-05,3.43418e-05,1.34072e-06,6.4561e-07,0.00831693
49.5,8.96167,2.11038e-05,3.49002e-05,1.43291e-06,6.45027e-07,0.00913232
51,8.98317,2.16654e-05,3.54574e-05,1.52667e-06,6.44423e-07,0.00998878
52.5,9.00355,2.22261e-05,3.60135e-05,1.62194e-06,6.43797e-07,0.0108868
54,9.02293,2.27856e-05,3.65685e-05,1.71871e-06,6.43147e-07,0.0118267
55.5,9.04138,2.33441e-05,3.71222e-05,1.81693e-06,6.42473e-07,0.012809
57,9.059,2.39016e-05,3.76748e-05,1.91656e-06,6.41774e-07,0.0138341
58.5,9.07584,2.44578e-05,3.82261e-05,2.01759e-06,6.4105e-07,0.0149022
60,9.09197,2.5013e-05,3.87762e-05,2.11997e-06,6.403e-07,0.0160139
61.5,9.10744,2.5567e-05,3.9325e-05,2.22368e-06,6.39523e-07,0.0171692
63,9.12231,2.61198e-05,3.98726e-05,2.32867e-06,6.3872e-07,0.0183687
64.5,9.1366,2.66714e-05,4.04188e-05,2.43493e-06,6.37889e-07,0.0196124
66,9.15036,2.72218e-05,4.09637e-05,2.54241e-06,6.37031e-07,0.0209008
67.5,9.16363,2.77709e-05,4.15073e-05,2.65109e-06,6.36145e-07,0.0222339
69,9.17644,2.83188e-05,4.20495e-05,2.76095e-06,6.35231e-07,0.023612
70.5,9.18882,2.88653e-05,4.25902e-05,2.87194e-06,6.34289e-07,0.0250352
72,9.20078,2.94106e-05,4.31296e-05,2.98404e-06,6.33318e-07,0.0265038
73.5,9.21236,2.99544e-05,4.36675e-05,3.09722e-06,6.32319e-07,0.0280177
75,9.22358,3.04969e-05,4.42039e-05,3.21145e-06,6.31291e-07,0.0295772
76.5,9.23445,3.10381e-05,4.47389e-05,3.3267e-06,6.30234e-07,0.0311823
78,9.245,3.15777e-05,4.52723e-05,3.44295e-06,6.29148e-07,0.0328331
79.5,9.25525,3.2116e-05,4.58042e-05,3.56016e-06,6.28033e-07,0.0345295
81,9.2652,3.26528e-05,4.63345e-05,3.6783e-06,6.26889e-07,0.0362716
82.5,9.27487,3.3188e-05,4.68632e-05,3.79736e-06,6.25716e-07,0.0380595
84,9.28427,3.37218e-05,4.73903e-05,3.91729e-06,6.24514e-07,0.039893
85.5,9.29343,3.4254e-05,4.79157e-05,4.03808e-06,6.23282e-07,0.0417721
87,9.30234,3.47847e-05,4.84395e-05,4.15969e-06,6.22021e-07,0.0436967
88.5,9.31102,3.53137e-05,4.89617e-05,4.2821e-06,6.20732e-07,0.0456667
90,9.31949,3.58411e-05,4.94821e-05,4.40528e-06,6.19413e-07,0.0476821
91.5,9.32774,3.63669e-05,5.00007e-05,4.5292e-06,6.18065e-07,0.0497426
93,9.33579,3.68911e-05,5.05176e-05,4.65384e-06,6.16688e-07,0.0518481
94.5,9.34365,3.74135e-05,5.10328e-05,4.77917e-06,6.15283e-07,0.0539985
96,9.35132,3.79342e-05,5.15461e-05,4.90517e-06,6.13848e-07,0.0561934
97.5,9.35882,3.84532e-05,5.20576e-05,5.0318e-06,6.12385e-07,0.0584328
99,9.36614,3.89704e-05,5.25673e-05,5.15905e-06,6.10894e-07,0.0607163
100.5,9.37329,3.94859e-05,5.3075e-05,5.28688e-06,6.09375e-07,0.0630437
102,9.38029,3.99995e-05,5.35809e-05,5.41528e-06,6.07827e-07,0.0654147
103.5,9.38713,4.05113e-05,5.40849e-05,5.54421e-06,6.06251e-07,0.067829
105,9.39383,4.10212e-05,5.45869e-05,5.67365e-06,6.04648e-07,0.0702864
106.5,9.40038,4.15293e-05,5.50869e-05,5.80357e-06,6.03017e-07,0.0727864
108,9.4068,4.20355e-05,5.5585e-05,5.93396e-06,6.01359e-07,0.0753287
109.5,9.41308,4.25397e-05,5.60811e-05,6.06478e-06,5.99674e-07,0.077913
111,9.41923,4.3042e-05,5.65751e-05,6.19601e-06,5.97961e-07,0.0805388
112.5,9.42526,4.35423e-05,5.70671e-05,6.32764e-06,5.96223e-07,0.0832058
114,9.43117,4.40407e-05,5.7557e-05,6.45963e-06,5.94458e-07,0.0859135
115.5,9.43696,4.4537e-05,5.80448e-05,6.59195e-06,5.92667e-07,0.0886615
117,9.44264,4.50313e-05,5.85305e-05,6.7246e-06,5.9085e-07,0.0914494
118.5,9.44821,4.55235e-05,5.90141e-05,6.85754e-06,5.89007e-07,0.0942767
120,9.45367,4.60137e-05,5.94955e-05,6.99075e-06,5.8714e-07,0.0971429
121.5,9.45903,4.65018e-05,5.99747e-05,7.12421e-06,5.85247e-07,0.100048
123,9.46428,4.69878e-05,6.04518e-05,7.25789e-06,5.83331e-07,0.10299
124.5,9.46944,4.74716e-05,6.09266e-05,7.39178e-06,5.81389e-07,0.10597
126,9.47451,4.79533e-05,6.13993e-05,7.52585e-06,5.79424e-07,0.108987
127.5,9.47948,4.84328e-05,6.18696e-05,7.66008e-06,5.77436e-07,0.11204
129,9.48436,4.89101e-05,6.23377e-05,7.79445e-06,5.75424e-07,0.115129
130.5,9.48916,4.93852e-05,6.28036e-05,7.92894e-06,5.7339e-07,0.118253
132,9.49387,4.98581e-05,6.32671e-05,8.06352e-06,5.71333e-07,0.121412
133.5,9.4985,5.03288e-05,6.37283e-05,8.19818e-06,5.69254e-07,0.124605
135,9.50305,5.07972e-05,6.41872e-05,8.33289e-06,5.67154e-07,0.127831
136.5,9.50751,5.12633e-05,6.46437e-05,8.46763e-06,5.65032e-07,0.13109
138,9.51191,5.17271e-05,6.50978e-05,8.60239e-06,5.62889e-07,0.134381
139.5,9.51622,5.21886e-05,6.55496e-05,8.73715e-06,5.60726e-07,0.137704
141,9.52047,5.26478e-05,6.5999e-05,8.87188e-06,5.58543e-07,0.141057
142.5,9.52464,5.31046e-05,6.6446e-05,9.00657e-06,5.56341e-07,0.144441
144,9.52875,5.35591e-05,6.68905e-05,9.14119e-06,5.54119e-07,0.147855
145.5,9.53278,5.40112e-05,6.73326e-05,9.27573e-06,5.51878e-07,0.151298
147,9.53675,5.44609e-05,6.77723e-05,9.41017e-06,5.49619e-07,0.154769
148.5,9.54066,5.49083e-05,6.82095e-05,9.54449e-06,5.47342e-07,0.158267
150,9.5445,5.53532e-05,6.86442e-05,9.67868e-06,5.45048e-07,0.161793
151.5,9.54828,5.57957e-05,6.90764e-05,9.81271e-06,5.42736e-07,0.165344
153,9.552,5.62357e-05,6.95061e-05,9.94657e-06,5.40408e-07,0.168922
154.5,9.55566,5.66733e-05,6.99333e-05,1.00802e-05,5.38064e-07,0.172524
156,9.55926,5.71085e-05,7.0358e-05,1.02137e-05,5.35704e-07,0.176151
157.5,9.5628,5.75411e-05,7.07802e-05,1.03469e-05,5.33329e-07,0.1798
159,9.56629,5.79713e-05,7.11998e-05,1.048e-05,5.3094e-07,0.183473
160.5,9.56973,5.8399e-05,7.16168e-05,1.06127e-05,5.28536e-07,0.187168
162,9.57311,5.88242e-05,7.20313e-05,1.07452e-05,5.26118e-07,0.190884
163.5,9.57644,5.92469e-05,7.24432e-05,1.08774e-05,5.23686e-07,0.194621
165,9.57972,5.9667e-05,7.28526e-05,1.10093e-05,5.21242e-07,0.198378
166.5,9.58295,6.00847e-05,7.32593e-05,1.11408e-05,5.18785e-07,0.202154
168,9.58613,6.04997e-05,7.36634e-05,1.12721e-05,5.16317e-07,0.205948
169.5,9.58927,6.09123e-05,7.4065e-05,1.1403e-05,5.13837e-07,0.209761
171,9.59235,6.13222e-05,7.44639e-05,1.15335e-05,5.11345e-07,0.21359
172.5,9.59539,6.17297e-05,7.48602e-05,1.16637e-05,5.08844e-07,0.217436
174,9.59839,6.21345e-05,7.52539e-05,1.17935e-05,5.06332e-07,0.221297
175.5,9.60134,6.25368e-05,7.5645e-05,1.19229e-05,5.0381e-07,0.225174
177,9.60424,6.29365e-05,7.60334e-05,1.20519e-05,5.01279e-07,0.229064
178.5,9.60711,6.33336e-05,7.64192e-05,1.21804e-05,4.98739e-07,0.232968
180,9.60993,6.37281e-05,7.68023e-05,1.23085e-05,4.96192e-07,0.236885
181.5,9.61271,6.412e-05,7.71828e-05,1.24362e-05,4.93636e-07,0.240814
183,9.61545,6.45093e-05,7.75606e-05,1.25634e-05,4.91073e-07,0.244754
184.5,9.61815,6.4896e-05,7.79358e-05,1.26901e-05,4.88503e-07,0.248705
186,9.62081,6.52801e-05,7.83084e-05,1.28164e-05,4.85926e-07,0.252666
187.5,9.62344,6.56616e-05,7.86782e-05,1.29421e-05,4.83344e-07,0.256636
189,9.62602,6.60405e-05,7.90455e-05,1.30674e-05,4.80756e-07,0.260615
190.5,9.62857,6.64167e-05,7.941e-05,1.31921e-05,4.78163e-07,0.264602
192,9.63108,6.67904e-05,7.97719e-05,1.33163e-05,4.75565e-07,0.268596
193.5,9.63356,6.71614e-05,8.01311e-05,1.344e-05,4.72963e-07,0.272596
195,9.636,6.75298e-05,8.04877e-05,1.35631e-05,4.70357e-07,0.276602
196.5,9.63841,6.78956e-05,8.08416e-05,1.36857e-05,4.67748e-07,0.280614
198,9.64078,6.82588e-05,8.11928e-05,1.38077e-05,4.65136e-07,0.28463
199.5,9.64312,6.86193e-05,8.15414e-05,1.39292e-05,4.62522e-07,0.28865
201,9.64543,6.89773e-05,8.18873e-05,1.405e-05,4.59905e-07,0.292673
202.5,9.6477,6.93326e-05,8.22306e-05,1.41703e-05,4.57287e-07,0.296699
204,9.64995,6.96853e-05,8.25712e-05,1.42899e-05,4.54667e-07,0.300727
205.5,9.65216,7.00354e-05,8.29091e-05,1.4409e-05,4.52047e-07,0.304756
207,9.65434,7.03828e-05,8.32444e-05,1.45275e-05,4.49426e-07,0.308785
208.5,9.65649,7.07277e-05,8.3577e-05,1.46453e-05,4.46805e-07,0.312815
210,9.65862,7.10699e-05,8.3907e-05,1.47625e-05,4.44185e-07,0.316844
211.5,9.66071,7.14096e-05,8.42344e-05,1.48791e-05,4.41565e-07,0.320872
213,9.66277,7.17466e-05,8.45591e-05,1.4995e-05,4.38946e-07,0.324899
214.5,9.66481,7.20811e-05,8.48812e-05,1.51103e-05,4.36329e-07,0.328923
216,9.66682,7.24129e-05,8.52006e-05,1.52249e-05,4.33714e-07,0.332944
217.5,9.6688,7.27422e-05,8.55174e-05,1.53389e-05,4.31101e-07,0.336962
219,9.67075,7.30688e-05,8.58317e-05,1.54522e-05,4.28491e-07,0.340975
220.5,9.67268,7.33929e-05,8.61433e-05,1.55649e-05,4.25884e-07,0.344984
222,9.67458,7.37145e-05,8.64523e-05,1.56768e-05,4.2328e-07,0.348988
223.5,9.67646,7.40334e-05,8.67586e-05,1.57881e-05,4.2068e-07,0.352987
225,9.67831,7.43498e-05,8.70624e-05,1.58987e-05,4.18084e-07,0.356979
226.5,9.68013,7.46637e-05,8.73637e-05,1.60086e-05,4.15492e-07,0.360964
228,9.68193,7.4975e-05,8.76623e-05,1.61179e-05,4.12905e-07,0.364942
229.5,9.68371,7.52837e-05,8.79584e-05,1.62264e-05,4.10323e-07,0.368912
231,9.68546,7.55899e-05,8.82519e-05,1.63342e-05,4.07747e-07,0.372874
232.5,9.68719,7.58936e-05,8.85428e-05,1.64413e-05,4.05176e-07,0.376828
234,9.6889,7.61948e-05,8.88312e-05,1.65478e-05,4.02611e-07,0.380772
235.5,9.69058,7.64934e-05,8.9117e-05,1.66535e-05,4.00053e-07,0.384706
237,9.69225,7.67896e-05,8.94004e-05,1.67585e-05,3.97501e-07,0.388631
238.5,9.69389,7.70832e-05,8.96812e-05,1.68628e-05,3.94956e-07,0.392544
240,9.6955,7.73744e-05,8.99595e-05,1.69663e-05,3.92418e-07,0.396447
241.5,9.6971,7.76631e-05,9.02353e-05,1.70692e-05,3.89887e-07,0.400338
243,9.69867,7.79493e-05,9.05086e-05,1.71713e-05,3.87364e-07,0.404218
244.5,9.70023,7.82331e-05,9.07794e-05,1.72727e-05,3.8485e-07,0.408085
246,9.70176,7.85144e-05,9.10477e-05,1.73734e-05,3.82343e-07,0.41194
247.5,9.70328,7.87933e-05,9.13136e-05,1.74733e-05,3.79845e-07,0.415781
249,9.70477,7.90697e-05,9.15771e-05,1.75725e-05,3.77356e-07,0.419609
250.5,9.70624,7.93437e-05,9.18381e-05,1.7671e-05,3.74876e-07,0.423423
252,9.7077,7.96154e-05,9.20966e-05,1.77688e-05,3.72405e-07,0.427223
253.5,9.70913,7.98846e-05,9.23528e-05,1.78658e-05,3.69943e-07,0.431008
255,9.71055,8.01514e-05,9.26065e-05,1.79621e-05,3.67492e-07,0.434779
256.5,9.71195,8.04159e-05,9.28579e-05,1.80577e-05,3.6505e-07,0.438534
258,9.71333,8.0678e-05,9.31068e-05,1.81525e-05,3.62618e-07,0.442274
259.5,9.71469,8.09377e-05,9.33534e-05,1.82466e-05,3.60197e-07,0.445998
261,9.71603,8.11951e-05,9.35977e-05,1.83399e-05,3.57786e-07,0.449705
262.5,9.71736,8.14502e-05,9.38396e-05,1.84326e-05,3.55386e-07,0.453396
264,9.71867,8.1703e-05,9.40791e-05,1.85245e-05,3.52996e-07,0.457071
265.5,9.71996,8.19534e-05,9.43164e-05,1.86156e-05,3.50618e-07,0.460728
267,9.72124,8.22016e-05,9.45513e-05,1.8706e-05,3.48251e-07,0.464368
268.5,9.7225,8.24474e-05,9.47839e-05,1.87957e-05,3.45896e-07,0.46799
270,9.72374,8.26911e-05,9.50143e-05,1.88847e-05,3.43552e-07,0.471595
271.5,9.72497,8.29324e-05,9.52424e-05,1.89729e-05,3.4122e-07,0.475181
273,9.72618,8.31715e-05,9.54682e-05,1.90604e-05,3.389e-07,0.478749
274.5,9.72737,8.34084e-05,9.56918e-05,1.91472e-05,3.36592e-07,0.482298
276,9.72855,8.36431e-05,9.59131e-05,1.92333e-05,3.34297e-07,0.485829
277.5,9.72972,8.38755e-05,9.61323e-05,1.93186e-05,3.32013e-07,0.48934
279,9.73087,8.41058e-05,9.63492e-05,1.94032e-05,3.29743e-07,0.492833
280.5,9.732,8.43339e-05,9.6564e-05,1.94871e-05,3.27485e-07,0.496305
282,9.73312,8.45598e-05,9.67766e-05,1.95702e-05,3.25239e-07,0.499759
283.5,9.73423,8.47836e-05,9.6987e-05,1.96527e-05,3.23007e-07,0.503192
285,9.73532,8.50052e-05,9.71952e-05,1.97344e-05,3.20787e-07,0.506606
286.5,9.7364,8.52248e-05,9.74014e-05,1.98154e-05,3.18581e-07,0.509999
288,9.73746,8.54422e-05,9.76054e-05,1.98957e-05,3.16387e-07,0.513372
289.5,9.73851,8.56575e-05,9.78073e-05,1.99753e-05,3.14208e-07,0.516725
291,9.73955,8.58707e-05,9.80072e-05,2.00542e-05,3.12041e-07,0.520057
292.5,9.74057,8.60819e-05,9.82049e-05,2.01324e-05,3.09888e-07,0.523368
294,9.74159,8.6291e-05,9.84006e-05,2.02099e-05,3.07748e-07,0.526658
295.5,9.74258,8.64981e-05,9.85943e-05,2.02866e-05,3.05623e-07,0.529928
297,9.74357,8.67031e-05,9.87859e-05,2.03627e-05,3.03511e-07,0.533176
298.5,9.74454,8.69062e-05,9.89755e-05,2.04381e-05,3.01412e-07,0.536403
300,9.7455,8.71072e-05,9.91632e-05,2.05128e-05,2.99328e-07,0.539609
301.5,9.74645,8.73063e-05,9.93488e-05,2.05868e-05,2.97257e-07,0.542793
303,9.74738,8.75033e-05,9.95324e-05,2.06601e-05,2.95201e-07,0.545956
304.5,9.74831,8.76985e-05,9.97141e-05,2.07328e-05,2.93158e-07,0.549098
306,9.74922,8.78917e-05,9.98939e-05,2.08047e-05,2.9113e-07,0.552218
307.5,9.75012,8.8083e-05,0.000100072,2.0876e-05,2.89115e-07,0.555316
309,9.75101,8.82723e-05,0.000100248,2.09466e-05,2.87115e-07,0.558392
310.5,9.75189,8.84598e-05,0.000100422,2.10166e-05,2.85129e-07,0.561446
312,9.75275,8.86454e-05,0.000100594,2.10859e-05,2.83157e-07,0.564479
313.5,9.75361,8.88291e-05,0.000100764,2.11545e-05,2.812e-07,0.56749
315,9.75445,8.9011e-05,0.000100932,2.12225e-05,2.79256e-07,0.570478
316.5,9.75529,8.9191e-05,0.000101099,2.12898e-05,2.77327e-07,0.573445
318,9.75611,8.93692e-05,0.000101264,2.13564e-05,2.75413e-07,0.57639
319.5,9.75693,8.95456e-05,0.000101427,2.14224e-05,2.73512e-07,0.579313
321,9.75773,8.97202e-05,0.000101588,2.14878e-05,2.71626e-07,0.582213
322.5,9.75852,8.9893e-05,0.000101747,2.15525e-05,2.69755e-07,0.585092
324,9.75931,9.00641e-05,0.000101905,2.16166e-05,2.67897e-07,0.587948
325.5,9.76008,9.02334e-05,0.000102061,2.16801e-05,2.66054e-07,0.590783
327,9.76084,9.0401e-05,0.000102215,2.17429e-05,2.64226e-07,0.593595
328.5,9.7616,9.05668e-05,0.000102367,2.18051e-05,2.62412e-07,0.596386
330,9.76234,9.07309e-05,0.000102518,2.18667e-05,2.60612e-07,0.599154
331.5,9.76308,9.08934e-05,0.000102667,2.19276e-05,2.58826e-07,0.6019
333,9.7638,9.10542e-05,0.000102814,2.1988e-05,2.57055e-07,0.604625
334.5,9.76452,9.12133e-05,0.00010296,2.20478e-05,2.55298e-07,0.607327
336,9.76523,9.13707e-05,0.000103104,2.21069e-05,2.53555e-07,0.610007
337.5,9.76592,9.15265e-05,0.000103247,2.21654e-05,2.51826e-07,0.612666
339,9.76661,9.16807e-05,0.000103387,2.22234e-05,2.50112e-07,0.615302
340.5,9.7673,9.18333e-05,0.000103527,2.22807e-05,2.48412e-07,0.617917
342,9.76797,9.19843e-05,0.000103664,2.23375e-05,2.46726e-07,0.62051
343.5,9.76863,9.21337e-05,0.0001038,2.23937e-05,2.45054e-07,0.623081
345,9.76929,9.22816e-05,0.000103935,2.24493e-05,2.43396e-07,0.625631
346.5,9.76994,9.24279e-05,0.000104068,2.25043e-05,2.41753e-07,0.628159
348,9.77058,9.25727e-05,0.000104199,2.25588e-05,2.40123e-07,0.630665
349.5,9.77121,9.27159e-05,0.000104329,2.26127e-05,2.38508e-07,0.63315
351,9.77183,9.28576e-05,0.000104457,2.2666e-05,2.36906e-07,0.635614
352.5,9.77245,9.29979e-05,0.000104584,2.27188e-05,2.35318e-07,0.638056
354,9.77306,9.31366e-05,0.00010471,2.2771e-05,2.33744e-07,0.640477
355.5,9.77366,9.32739e-05,0.000104834,2.28227e-05,2.32184e-07,0.642877
357,9.77425,9.34097e-05,0.000104956,2.28738e-05,2.30637e-07,0.645255
358.5,9.77484,9.35441e-05,0.000105077,2.29244e-05,2.29104e-07,0.647613
360,9.77542,9.36771e-05,0.000105197,2.29745e-05,2.27585e-07,0.649949
361.5,9.77599,9.38086e-05,0.000105315,2.3024e-05,2.2608e-07,0.652265
363,9.77656,9.39388e-05,0.000105432,2.3073e-05,2.24588e-07,0.65456
364.5,9.77712,9.40675e-05,0.000105547,2.31215e-05,2.23109e-07,0.656834
366,9.77767,9.41949e-05,0.000105662,2.31694e-05,2.21644e-07,0.659088
367.5,9.77821,9.4321e-05,0.000105774,2.32169e-05,2.20192e-07,0.661321
369,9.77875,9.44456e-05,0.000105886,2.32638e-05,2.18753e-07,0.663533
370.5,9.77928,9.4569e-05,0.000105996,2.33102e-05,2.17328e-07,0.665726
372,9.7798,9.4691e-05,0.000106105,2.33561e-05,2.15915e-07,0.667898
373.5,9.78032,9.48117e-05,0.000106212,2.34016e-05,2.14516e-07,0.67005
375,9.78083,9.49311e-05,0.000106318,2.34465e-05,2.1313e-07,0.672182
376.5,9.78134,9.50493e-05,0.000106423,2.34909e-05,2.11757e-07,0.674294
378,9.78184,9.51661e-05,0.000106527,2.35349e-05,2.10396e-07,0.676387
379.5,9.78233,9.52817e-05,0.00010663,2.35784e-05,2.09049e-07,0.678459
381,9.78282,9.53961e-05,0.000106731,2.36214e-05,2.07714e-07,0.680513
382.5,9.7833,9.55092e-05,0.000106831,2.36639e-05,2.06391e-07,0.682546
384,9.78377,9.56211e-05,0.00010693,2.3706e-05,2.05082e-07,0.684561
385.5,9.78424,9.57318e-05,0.000107027,2.37476e-05,2.03784e-07,0.686556
387,9.78471,9.58413e-05,0.000107124,2.37887e-05,2.025e-07,0.688532
388.5,9.78516,9.59496e-05,0.000107219,2.38294e-05,2.01227e-07,0.690489
390,9.78562,9.60568e-05,0.000107313,2.38697e-05,1.99967e-07,0.692428
391.5,9.78606,9.61628e-05,0.000107406,2.39095e-05,1.98719e-07,0.694347
393,9.7865,9.62676e-05,0.000107498,2.39488e-05,1.97483e-07,0.696248
394.5,9.78694,9.63713e-05,0.000107588,2.39877e-05,1.96259e-07,0.698131
396,9.78737,9.64739e-05,0.000107678,2.40262e-05,1.95047e-07,0.699995
397.5,9.78779,9.65753e-05,0.000107767,2.40642e-05,1.93847e-07,0.701841
399,9.78821,9.66757e-05,0.000107854,2.41019e-05,1.92658e-07,0.703669
400.5,9.78863,9.6775e-05,0.00010794,2.41391e-05,1.91482e-07,0.705479
402,9.78904,9.68731e-05,0.000108025,2.41759e-05,1.90317e-07,0.70727
403.5,9.78944,9.69703e-05,0.00010811,2.42122e-05,1.89163e-07,0.709045
405,9.78985,9.70663e-05,0.000108193,2.42482e-05,1.88021e-07,0.710801
406.5,9.79024,9.71614e-05,0.000108275,2.42838e-05,1.8689e-07,0.712541
408,9.79063,9.72554e-05,0.000108356,2.43189e-05,1.85771e-07,0.714262
409.5,9.79102,9.73483e-05,0.000108436,2.43537e-05,1.84662e-07,0.715967
411,9.7914,9.74403e-05,0.000108515,2.4388e-05,1.83565e-07,0.717655
412.5,9.79177,9.75312e-05,0.000108593,2.4422e-05,1.82479e-07,0.719325
414,9.79215,9.76212e-05,0.000108671,2.44556e-05,1.81404e-07,0.720979
415.5,9.79251,9.77102e-05,0.000108747,2.44888e-05,1.80339e-07,0.722616
417,9.79288,9.77982e-05,0.000108822,2.45216e-05,1.79286e-07,0.724237
418.5,9.79324,9.78852e-05,0.000108896,2.45541e-05,1.78243e-07,0.725841
420,9.79359,9.79713e-05,0.00010897,2.45862e-05,1.7721e-07,0.727429
421.5,9.79394,9.80565e-05,0.000109042,2.46179e-05,1.76189e-07,0.729
423,9.79429,9.81407e-05,0.000109114,2.46493e-05,1.75177e-07,0.730556
424.5,9.79463,9.8224e-05,0.000109184,2.46803e-05,1.74176e-07,0.732095
426,9.79497,9.83064e-05,0.000109254,2.47109e-05,1.73185e-07,0.733619
427.5,9.7953,9.83879e-05,0.000109323,2.47412e-05,1.72205e-07,0.735128
429,9.79563,9.84686e-05,0.000109391,2.47711e-05,1.71234e-07,0.736621
430.5,9.79596,9.85483e-05,0.000109458,2.48007e-05,1.70274e-07,0.738098
432,9.79628,9.86272e-05,0.000109524,2.483e-05,1.69323e-07,0.73956
433.5,9.7966,9.87052e-05,0.00010959,2.48589e-05,1.68382e-07,0.741007
435,9.79691,9.87823e-05,0.000109655,2.48875e-05,1.67451e-07,0.742439
436.5,9.79722,9.88587e-05,0.000109718,2.49158e-05,1.6653e-07,0.743857
438,9.79753,9.89341e-05,0.000109781,2.49437e-05,1.65618e-07,0.745259
439.5,9.79783,9.90088e-05,0.000109843,2.49713e-05,1.64715e-07,0.746647
441,9.79813,9.90827e-05,0.000109905,2.49986e-05,1.63822e-07,0.74802
442.5,9.79843,9.91557e-05,0.000109965,2.50256e-05,1.62939e-07,0.74938
444,9.79872,9.9228e-05,0.000110025,2.50522e-05,1.62064e-07,0.750725
445.5,9.79901,9.92994e-05,0.000110084,2.50786e-05,1.61199e-07,0.752055
447,9.7993,9.93701e-05,0.000110143,2.51046e-05,1.60343e-07,0.753372
448.5,9.79958,9.944e-05,0.0001102,2.51304e-05,1.59496e-07,0.754675
450,9.79986,9.95092e-05,0.000110257,2.51558e-05,1.58657e-07,0.755965
451.5,9.80013,9.95776e-05,0.000110313,2.51809e-05,1.57828e-07,0.757241
453,9.80041,9.96453e-05,0.000110368,2.52058e-05,1.57007e-07,0.758503
454.5,9.80068,9.97122e-05,0.000110423,2.52304e-05,1.56195e-07,0.759752
456,9.80094,9.97784e-05,0.000110477,2.52546e-05,1.55391e-07,0.760988
457.5,9.80121,9.98439e-05,0.00011053,2.52786e-05,1.54596e-07,0.762211
459,9.80147,9.99086e-05,0.000110583,2.53023e-05,1.5381e-07,0.763421
460.5,9.80172,9.99727e-05,0.000110635,2.53258e-05,1.53031e-07,0.764618
462,9.80198,0.000100036,0.000110686,2.53489e-05,1.52261e-07,0.765802
463.5,9.80223,0.000100099,0.000110736,2.53718e-05,1.515e-07,0.766974
465,9.80248,0.000100161,0.000110786,2.53944e-05,1.50746e-07,0.768133
466.5,9.80272,0.000100222,0.000110835,2.54168e-05,1.5e-07,0.76928
468,9.80296,0.000100283,0.000110884,2.54389e-05,1.49262e-07,0.770415
469.5,9.8032,0.000100343,0.000110932,2.54607e-05,1.48532e-07,0.771538
