Time,pH,mCa,mTIC,mCO3,rdiss,Omega
145.5,9.62011,5.1624e-05,6.49842e-05,1.06213e-05,5.42546e-07,0.165589
147,9.62327,5.20672e-05,6.54177e-05,1.07575e-05,5.40227e-07,0.169152
148.5,9.62639,5.2508e-05,6.58487e-05,1.08935e-05,5.37893e-07,0.17274
150,9.62946,5.29463e-05,6.62772e-05,1.10293e-05,5.35542e-07,0.176354
151.5,9.63249,5.33821e-05,6.67032e-05,1.11649e-05,5.33176e-07,0.179991
153,9.63547,5.38155e-05,6.71266e-05,1.13002e-05,5.30795e-07,0.183651
154.5,9.63841,5.42463e-05,6.75475e-05,1.14353e-05,5.28399e-07,0.187334
156,9.64131,5.46747e-05,6.79657e-05,1.15701e-05,5.25989e-07,0.191039
157.5,9.64417,5.51005e-05,6.83815e-05,1.17045e-05,5.23566e-07,0.194765
159,9.64699,5.55238e-05,6.87946e-05,1.18387e-05,5.21129e-07,0.198511
160.5,9.64976,5.59446e-05,6.92051e-05,1.19726e-05,5.18679e-07,0.202277
162,9.6525,5.63628e-05,6.96131e-05,1.21061e-05,5.16217e-07,0.206062
163.5,9.6552,5.67785e-05,7.00184e-05,1.22393e-05,5.13743e-07,0.209865
165,9.65786,5.71917e-05,7.04211e-05,1.23721e-05,5.11258e-07,0.213686
166.5,9.66049,5.76022e-05,7.08212e-05,1.25045e-05,5.08762e-07,0.217524
168,9.66308,5.80103e-05,7.12187e-05,1.26365e-05,5.06255e-07,0.221377
169.5,9.66563,5.84157e-05,7.16136e-05,1.27682e-05,5.03739e-07,0.225247
171,9.66814,5.88185e-05,7.20058e-05,1.28994e-05,5.01212e-07,0.229131
172.5,9.67063,5.92188e-05,7.23953e-05,1.30301e-05,4.98677e-07,0.233029
174,9.67307,5.96165e-05,7.27823e-05,1.31605e-05,4.96133e-07,0.23694
175.5,9.67549,6.00115e-05,7.31665e-05,1.32903e-05,4.93581e-07,0.240864
177,9.67787,6.0404e-05,7.35481e-05,1.34197e-05,4.91022e-07,0.244799
178.5,9.68022,6.07939e-05,7.39271e-05,1.35487e-05,4.88455e-07,0.248746
180,9.68254,6.11811e-05,7.43034e-05,1.36771e-05,4.85881e-07,0.252704
181.5,9.68482,6.15658e-05,7.4677e-05,1.3805e-05,4.83301e-07,0.256671
183,9.68708,6.19478e-05,7.5048e-05,1.39324e-05,4.80715e-07,0.260647
184.5,9.6893,6.23272e-05,7.54163e-05,1.40593e-05,4.78123e-07,0.264632
186,9.6915,6.2704e-05,7.57819e-05,1.41857e-05,4.75527e-07,0.268624
187.5,9.69366,6.30781e-05,7.61448e-05,1.43115e-05,4.72926e-07,0.272624
189,9.6958,6.34497e-05,7.65051e-05,1.44368e-05,4.7032e-07,0.27663
190.5,9.6979,6.38186e-05,7.68627e-05,1.45614e-05,4.67711e-07,0.280641
192,9.69998,6.41849e-05,7.72177e-05,1.46856e-05,4.65099e-07,0.284658
193.5,9.70203,6.45485e-05,7.75699e-05,1.48091e-05,4.62484e-07,0.288679
195,9.70406,6.49096e-05,7.79195e-05,1.49321e-05,4.59867e-07,0.292704
196.5,9.70606,6.5268e-05,7.82665e-05,1.50544e-05,4.57248e-07,0.296732
198,9.70803,6.56238e-05,7.86107e-05,1.51761e-05,4.54627e-07,0.300762
199.5,9.70997,6.59769e-05,7.89523e-05,1.52973e-05,4.52005e-07,0.304794
201,9.71189,6.63275e-05,7.92913e-05,1.54178e-05,4.49382e-07,0.308827
202.5,9.71379,6.66754e-05,7.96276e-05,1.55377e-05,4.46759e-07,0.312861
204,9.71565,6.70207e-05,7.99612e-05,1.56569e-05,4.44135e-07,0.316895
205.5,9.7175,6.73634e-05,8.02922e-05,1.57755e-05,4.41513e-07,0.320928
207,9.71932,6.77035e-05,8.06205e-05,1.58934e-05,4.38891e-07,0.32496
208.5,9.72112,6.8041e-05,8.09462e-05,1.60107e-05,4.3627e-07,0.32899
210,9.72289,6.83759e-05,8.12692e-05,1.61274e-05,4.33651e-07,0.333017
211.5,9.72464,6.87082e-05,8.15896e-05,1.62433e-05,4.31034e-07,0.337042
213,9.72637,6.90378e-05,8.19074e-05,1.63586e-05,4.28419e-07,0.341063
214.5,9.72807,6.9365e-05,8.22226e-05,1.64732e-05,4.25807e-07,0.345079
216,9.72975,6.96895e-05,8.25351e-05,1.65872e-05,4.23198e-07,0.349092
217.5,9.73141,7.00114e-05,8.2845e-05,1.67004e-05,4.20593e-07,0.353098
219,9.73305,7.03308e-05,8.31524e-05,1.68129e-05,4.17991e-07,0.357099
220.5,9.73467,7.06476e-05,8.34571e-05,1.69248e-05,4.15393e-07,0.361094
222,9.73627,7.09618e-05,8.37592e-05,1.70359e-05,4.128e-07,0.365082
223.5,9.73784,7.12735e-05,8.40588e-05,1.71464e-05,4.10212e-07,0.369063
225,9.7394,7.15827e-05,8.43557e-05,1.72561e-05,4.07629e-07,0.373036
226.5,9.74094,7.18893e-05,8.46501e-05,1.73651e-05,4.05051e-07,0.377
228,9.74245,7.21934e-05,8.4942e-05,1.74734e-05,4.02478e-07,0.380956
229.5,9.74395,7.24949e-05,8.52313e-05,1.7581e-05,3.99912e-07,0.384902
231,9.74543,7.2794e-05,8.5518e-05,1.76878e-05,3.97353e-07,0.388839
232.5,9.74689,7.30905e-05,8.58022e-05,1.77939e-05,3.94799e-07,0.392765
234,9.74833,7.33845e-05,8.60839e-05,1.78993e-05,3.92253e-07,0.396681
235.5,9.74975,7.36761e-05,8.63631e-05,1.8004e-05,3.89714e-07,0.400586
237,9.75115,7.39651e-05,8.66397e-05,1.81079e-05,3.87183e-07,0.404479
238.5,9.75254,7.42517e-05,8.69139e-05,1.82111e-05,3.84659e-07,0.40836
240,9.7539,7.45358e-05,8.71856e-05,1.83136e-05,3.82143e-07,0.412229
241.5,9.75525,7.48175e-05,8.74548e-05,1.84153e-05,3.79636e-07,0.416085
243,9.75659,7.50968e-05,8.77215e-05,1.85163e-05,3.77137e-07,0.419928
244.5,9.7579,7.53736e-05,8.79858e-05,1.86165e-05,3.74647e-07,0.423758
246,9.7592,7.56479e-05,8.82476e-05,1.8716e-05,3.72166e-07,0.427573
247.5,9.76048,7.59199e-05,8.8507e-05,1.88148e-05,3.69694e-07,0.431375
249,9.76175,7.61895e-05,8.8764e-05,1.89128e-05,3.67232e-07,0.435161
250.5,9.763,7.64567e-05,8.90186e-05,1.901e-05,3.6478e-07,0.438933
252,9.76424,7.67215e-05,8.92707e-05,1.91066e-05,3.62337e-07,0.44269
253.5,9.76545,7.69839e-05,8.95205e-05,1.92023e-05,3.59905e-07,0.44643
255,9.76666,7.7244e-05,8.97679e-05,1.92974e-05,3.57483e-07,0.450155
256.5,9.76785,7.75017e-05,9.0013e-05,1.93916e-05,3.55071e-07,0.453864
258,9.76902,7.77571e-05,9.02557e-05,1.94852e-05,3.52671e-07,0.457556
259.5,9.77018,7.80102e-05,9.0496e-05,1.9578e-05,3.50281e-07,0.461232
261,9.77132,7.8261e-05,9.07341e-05,1.967e-05,3.47902e-07,0.46489
262.5,9.77245,7.85094e-05,9.09698e-05,1.97613e-05,3.45535e-07,0.468531
264,9.77356,7.87556e-05,9.12032e-05,1.98519e-05,3.43179e-07,0.472154
265.5,9.77467,7.89996e-05,9.14343e-05,1.99417e-05,3.40835e-07,0.475759
267,9.77575,7.92412e-05,9.16632e-05,2.00308e-05,3.38503e-07,0.479346
268.5,9.77683,7.94806e-05,9.18898e-05,2.01191e-05,3.36182e-07,0.482915
270,9.77789,7.97178e-05,9.21142e-05,2.02067e-05,3.33874e-07,0.486465
271.5,9.77893,7.99528e-05,9.23363e-05,2.02936e-05,3.31578e-07,0.489996
273,9.77997,8.01856e-05,9.25562e-05,2.03797e-05,3.29294e-07,0.493509
274.5,9.78099,8.04161e-05,9.27739e-05,2.04651e-05,3.27023e-07,0.497001
276,9.78199,8.06445e-05,9.29894e-05,2.05498e-05,3.24765e-07,0.500475
277.5,9.78299,8.08707e-05,9.32027e-05,2.06337e-05,3.22519e-07,0.503929
279,9.78397,8.10948e-05,9.34139e-05,2.07169e-05,3.20286e-07,0.507363
280.5,9.78494,8.13167e-05,9.36229e-05,2.07994e-05,3.18067e-07,0.510777
282,9.7859,8.15365e-05,9.38298e-05,2.08812e-05,3.1586e-07,0.514171
283.5,9.78684,8.17542e-05,9.40346e-05,2.09622e-05,3.13666e-07,0.517544
285,9.78778,8.19698e-05,9.42372e-05,2.10425e-05,3.11486e-07,0.520897
286.5,9.7887,8.21833e-05,9.44378e-05,2.11221e-05,3.0932e-07,0.52423
288,9.78961,8.23948e-05,9.46363e-05,2.1201e-05,3.07166e-07,0.527541
289.5,9.79051,8.26042e-05,9.48327e-05,2.12792e-05,3.05027e-07,0.530832
291,9.7914,8.28115e-05,9.50271e-05,2.13567e-05,3.02901e-07,0.534102
292.5,9.79228,8.30168e-05,9.52194e-05,2.14334e-05,3.00789e-07,0.53735
294,9.79314,8.32201e-05,9.54098e-05,2.15095e-05,2.9869e-07,0.540578
295.5,9.794,8.34214e-05,9.55981e-05,2.15848e-05,2.96606e-07,0.543784
297,9.79484,8.36208e-05,9.57844e-05,2.16595e-05,2.94535e-07,0.546969
298.5,9.79567,8.38181e-05,9.59688e-05,2.17335e-05,2.92478e-07,0.550132
300,9.7965,8.40135e-05,9.61512e-05,2.18067e-05,2.90436e-07,0.553274
301.5,9.79731,8.4207e-05,9.63316e-05,2.18793e-05,2.88407e-07,0.556393
303,9.79812,8.43985e-05,9.65101e-05,2.19512e-05,2.86393e-07,0.559492
304.5,9.79891,8.45881e-05,9.66867e-05,2.20225e-05,2.84393e-07,0.562568
306,9.79969,8.47758e-05,9.68614e-05,2.2093e-05,2.82406e-07,0.565623
307.5,9.80047,8.49617e-05,9.70342e-05,2.21629e-05,2.80435e-07,0.568656
309,9.80123,8.51456e-05,9.72052e-05,2.22321e-05,2.78477e-07,0.571666
310.5,9.80198,8.53277e-05,9.73743e-05,2.23006e-05,2.76534e-07,0.574655
312,9.80273,8.5508e-05,9.75415e-05,2.23685e-05,2.74605e-07,0.577622
313.5,9.80346,8.56864e-05,9.7707e-05,2.24357e-05,2.7269e-07,0.580567
315,9.80419,8.58631e-05,9.78706e-05,2.25023e-05,2.7079e-07,0.58349
316.5,9.80491,8.60379e-05,9.80324e-05,2.25682e-05,2.68904e-07,0.58639
318,9.80562,8.6211e-05,9.81924e-05,2.26335e-05,2.67032e-07,0.589269
319.5,9.80632,8.63823e-05,9.83507e-05,2.26981e-05,2.65175e-07,0.592126
321,9.80701,8.65518e-05,9.85072e-05,2.27621e-05,2.63332e-07,0.59496
322.5,9.80769,8.67196e-05,9.8662e-05,2.28254e-05,2.61504e-07,0.597773
324,9.80837,8.68857e-05,9.8815e-05,2.28881e-05,2.59689e-07,0.600563
325.5,9.80903,8.705e-05,9.89664e-05,2.29502e-05,2.57889e-07,0.603331
327,9.80969,8.72127e-05,9.9116e-05,2.30117e-05,2.56104e-07,0.606078
328.5,9.81034,8.73737e-05,9.9264e-05,2.30725e-05,2.54333e-07,0.608802
330,9.81098,8.7533e-05,9.94103e-05,2.31328e-05,2.52576e-07,0.611504
331.5,9.81162,8.76907e-05,9.9555e-05,2.31924e-05,2.50833e-07,0.614184
333,9.81224,8.78467e-05,9.9698e-05,2.32514e-05,2.49105e-07,0.616843
334.5,9.81286,8.80011e-05,9.98394e-05,2.33098e-05,2.4739e-07,0.619479
336,9.81347,8.81539e-05,9.99793e-05,2.33676e-05,2.4569e-07,0.622094
337.5,9.81407,8.83051e-05,0.000100117,2.34248e-05,2.44005e-07,0.624687
339,9.81467,8.84547e-05,0.000100254,2.34815e-05,2.42333e-07,0.627258
340.5,9.81526,8.86028e-05,0.000100389,2.35375e-05,2.40675e-07,0.629808
342,9.81584,8.87493e-05,0.000100523,2.3593e-05,2.39032e-07,0.632336
343.5,9.81641,8.88942e-05,0.000100655,2.36479e-05,2.37402e-07,0.634842
345,9.81698,8.90377e-05,0.000100785,2.37022e-05,2.35787e-07,0.637327
346.5,9.81754,8.91796e-05,0.000100914,2.37559e-05,2.34185e-07,0.63979
348,9.81809,8.932e-05,0.000101042,2.38091e-05,2.32598e-07,0.642232
349.5,9.81864,8.9459e-05,0.000101168,2.38617e-05,2.31024e-07,0.644653
351,9.81918,8.95964e-05,0.000101292,2.39138e-05,2.29464e-07,0.647052
352.5,9.81971,8.97325e-05,0.000101415,2.39653e-05,2.27917e-07,0.649431
354,9.82024,8.9867e-05,0.000101537,2.40163e-05,2.26385e-07,0.651788
355.5,9.82076,9.00002e-05,0.000101657,2.40667e-05,2.24866e-07,0.654124
357,9.82127,9.01319e-05,0.000101776,2.41166e-05,2.2336e-07,0.65644
358.5,9.82178,9.02622e-05,0.000101894,2.4166e-05,2.21868e-07,0.658734
360,9.82228,9.03912e-05,0.00010201,2.42148e-05,2.2039e-07,0.661008
361.5,9.82277,9.05187e-05,0.000102124,2.42631e-05,2.18925e-07,0.663262
363,9.82326,9.06449e-05,0.000102238,2.43109e-05,2.17473e-07,0.665495
364.5,9.82374,9.07698e-05,0.00010235,2.43582e-05,2.16035e-07,0.667707
366,9.82422,9.08933e-05,0.00010246,2.44049e-05,2.1461e-07,0.669899
367.5,9.82469,9.10155e-05,0.00010257,2.44512e-05,2.13197e-07,0.672071
369,9.82516,9.11364e-05,0.000102678,2.44969e-05,2.11798e-07,0.674223
370.5,9.82562,9.1256e-05,0.000102785,2.45422e-05,2.10412e-07,0.676355
372,9.82607,9.13742e-05,0.00010289,2.45869e-05,2.09039e-07,0.678467
373.5,9.82652,9.14913e-05,0.000102994,2.46312e-05,2.07679e-07,0.680559
375,9.82696,9.1607e-05,0.000103097,2.4675e-05,2.06332e-07,0.682631
376.5,9.8274,9.17216e-05,0.000103199,2.47183e-05,2.04997e-07,0.684684
378,9.82783,9.18348e-05,0.0001033,2.47611e-05,2.03675e-07,0.686718
379.5,9.82826,9.19469e-05,0.000103399,2.48035e-05,2.02366e-07,0.688732
381,9.82868,9.20577e-05,0.000103497,2.48454e-05,2.01069e-07,0.690727
382.5,9.8291,9.21674e-05,0.000103594,2.48868e-05,1.99784e-07,0.692702
384,9.82951,9.22759e-05,0.00010369,2.49278e-05,1.98512e-07,0.694659
385.5,9.82992,9.23832e-05,0.000103784,2.49683e-05,1.97252e-07,0.696597
387,9.83032,9.24893e-05,0.000103878,2.50084e-05,1.96004e-07,0.698516
388.5,9.83072,9.25943e-05,0.00010397,2.5048e-05,1.94768e-07,0.700417
390,9.83111,9.26981e-05,0.000104061,2.50871e-05,1.93545e-07,0.702299
391.5,9.8315,9.28008e-05,0.000104151,2.51259e-05,1.92333e-07,0.704163
393,9.83188,9.29024e-05,0.00010424,2.51642e-05,1.91133e-07,0.706009
394.5,9.83226,9.30029e-05,0.000104328,2.52021e-05,1.89945e-07,0.707836
396,9.83263,9.31023e-05,0.000104415,2.52395e-05,1.88769e-07,0.709645
397.5,9.833,9.32006e-05,0.000104501,2.52765e-05,1.87604e-07,0.711437
399,9.83337,9.32979e-05,0.000104586,2.53131e-05,1.8645e-07,0.713211
400.5,9.83373,9.33941e-05,0.000104669,2.53493e-05,1.85309e-07,0.714967
402,9.83408,9.34893e-05,0.000104752,2.53851e-05,1.84178e-07,0.716706
403.5,9.83444,9.35834e-05,0.000104834,2.54205e-05,1.83059e-07,0.718427
405,9.83478,9.36765e-05,0.000104914,2.54555e-05,1.81951e-07,0.720131
406.5,9.83513,9.37685e-05,0.000104994,2.549e-05,1.80854e-07,0.721818
408,9.83547,9.38596e-05,0.000105072,2.55242e-05,1.79768e-07,0.723488
409.5,9.8358,9.39497e-05,0.00010515,2.5558e-05,1.78694e-07,0.725142
411,9.83613,9.40388e-05,0.000105227,2.55914e-05,1.7763e-07,0.726778
412.5,9.83646,9.41269e-05,0.000105302,2.56245e-05,1.76576e-07,0.728398
414,9.83678,9.42141e-05,0.000105377,2.56571e-05,1.75534e-07,0.730002
415.5,9.8371,9.43003e-05,0.000105451,2.56894e-05,1.74502e-07,0.731589
417,9.83742,9.43856e-05,0.000105524,2.57213e-05,1.7348e-07,0.73316
418.5,9.83773,9.44699e-05,0.000105596,2.57529e-05,1.72469e-07,0.734715
420,9.83804,9.45534e-05,0.000105667,2.5784e-05,1.71469e-07,0.736255
421.5,9.83834,9.46359e-05,0.000105737,2.58149e-05,1.70478e-07,0.737778
423,9.83864,9.47175e-05,0.000105807,2.58453e-05,1.69498e-07,0.739286
424.5,9.83894,9.47982e-05,0.000105875,2.58754e-05,1.68528e-07,0.740778
426,9.83924,9.48781e-05,0.000105943,2.59052e-05,1.67568e-07,0.742255
427.5,9.83953,9.4957e-05,0.000106009,2.59346e-05,1.66617e-07,0.743716
429,9.83981,9.50352e-05,0.000106075,2.59637e-05,1.65677e-07,0.745163
430.5,9.8401,9.51124e-05,0.00010614,2.59925e-05,1.64746e-07,0.746594
432,9.84038,9.51888e-05,0.000106205,2.60209e-05,1.63825e-07,0.748011
433.5,9.84065,9.52644e-05,0.000106268,2.6049e-05,1.62914e-07,0.749413
435,9.84093,9.53392e-05,0.000106331,2.60767e-05,1.62012e-07,0.7508
436.5,9.8412,9.54131e-05,0.000106392,2.61041e-05,1.61119e-07,0.752173
438,9.84147,9.54863e-05,0.000106453,2.61313e-05,1.60236e-07,0.753532
439.5,9.84173,9.55586e-05,0.000106514,2.61581e-05,1.59362e-07,0.754876
441,9.84199,9.56302e-05,0.000106573,2.61845e-05,1.58497e-07,0.756206
442.5,9.84225,9.57009e-05,0.000106632,2.62107e-05,1.57642e-07,0.757522
444,9.8425,9.5771e-05,0.00010669,2.62366e-05,1.56795e-07,0.758825
445.5,9.84276,9.58402e-05,0.000106747,2.62622e-05,1.55957e-07,0.760113
447,9.84301,9.59087e-05,0.000106804,2.62874e-05,1.55128e-07,0.761388
448.5,9.84325,9.59764e-05,0.000106859,2.63124e-05,1.54308e-07,0.76265
450,9.8435,9.60435e-05,0.000106914,2.63371e-05,1.53496e-07,0.763898
451.5,9.84374,9.61097e-05,0.000106969,2.63615e-05,1.52693e-07,0.765134
453,9.84397,9.61753e-05,0.000107022,2.63856e-05,1.51899e-07,0.766356
454.5,9.84421,9.62402e-05,0.000107075,2.64094e-05,1.51112e-07,0.767565
456,9.84444,9.63043e-05,0.000107128,2.6433e-05,1.50335e-07,0.768761
457.5,9.84467,9.63678e-05,0.000107179,2.64562e-05,1.49565e-07,0.769945
459,9.8449,9.64305e-05,0.00010723,2.64792e-05,1.48804e-07,0.771116
460.5,9.84512,9.64926e-05,0.00010728,2.65019e-05,1.48051e-07,0.772275
462,9.84534,9.6554e-05,0.00010733,2.65244e-05,1.47305e-07,0.773421
463.5,9.84556,9.66148e-05,0.000107379,2.65466e-05,1.46568e-07,0.774555
465,9.84578,9.66749e-05,0.000107427,2.65685e-05,1.45839e-07,0.775677
466.5,9.84599,9.67343e-05,0.000107475,2.65902e-05,1.45117e-07,0.776787
