Time,pH,mCa,mTIC,mCO3,rdiss,Omega
36,9.10894,1.3615e-05,0.000277079,1.57187e-05,6.08638e-07,0.0646301
37.5,9.12339,1.41307e-05,0.000297676,1.74261e-05,6.02283e-07,0.0743643
39,9.13712,1.46382e-05,0.000318988,1.92382e-05,5.95314e-07,0.0850461
40.5,9.15016,1.51371e-05,0.000341009,2.11553e-05,5.87709e-07,0.0967079
42,9.16255,1.56266e-05,0.000363733,2.31774e-05,5.7945e-07,0.109378
43.5,9.17432,1.61062e-05,0.000387152,2.5304e-05,5.70521e-07,0.123079
45,9.18549,1.65753e-05,0.000411261,2.75346e-05,5.60912e-07,0.137829
46.5,9.1961,1.70333e-05,0.000436054,2.9868e-05,5.50613e-07,0.15364
48,9.20617,1.74795e-05,0.000461523,3.23029e-05,5.39622e-07,0.170518
49.5,9.21571,1.79134e-05,0.000487663,3.48375e-05,5.27939e-07,0.188462
51,9.22475,1.83343e-05,0.000514468,3.747e-05,5.15567e-07,0.207467
52.5,9.2333,1.87418e-05,0.000541931,4.01978e-05,5.02516e-07,0.227517
54,9.24138,1.91352e-05,0.000570046,4.30184e-05,4.88798e-07,0.248593
55.5,9.24901,1.95142e-05,0.000598808,4.59288e-05,4.74432e-07,0.270667
57,9.25619,1.98781e-05,0.000628209,4.89257e-05,4.5944e-07,0.293705
58.5,9.26294,2.02264e-05,0.000658245,5.20056e-05,4.43849e-07,0.317665
60,9.26927,2.05588e-05,0.000688909,5.51645e-05,4.27691e-07,0.342499
61.5,9.2752,2.08749e-05,0.000720195,5.83986e-05,4.11e-07,0.368151
63,9.28072,2.11742e-05,0.000752098,6.17034e-05,3.93817e-07,0.394562
64.5,9.28586,2.14564e-05,0.000784612,6.50743e-05,3.76185e-07,0.421663
66,9.29062,2.17212e-05,0.000817731,6.85068e-05,3.58152e-07,0.449383
67.5,9.29501,2.19684e-05,0.00085145,7.19958e-05,3.39767e-07,0.477645
69,9.29904,2.21977e-05,0.000885764,7.55364e-05,3.21082e-07,0.506367
70.5,9.30272,2.24092e-05,0.000920666,7.91234e-05,3.02154e-07,0.535464
72,9.30605,2.26025e-05,0.000956152,8.27515e-05,2.83039e-07,0.564849
73.5,9.30904,2.27778e-05,0.000992216,8.64155e-05,2.63796e-07,0.594433
75,9.3117,2.29349e-05,0.00102885,9.011e-05,2.44483e-07,0.624123
76.5,9.31405,2.3074e-05,0.00106606,9.38297e-05,2.25161e-07,0.653828
78,9.31607,2.31952e-05,0.00110383,9.75691e-05,2.05889e-07,0.683457
79.5,9.3178,2.32987e-05,0.00114215,0.000101323,1.86725e-07,0.712919
81,9.31922,2.33846e-05,0.00118104,0.000105087,1.67728e-07,0.742126
82.5,9.32036,2.34533e-05,0.00122046,0.000108854,1.48954e-07,0.77099
84,9.32121,2.3505e-05,0.00126044,0.000112621,1.30456e-07,0.799429
85.5,9.32179,2.35402e-05,0.00130095,0.000116382,1.12287e-07,0.827363
87,9.3221,2.35592e-05,0.001342,0.000120133,9.44962e-08,0.854716
88.5,9.32216,2.35625e-05,0.00138357,0.000123869,7.71285e-08,0.881418
90,9.32196,2.35505e-05,0.00142568,0.000127585,6.02269e-08,0.907404
91.5,9.32152,2.35238e-05,0.0014683,0.000131279,4.38303e-08,0.932613
93,9.32085,2.34829e-05,0.00151145,0.000134945,2.79739e-08,0.956991
94.5,9.31995,2.34283e-05,0.0015551,0.000138581,1.26887e-08,0.980492
96,9.31886,2.33626e-05,0.00159927,0.000142191,0,1.00321
97.5,9.31777,2.3297e-05,0.00164395,0.00014583,0,1.026
99,9.31668,2.32316e-05,0.00168915,0.000149497,0,1.04884
100.5,9.31559,2.31663e-05,0.00173485,0.000153191,0,1.07174
102,9.3145,2.31013e-05,0.00178106,0.000156912,0,1.09469
103.5,9.31341,2.30364e-05,0.00182777,0.000160658,0,1.11768
105,9.31232,2.29717e-05,0.00187497,0.00016443,0,1.14071
106.5,9.31123,2.29072e-05,0.00192266,0.000168226,0,1.16377
108,9.31014,2.28428e-05,0.00197084,0.000172047,0,1.18685
109.5,9.30905,2.27787e-05,0.00201949,0.00017589,0,1.20996
111,9.30796,2.27147e-05,0.00206862,0.000179756,0,1.23308
112.5,9.30687,2.26508e-05,0.00211823,0.000183645,0,1.25621
114,9.30578,2.25872e-05,0.0021683,0.000187554,0,1.27935
115.5,9.30469,2.25237e-05,0.00221883,0.000191485,0,1.30249
117,9.3036,2.24604e-05,0.00226982,0.000195436,0,1.32563
118.5,9.30251,2.23972e-05,0.00232127,0.000199406,0,1.34875
120,9.30142,2.23342e-05,0.00237316,0.000203396,0,1.37187
121.5,9.30032,2.22714e-05,0.0024255,0.000207403,0,1.39497
123,9.29923,2.22088e-05,0.00247828,0.000211429,0,1.41804
124.5,9.29814,2.21463e-05,0.0025315,0.000215472,0,1.44109
126,9.29705,2.20839e-05,0.00258515,0.000219532,0,1.46411
127.5,9.29595,2.20218e-05,0.00263922,0.000223608,0,1.4871
129,9.29486,2.19598e-05,0.00269372,0.000227699,0,1.51004
130.5,9.29377,2.18979e-05,0.00274864,0.000231806,0,1.53295
132,9.29267,2.18362e-05,0.00280398,0.000235927,0,1.5558
133.5,9.29158,2.17747e-05,0.00285973,0.000240062,0,1.57861
135,9.29048,2.17133e-05,0.00291588,0.00024421,0,1.60136
136.5,9.28939,2.16521e-05,0.00297244,0.000248372,0,1.62406
138,9.28829,2.1591e-05,0.0030294,0.000252545,0,1.64669
139.5,9.28719,2.15301e-05,0.00308675,0.000256731,0,1.66926
141,9.2861,2.14693e-05,0.00314449,0.000260928,0,1.69176
142.5,9.285,2.14087e-05,0.00320262,0.000265136,0,1.71419
144,9.2839,2.13483e-05,0.00326113,0.000269354,0,1.73654
145.5,9.2828,2.12879e-05,0.00332003,0.000273582,0,1.75882
147,9.2817,2.12278e-05,0.00337929,0.000277819,0,1.78101
148.5,9.28061,2.11677e-05,0.00343893,0.000282066,0,1.80312
150,9.27951,2.11079e-05,0.00349894,0.00028632,0,1.82514
151.5,9.27841,2.10481e-05,0.00355931,0.000290583,0,1.84707
153,9.2773,2.09885e-05,0.00362004,0.000294853,0,1.8689
154.5,9.2762,2.09291e-05,0.00368113,0.00029913,0,1.89064
156,9.2751,2.08697e-05,0.00374257,0.000303413,0,1.91228
157.5,9.274,2.08106e-05,0.00380436,0.000307702,0,1.93381
159,9.27289,2.07515e-05,0.00386649,0.000311998,0,1.95524
160.5,9.27179,2.06926e-05,0.00392896,0.000316298,0,1.97657
162,9.27069,2.06338e-05,0.00399177,0.000320603,0,1.99778
163.5,9.26958,2.05752e-05,0.00405492,0.000324912,0,2.01888
165,9.26847,2.05167e-05,0.00411839,0.000329225,0,2.03986
166.5,9.26737,2.04583e-05,0.0041822,0.000333541,0,2.06073
168,9.26626,2.04001e-05,0.00424632,0.000337861,0,2.08147
169.5,9.26515,2.0342e-05,0.00431077,0.000342183,0,2.10209
171,9.26404,2.0284e-05,0.00437553,0.000346507,0,2.12259
172.5,9.26293,2.02262e-05,0.0044406,0.000350833,0,2.14296
174,9.26182,2.01685e-05,0.00450598,0.00035516,0,2.1632
175.5,9.26071,2.01109e-05,0.00457167,0.000359488,0,2.18332
177,9.2596,2.00535e-05,0.00463766,0.000363817,0,2.2033
178.5,9.25849,1.99962e-05,0.00470394,0.000368146,0,2.22314
180,9.25738,1.9939e-05,0.00477053,0.000372475,0,2.24285
181.5,9.25626,1.98819e-05,0.0048374,0.000376803,0,2.26242
183,9.25515,1.9825e-05,0.00490456,0.000381131,0,2.28185
184.5,9.25403,1.97682e-05,0.00497201,0.000385457,0,2.30115
186,9.25292,1.97116e-05,0.00503974,0.000389782,0,2.32029
187.5,9.2518,1.9655e-05,0.00510775,0.000394105,0,2.3393
189,9.25068,1.95986e-05,0.00517603,0.000398425,0,2.35816
190.5,9.24957,1.95424e-05,0.00524459,0.000402743,0,2.37687
192,9.24845,1.94863e-05,0.00531341,0.000407058,0,2.39544
193.5,9.24733,1.94303e-05,0.0053825,0.00041137,0,2.41385
195,9.24621,1.93744e-05,0.00545185,0.000415678,0,2.43212
196.5,9.24509,1.93187e-05,0.00552146,0.000419982,0,2.45024
198,9.24397,1.9263e-05,0.00559132,0.000424282,0,2.4682
199.5,9.24285,1.92076e-05,0.00566144,0.000428577,0,2.486
201,9.24173,1.91522e-05,0.00573181,0.000432868,0,2.50366
202.5,9.2406,1.9097e-05,0.00580242,0.000437153,0,2.52115
204,9.23948,1.90419e-05,0.00587328,0.000441433,0,2.53849
205.5,9.23836,1.8987e-05,0.00594438,0.000445707,0,2.55568
207,9.23723,1.89322e-05,0.00601571,0.000449975,0,2.5727
208.5,9.23611,1.88775e-05,0.00608728,0.000454237,0,2.58956
210,9.23498,1.88229e-05,0.00615908,0.000458492,0,2.60627
211.5,9.23385,1.87685e-05,0.00623111,0.00046274,0,2.62281
213,9.23273,1.87142e-05,0.00630336,0.000466981,0,2.63919
214.5,9.2316,1.866e-05,0.00637584,0.000471215,0,2.65541
216,9.23047,1.8606e-05,0.00644853,0.000475441,0,2.67147
217.5,9.22934,1.85521e-05,0.00652144,0.000479659,0,2.68736
219,9.22821,1.84983e-05,0.00659457,0.000483868,0,2.70308
220.5,9.22708,1.84447e-05,0.0066679,0.000488069,0,2.71865
222,9.22595,1.83912e-05,0.00674145,0.000492262,0,2.73404
223.5,9.22482,1.83378e-05,0.00681519,0.000496445,0,2.74928
225,9.22369,1.82845e-05,0.00688914,0.00050062,0,2.76434
226.5,9.22256,1.82314e-05,0.00696329,0.000504784,0,2.77924
228,9.22143,1.81784e-05,0.00703764,0.00050894,0,2.79397
229.5,9.22029,1.81255e-05,0.00711218,0.000513085,0,2.80854
231,9.21916,1.80728e-05,0.00718691,0.00051722,0,2.82294
232.5,9.21803,1.80202e-05,0.00726183,0.000521345,0,2.83717
234,9.21689,1.79678e-05,0.00733694,0.00052546,0,2.85124
235.5,9.21576,1.79155e-05,0.00741222,0.000529565,0,2.86515
237,9.21462,1.78634e-05,0.00748769,0.000533659,0,2.87891
238.5,9.21349,1.78114e-05,0.00756334,0.000537743,0,2.8925
240,9.21236,1.77596e-05,0.00763916,0.000541816,0,2.90593
241.5,9.21122,1.77079e-05,0.00771515,0.000545879,0,2.9192
243,9.21009,1.76564e-05,0.00779132,0.000549931,0,2.93232
244.5,9.20896,1.76051e-05,0.00786765,0.000553972,0,2.94528
246,9.20782,1.7554e-05,0.00794414,0.000558002,0,2.95809
247.5,9.20669,1.7503e-05,0.0080208,0.00056202,0,2.97074
249,9.20556,1.74522e-05,0.00809762,0.000566027,0,2.98323
250.5,9.20443,1.74015e-05,0.00817459,0.000570023,0,2.99557
252,9.2033,1.7351e-05,0.00825172,0.000574007,0,3.00775
253.5,9.20217,1.73007e-05,0.008329,0.000577979,0,3.01978
255,9.20104,1.72505e-05,0.00840643,0.000581939,0,3.03165
256.5,9.19991,1.72005e-05,0.00848401,0.000585887,0,3.04338
258,9.19878,1.71507e-05,0.00856173,0.000589822,0,3.05495
259.5,9.19765,1.7101e-05,0.0086396,0.000593746,0,3.06636
261,9.19652,1.70516e-05,0.0087176,0.000597657,0,3.07763
262.5,9.19539,1.70022e-05,0.00879575,0.000601555,0,3.08874
264,9.19426,1.69531e-05,0.00887402,0.00060544,0,3.0997
265.5,9.19314,1.69041e-05,0.00895243,0.000609313,0,3.11051
267,9.19201,1.68552e-05,0.00903097,0.000613173,0,3.12117
268.5,9.19089,1.68066e-05,0.00910964,0.000617019,0,3.13168
270,9.18976,1.67581e-05,0.00918844,0.000620853,0,3.14204
271.5,9.18864,1.67097e-05,0.00926736,0.000624673,0,3.15226
273,9.18751,1.66615e-05,0.0093464,0.000628479,0,3.16232
274.5,9.18639,1.66135e-05,0.00942556,0.000632272,0,3.17224
276,9.18527,1.65657e-05,0.00950483,0.000636051,0,3.18201
277.5,9.18414,1.6518e-05,0.00958422,0.000639817,0,3.19163
279,9.18302,1.64704e-05,0.00966373,0.000643569,0,3.20111
280.5,9.1819,1.64231e-05,0.00974334,0.000647306,0,3.21044
282,9.18078,1.63759e-05,0.00982306,0.00065103,0,3.21962
283.5,9.17966,1.63288e-05,0.00990289,0.000654739,0,3.22867
285,9.17854,1.62819e-05,0.00998282,0.000658435,0,3.23756
286.5,9.17742,1.62352e-05,0.0100629,0.000662115,0,3.24632
288,9.1763,1.61886e-05,0.010143,0.000665782,0,3.25493
289.5,9.17518,1.61422e-05,0.0102232,0.000669434,0,3.2634
291,9.17407,1.60959e-05,0.0103035,0.000673071,0,3.27173
292.5,9.17295,1.60498e-05,0.010384,0.000676694,0,3.27992
294,9.17184,1.60039e-05,0.0104645,0.000680302,0,3.28797
295.5,9.17072,1.59581e-05,0.0105451,0.000683895,0,3.29588
297,9.16961,1.59125e-05,0.0106257,0.000687473,0,3.30365
298.5,9.16849,1.5867e-05,0.0107065,0.000691036,0,3.31128
300,9.16738,1.58217e-05,0.0107874,0.000694584,0,3.31878
301.5,9.16626,1.57765e-05,0.0108683,0.000698117,0,3.32614
303,9.16515,1.57315e-05,0.0109493,0.000701635,0,3.33336
304.5,9.16404,1.56867e-05,0.0110304,0.000705137,0,3.34045
306,9.16293,1.5642e-05,0.0111116,0.000708624,0,3.3474
307.5,9.16182,1.55974e-05,0.0111928,0.000712096,0,3.35422
309,9.16071,1.5553e-05,0.0112741,0.000715552,0,3.36091
310.5,9.1596,1.55088e-05,0.0113555,0.000718993,0,3.36746
312,9.15849,1.54647e-05,0.011437,0.000722419,0,3.37389
313.5,9.15739,1.54207e-05,0.0115185,0.000725829,0,3.38018
315,9.15628,1.5377e-05,0.0116001,0.000729223,0,3.38634
316.5,9.15517,1.53333e-05,0.0116817,0.000732601,0,3.39237
318,9.15407,1.52898e-05,0.0117634,0.000735964,0,3.39828
319.5,9.15296,1.52465e-05,0.0118452,0.000739311,0,3.40406
321,9.15186,1.52033e-05,0.011927,0.000742642,0,3.40971
322.5,9.15075,1.51602e-05,0.0120088,0.000745957,0,3.41523
324,9.14965,1.51173e-05,0.0120908,0.000749256,0,3.42063
325.5,9.14855,1.50746e-05,0.0121727,0.00075254,0,3.42591
327,9.14745,1.5032e-05,0.0122548,0.000755807,0,3.43106
328.5,9.14635,1.49895e-05,0.0123368,0.000759059,0,3.43608
330,9.14525,1.49472e-05,0.012419,0.000762294,0,3.44099
331.5,9.14415,1.49051e-05,0.0125011,0.000765513,0,3.44577
333,9.14305,1.48631e-05,0.0125833,0.000768716,0,3.45044
334.5,9.14195,1.48212e-05,0.0126656,0.000771903,0,3.45498
336,9.14085,1.47794e-05,0.0127479,0.000775074,0,3.45941
337.5,9.13976,1.47379e-05,0.0128302,0.000778229,0,3.46371
339,9.13866,1.46964e-05,0.0129125,0.000781367,0,3.4679
340.5,9.13757,1.46551e-05,0.0129949,0.00078449,0,3.47198
342,9.13647,1.4614e-05,0.0130774,0.000787595,0,3.47593
343.5,9.13538,1.4573e-05,0.0131598,0.000790685,0,3.47978
345,9.13429,1.45321e-05,0.0132423,0.000793759,0,3.4835
346.5,9.13319,1.44913e-05,0.0133248,0.000796816,0,3.48712
348,9.1321,1.44508e-05,0.0134074,0.000799856,0,3.49062
349.5,9.13101,1.44103e-05,0.0134899,0.000802881,0,3.49401
351,9.12992,1.437e-05,0.0135725,0.000805889,0,3.49729
352.5,9.12883,1.43298e-05,0.0136551,0.000808881,0,3.50046
354,9.12775,1.42898e-05,0.0137378,0.000811856,0,3.50352
355.5,9.12666,1.42499e-05,0.0138204,0.000814815,0,3.50648
357,9.12557,1.42101e-05,0.0139031,0.000817758,0,3.50932
358.5,9.12449,1.41705e-05,0.0139858,0.000820684,0,3.51206
360,9.1234,1.4131e-05,0.0140685,0.000823594,0,3.51469
361.5,9.12232,1.40917e-05,0.0141512,0.000826487,0,3.51722
363,9.12123,1.40525e-05,0.0142339,0.000829364,0,3.51964
364.5,9.12015,1.40134e-05,0.0143166,0.000832225,0,3.52196
366,9.11907,1.39745e-05,0.0143994,0.000835069,0,3.52418
367.5,9.11799,1.39357e-05,0.0144821,0.000837897,0,3.5263
369,9.11691,1.3897e-05,0.0145648,0.000840708,0,3.52831
370.5,9.11583,1.38585e-05,0.0146476,0.000843503,0,3.53023
372,9.11475,1.38201e-05,0.0147304,0.000846282,0,3.53204
373.5,9.11367,1.37818e-05,0.0148131,0.000849044,0,3.53376
375,9.11259,1.37437e-05,0.0148959,0.00085179,0,3.53538
376.5,9.11152,1.37057e-05,0.0149786,0.00085452,0,3.5369
378,9.11044,1.36678e-05,0.0150614,0.000857233,0,3.53833
379.5,9.10937,1.36301e-05,0.0151441,0.00085993,0,3.53966
381,9.10829,1.35925e-05,0.0152269,0.00086261,0,3.5409
382.5,9.10722,1.3555e-05,0.0153096,0.000865274,0,3.54204
384,9.10615,1.35177e-05,0.0153924,0.000867922,0,3.54309
385.5,9.10507,1.34804e-05,0.0154751,0.000870554,0,3.54405
387,9.104,1.34434e-05,0.0155578,0.000873169,0,3.54492
388.5,9.10293,1.34064e-05,0.0156405,0.000875768,0,3.54569
390,9.10186,1.33696e-05,0.0157232,0.000878351,0,3.54638
391.5,9.1008,1.33329e-05,0.0158059,0.000880917,0,3.54698
393,9.09973,1.32963e-05,0.0158885,0.000883467,0,3.54749
394.5,9.09866,1.32598e-05,0.0159712,0.000886002,0,3.54791
396,9.0976,1.32235e-05,0.0160538,0.00088852,0,3.54825
397.5,9.09653,1.31873e-05,0.0161364,0.000891021,0,3.5485
399,9.09547,1.31513e-05,0.016219,0.000893507,0,3.54867
400.5,9.09441,1.31153e-05,0.0163015,0.000895977,0,3.54875
402,9.09334,1.30795e-05,0.0163841,0.00089843,0,3.54875
403.5,9.09228,1.30438e-05,0.0164666,0.000900867,0,3.54867
405,9.09122,1.30083e-05,0.0165491,0.000903289,0,3.54851
406.5,9.09016,1.29728e-05,0.0166315,0.000905694,0,3.54826
408,9.0891,1.29375e-05,0.016714,0.000908084,0,3.54794
409.5,9.08804,1.29023e-05,0.0167964,0.000910457,0,3.54753
411,9.08699,1.28672e-05,0.0168787,0.000912814,0,3.54705
412.5,9.08593,1.28323e-05,0.0169611,0.000915156,0,3.54649
414,9.08488,1.27974e-05,0.0170434,0.000917482,0,3.54585
415.5,9.08382,1.27627e-05,0.0171257,0.000919792,0,3.54514
417,9.08277,1.27281e-05,0.0172079,0.000922086,0,3.54435
418.5,9.08172,1.26937e-05,0.0172901,0.000924364,0,3.54348
420,9.08066,1.26593e-05,0.0173723,0.000926627,0,3.54255
421.5,9.07961,1.26251e-05,0.0174544,0.000928874,0,3.54153
423,9.07856,1.2591e-05,0.0175365,0.000931105,0,3.54045
424.5,9.07751,1.2557e-05,0.0176186,0.00093332,0,3.53929
426,9.07647,1.25231e-05,0.0177006,0.00093552,0,3.53807
427.5,9.07542,1.24894e-05,0.0177826,0.000937704,0,3.53677
429,9.07437,1.24557e-05,0.0178645,0.000939873,0,3.5354
430.5,9.07333,1.24222e-05,0.0179464,0.000942027,0,3.53397
432,9.07228,1.23888e-05,0.0180283,0.000944164,0,3.53246
433.5,9.07124,1.23555e-05,0.0181101,0.000946287,0,3.53089
435,9.0702,1.23224e-05,0.0181918,0.000948394,0,3.52926
436.5,9.06915,1.22893e-05,0.0182735,0.000950486,0,3.52755
438,9.06811,1.22564e-05,0.0183552,0.000952562,0,3.52578
439.5,9.06707,1.22236e-05,0.0184368,0.000954623,0,3.52395
441,9.06603,1.21909e-05,0.0185183,0.000956669,0,3.52205
442.5,9.065,1.21583e-05,0.0185999,0.0009587,0,3.52009
444,9.06396,1.21258e-05,0.0186813,0.000960715,0,3.51807
445.5,9.06292,1.20934e-05,0.0187627,0.000962716,0,3.51599
447,9.06189,1.20612e-05,0.0188441,0.000964701,0,3.51384
448.5,9.06085,1.2029e-05,0.0189254,0.000966671,0,3.51163
450,9.05982,1.1997e-05,0.0190066,0.000968627,0,3.50937
451.5,9.05879,1.19651e-05,0.0190878,0.000970567,0,3.50704
453,9.05776,1.19333e-05,0.0191689,0.000972492,0,3.50466
454.5,9.05672,1.19016e-05,0.01925,0.000974403,0,3.50222
456,9.0557,1.187e-05,0.019331,0.000976299,0,3.49972
457.5,9.05467,1.18385e-05,0.0194119,0.00097818,0,3.49717
459,9.05364,1.18072e-05,0.0194928,0.000980046,0,3.49456
460.5,9.05261,1.17759e-05,0.0195736,0.000981898,0,3.49189
462,9.05159,1.17448e-05,0.0196544,0.000983735,0,3.48917
463.5,9.05056,1.17137e-05,0.0197351,0.000985558,0,3.4864
465,9.04954,1.16828e-05,0.0198157,0.000987366,0,3.48358
466.5,9.04851,1.1652e-05,0.0198963,0.000989159,0,3.4807
468,9.04749,1.16213e-05,0.0199768,0.000990938,0,3.47777
469.5,9.04647,1.15907e-05,0.0200572,0.000992703,0,3.47479
471,9.04545,1.15602e-05,0.0201376,0.000994453,0,3.47175
472.5,9.04443,1.15298e-05,0.0202179,0.000996189,0,3.46867
474,9.04341,1.14995e-05,0.0202981,0.000997911,0,3.46554
475.5,9.0424,1.14693e-05,0.0203783,0.000999619,0,3.46236
477,9.04138,1.14392e-05,0.0204583,0.00100131,0,3.45913
478.5,9.04037,1.14093e-05,0.0205384,0.00100299,0,3.45586
480,9.03935,1.13794e-05,0.0206183,0.00100466,0,3.45253
481.5,9.03834,1.13497e-05,0.0206982,0.00100631,0,3.44917
483,9.03733,1.132e-05,0.020778,0.00100795,0,3.44575
484.5,9.03631,1.12905e-05,0.0208577,0.00100957,0,3.44229
486,9.0353,1.1261e-05,0.0209373,0.00101118,0,3.43879
487.5,9.03429,1.12317e-05,0.0210169,0.00101277,0,3.43524
489,9.03329,1.12024e-05,0.0210964,0.00101436,0,3.43165
490.5,9.03228,1.11733e-05,0.0211758,0.00101593,0,3.42801
492,9.03127,1.11442e-05,0.0212552,0.00101748,0,3.42434
493.5,9.03027,1.11153e-05,0.0213344,0.00101902,0,3.42062
495,9.02926,1.10865e-05,0.0214136,0.00102055,0,3.41686
496.5,9.02826,1.10577e-05,0.0214927,0.00102206,0,3.41306
498,9.02726,1.10291e-05,0.0215718,0.00102356,0,3.40922
499.5,9.02626,1.10006e-05,0.0216507,0.00102505,0,3.40534
501,9.02526,1.09721e-05,0.0217296,0.00102653,0,3.40143
502.5,9.02426,1.09438e-05,0.0218083,0.00102799,0,3.39747
504,9.02326,1.09156e-05,0.021887,0.00102943,0,3.39348
505.5,9.02226,1.08874e-05,0.0219657,0.00103087,0,3.38945
507,9.02127,1.08594e-05,0.0220442,0.00103229,0,3.38538
508.5,9.02027,1.08315e-05,0.0221226,0.0010337,0,3.38128
510,9.01928,1.08036e-05,0.022201,0.00103509,0,3.37714
511.5,9.01828,1.07759e-05,0.0222793,0.00103648,0,3.37296
513,9.01729,1.07482e-05,0.0223574,0.00103785,0,3.36875
514.5,9.0163,1.07207e-05,0.0224355,0.0010392,0,3.36451
516,9.01531,1.06932e-05,0.0225135,0.00104055,0,3.36023
517.5,9.01432,1.06659e-05,0.0225915,0.00104188,0,3.35592
519,9.01333,1.06386e-05,0.0226693,0.0010432,0,3.35158
520.5,9.01235,1.06114e-05,0.022747,0.0010445,0,3.34721
522,9.01136,1.05844e-05,0.0228247,0.00104579,0,3.3428
523.5,9.01038,1.05574e-05,0.0229023,0.00104707,0,3.33837
525,9.00939,1.05305e-05,0.0229797,0.00104834,0,3.3339
526.5,9.00841,1.05037e-05,0.0230571,0.0010496,0,3.3294
528,9.00743,1.0477e-05,0.0231344,0.00105084,0,3.32487
529.5,9.00645,1.04504e-05,0.0232116,0.00105207,0,3.32032
531,9.00547,1.04239e-05,0.0232887,0.00105329,0,3.31573
532.5,9.00449,1.03975e-05,0.0233657,0.0010545,0,3.31112
534,9.00351,1.03712e-05,0.0234426,0.00105569,0,3.30648
535.5,9.00254,1.03449e-05,0.0235194,0.00105688,0,3.30181
537,9.00156,1.03188e-05,0.0235961,0.00105805,0,3.29711
538.5,9.00059,1.02927e-05,0.0236728,0.00105921,0,3.29239
540,8.99961,1.02668e-05,0.0237493,0.00106035,0,3.28764
541.5,8.99864,1.02409e-05,0.0238257,0.00106149,0,3.28287
543,8.99767,1.02151e-05,0.0239021,0.00106261,0,3.27807
544.5,8.9967,1.01894e-05,0.0239783,0.00106372,0,3.27325
546,8.99573,1.01638e-05,0.0240544,0.00106482,0,3.2684
547.5,8.99476,1.01383e-05,0.0241305,0.00106591,0,3.26353
549,8.9938,1.01129e-05,0.0242064,0.00106699,0,3.25864
550.5,8.99283,1.00876e-05,0.0242823,0.00106805,0,3.25372
552,8.99187,1.00624e-05,0.024358,0.00106911,0,3.24878
553.5,8.9909,1.00372e-05,0.0244337,0.00107015,0,3.24382
555,8.98994,1.00121e-05,0.0245092,0.00107118,0,3.23884
556.5,8.98898,9.98716e-06,0.0245846,0.0010722,0,3.23383
558,8.98802,9.96227e-06,0.02466,0.00107321,0,3.22881
559.5,8.98706,9.93747e-06,0.0247352,0.0010742,0,3.22376
561,8.9861,9.91276e-06,0.0248103,0.00107519,0,3.2187
562.5,8.98514,9.88813e-06,0.0248854,0.00107617,0,3.21361
564,8.98419,9.86359e-06,0.0249603,0.00107713,0,3.20851
565.5,8.98323,9.83913e-06,0.0250351,0.00107808,0,3.20338
567,8.98228,9.81476e-06,0.0251098,0.00107903,0,3.19824
568.5,8.98133,9.79047e-06,0.0251844,0.00107996,0,3.19308
570,8.98038,9.76627e-06,0.025259,0.00108088,0,3.1879
571.5,8.97943,9.74216e-06,0.0253334,0.00108179,0,3.18271
573,8.97848,9.71812e-06,0.0254077,0.00108269,0,3.1775
