Time,pH,mCa,mTIC,mCO3,rdiss,Omega
70.5,9.31758,2.68929e-05,4.06352e-05,3.60317e-06,6.31395e-07,0.0292633
72,9.32641,2.74372e-05,4.11739e-05,3.71927e-06,6.30375e-07,0.0308175
73.5,9.33502,2.798e-05,4.17111e-05,3.83639e-06,6.29327e-07,0.0324168
75,9.34342,2.85214e-05,4.22468e-05,3.95448e-06,6.2825e-07,0.0340612
76.5,9.35161,2.90614e-05,4.2781e-05,4.07353e-06,6.27144e-07,0.0357509
78,9.3596,2.95999e-05,4.33136e-05,4.19351e-06,6.26008e-07,0.0374858
79.5,9.36741,3.01369e-05,4.38446e-05,4.31438e-06,6.24844e-07,0.039266
81,9.37503,3.06724e-05,4.4374e-05,4.43612e-06,6.2365e-07,0.0410914
82.5,9.38248,3.12063e-05,4.49018e-05,4.55871e-06,6.22428e-07,0.0429621
84,9.38976,3.17387e-05,4.54279e-05,4.68212e-06,6.21176e-07,0.0448778
85.5,9.39688,3.22695e-05,4.59523e-05,4.80631e-06,6.19895e-07,0.0468387
87,9.40384,3.27987e-05,4.6475e-05,4.93126e-06,6.18585e-07,0.0488445
88.5,9.41065,3.33263e-05,4.6996e-05,5.05695e-06,6.17246e-07,0.0508951
90,9.41732,3.38522e-05,4.75152e-05,5.18335e-06,6.15879e-07,0.0529904
91.5,9.42384,3.43764e-05,4.80327e-05,5.31043e-06,6.14482e-07,0.0551303
93,9.43024,3.48989e-05,4.85483e-05,5.43817e-06,6.13057e-07,0.0573145
94.5,9.4365,3.54197e-05,4.90621e-05,5.56654e-06,6.11603e-07,0.0595429
96,9.44263,3.59387e-05,4.95741e-05,5.69552e-06,6.10121e-07,0.0618152
97.5,9.44865,3.64559e-05,5.00842e-05,5.82507e-06,6.08611e-07,0.0641311
99,9.45454,3.69713e-05,5.05924e-05,5.95518e-06,6.07073e-07,0.0664905
100.5,9.46032,3.74849e-05,5.10987e-05,6.08581e-06,6.05507e-07,0.068893
102,9.46599,3.79967e-05,5.16031e-05,6.21695e-06,6.03913e-07,0.0713383
103.5,9.47155,3.85065e-05,5.21055e-05,6.34857e-06,6.02291e-07,0.0738262
105,9.47701,3.90145e-05,5.26059e-05,6.48064e-06,6.00643e-07,0.0763562
106.5,9.48236,3.95206e-05,5.31043e-05,6.61315e-06,5.98967e-07,0.0789281
108,9.48762,4.00247e-05,5.36006e-05,6.74606e-06,5.97264e-07,0.0815414
109.5,9.49278,4.05268e-05,5.4095e-05,6.87935e-06,5.95535e-07,0.0841958
111,9.49784,4.1027e-05,5.45872e-05,7.013e-06,5.93779e-07,0.0868908
112.5,9.50282,4.15252e-05,5.50774e-05,7.14698e-06,5.91998e-07,0.0896261
114,9.50771,4.20213e-05,5.55655e-05,7.28128e-06,5.9019e-07,0.0924012
115.5,9.51251,4.25154e-05,5.60514e-05,7.41586e-06,5.88357e-07,0.0952156
117,9.51723,4.30074e-05,5.65352e-05,7.55071e-06,5.86499e-07,0.098069
118.5,9.52186,4.34974e-05,5.70168e-05,7.6858e-06,5.84616e-07,0.100961
120,9.52642,4.39852e-05,5.74962e-05,7.82112e-06,5.82709e-07,0.10389
121.5,9.5309,4.44709e-05,5.79735e-05,7.95663e-06,5.80777e-07,0.106858
123,9.53531,4.49545e-05,5.84485e-05,8.09232e-06,5.78821e-07,0.109862
124.5,9.53964,4.54359e-05,5.89212e-05,8.22816e-06,5.76842e-07,0.112902
126,9.5439,4.59151e-05,5.93917e-05,8.36413e-06,5.74839e-07,0.115978
127.5,9.54808,4.63921e-05,5.98599e-05,8.50022e-06,5.72814e-07,0.11909
129,9.55221,4.68669e-05,6.03258e-05,8.6364e-06,5.70766e-07,0.122236
130.5,9.55626,4.73394e-05,6.07894e-05,8.77264e-06,5.68696e-07,0.125416
132,9.56025,4.78097e-05,6.12507e-05,8.90894e-06,5.66604e-07,0.12863
133.5,9.56417,4.82777e-05,6.17096e-05,9.04527e-06,5.64491e-07,0.131877
135,9.56803,4.87434e-05,6.21662e-05,9.1816e-06,5.62357e-07,0.135156
136.5,9.57183,4.92068e-05,6.26203e-05,9.31793e-06,5.60202e-07,0.138467
138,9.57558,4.96679e-05,6.30721e-05,9.45422e-06,5.58027e-07,0.141808
139.5,9.57926,5.01267e-05,6.35215e-05,9.59047e-06,5.55833e-07,0.145181
141,9.58288,5.05831e-05,6.39684e-05,9.72665e-06,5.53619e-07,0.148583
142.5,9.58645,5.10371e-05,6.4413e-05,9.86274e-06,5.51386e-07,0.152014
144,9.58997,5.14888e-05,6.4855e-05,9.99873e-06,5.49135e-07,0.155474
145.5,9.59343,5.19381e-05,6.52946e-05,1.01346e-05,5.46866e-07,0.158961
147,9.59684,5.23849e-05,6.57318e-05,1.02703e-05,5.44579e-07,0.162476
148.5,9.6002,5.28293e-05,6.61664e-05,1.04059e-05,5.42275e-07,0.166017
150,9.6035,5.32713e-05,6.65985e-05,1.05413e-05,5.39954e-07,0.169584
151.5,9.60676,5.37109e-05,6.70281e-05,1.06764e-05,5.37617e-07,0.173177
153,9.60997,5.4148e-05,6.74552e-05,1.08114e-05,5.35264e-07,0.176793
154.5,9.61313,5.45826e-05,6.78798e-05,1.09462e-05,5.32896e-07,0.180433
156,9.61625,5.50147e-05,6.83018e-05,1.10807e-05,5.30513e-07,0.184097
157.5,9.61932,5.54444e-05,6.87213e-05,1.12149e-05,5.28115e-07,0.187782
159,9.62234,5.58715e-05,6.91382e-05,1.13489e-05,5.25703e-07,0.19149
160.5,9.62532,5.62962e-05,6.95525e-05,1.14826e-05,5.23278e-07,0.195218
162,9.62826,5.67183e-05,6.99643e-05,1.1616e-05,5.2084e-07,0.198966
163.5,9.63115,5.71379e-05,7.03734e-05,1.1749e-05,5.18389e-07,0.202734
165,9.63401,5.75549e-05,7.078e-05,1.18818e-05,5.15926e-07,0.206521
166.5,9.63682,5.79694e-05,7.1184e-05,1.20141e-05,5.13451e-07,0.210325
168,9.63959,5.83814e-05,7.15853e-05,1.21462e-05,5.10964e-07,0.214148
169.5,9.64232,5.87907e-05,7.1984e-05,1.22778e-05,5.08468e-07,0.217986
171,9.64502,5.91976e-05,7.23801e-05,1.2409e-05,5.0596e-07,0.221841
172.5,9.64767,5.96018e-05,7.27736e-05,1.25399e-05,5.03443e-07,0.225711
174,9.65029,6.00035e-05,7.31644e-05,1.26703e-05,5.00917e-07,0.229595
175.5,9.65287,6.04025e-05,7.35526e-05,1.28003e-05,4.98381e-07,0.233493
177,9.65542,6.0799e-05,7.39382e-05,1.29298e-05,4.95837e-07,0.237405
178.5,9.65793,6.11929e-05,7.43211e-05,1.30589e-05,4.93285e-07,0.241328
180,9.66041,6.15842e-05,7.47013e-05,1.31875e-05,4.90725e-07,0.245264
181.5,9.66285,6.19729e-05,7.50789e-05,1.33157e-05,4.88159e-07,0.24921
183,9.66525,6.23589e-05,7.54539e-05,1.34434e-05,4.85585e-07,0.253167
184.5,9.66763,6.27424e-05,7.58261e-05,1.35705e-05,4.83006e-07,0.257133
186,9.66997,6.31232e-05,7.61958e-05,1.36972e-05,4.8042e-07,0.261108
187.5,9.67228,6.35015e-05,7.65627e-05,1.38233e-05,4.7783e-07,0.265091
189,9.67456,6.38771e-05,7.6927e-05,1.39489e-05,4.75234e-07,0.269082
190.5,9.6768,6.425e-05,7.72886e-05,1.4074e-05,4.72634e-07,0.27308
192,9.67902,6.46204e-05,7.76475e-05,1.41985e-05,4.7003e-07,0.277084
193.5,9.68121,6.49882e-05,7.80038e-05,1.43224e-05,4.67423e-07,0.281093
195,9.68336,6.53533e-05,7.83574e-05,1.44458e-05,4.64812e-07,0.285107
196.5,9.68549,6.57158e-05,7.87084e-05,1.45686e-05,4.62199e-07,0.289126
198,9.68759,6.60757e-05,7.90567e-05,1.46908e-05,4.59583e-07,0.293148
199.5,9.68966,6.64329e-05,7.94023e-05,1.48124e-05,4.56965e-07,0.297173
201,9.6917,6.67876e-05,7.97452e-05,1.49334e-05,4.54346e-07,0.3012
202.5,9.69372,6.71396e-05,8.00855e-05,1.50538e-05,4.51726e-07,0.305229
204,9.69571,6.7489e-05,8.04232e-05,1.51736e-05,4.49106e-07,0.309259
205.5,9.69767,6.78358e-05,8.07581e-05,1.52928e-05,4.46485e-07,0.313289
207,9.69961,6.818e-05,8.10905e-05,1.54113e-05,4.43864e-07,0.317319
208.5,9.70152,6.85215e-05,8.14202e-05,1.55292e-05,4.41244e-07,0.321348
210,9.7034,6.88605e-05,8.17472e-05,1.56464e-05,4.38625e-07,0.325376
211.5,9.70526,6.91969e-05,8.20716e-05,1.5763e-05,4.36007e-07,0.329401
213,9.7071,6.95306e-05,8.23934e-05,1.58789e-05,4.33391e-07,0.333424
214.5,9.70891,6.98618e-05,8.27125e-05,1.59942e-05,4.30777e-07,0.337444
216,9.7107,7.01904e-05,8.3029e-05,1.61088e-05,4.28165e-07,0.34146
217.5,9.71246,7.05164e-05,8.33429e-05,1.62227e-05,4.25556e-07,0.345472
219,9.7142,7.08398e-05,8.36542e-05,1.63359e-05,4.2295e-07,0.349479
220.5,9.71592,7.11607e-05,8.39629e-05,1.64485e-05,4.20348e-07,0.353481
222,9.71761,7.1479e-05,8.4269e-05,1.65603e-05,4.1775e-07,0.357476
223.5,9.71929,7.17947e-05,8.45725e-05,1.66715e-05,4.15156e-07,0.361466
225,9.72094,7.21078e-05,8.48734e-05,1.6782e-05,4.12566e-07,0.365448
226.5,9.72257,7.24185e-05,8.51717e-05,1.68917e-05,4.09982e-07,0.369423
228,9.72417,7.27265e-05,8.54674e-05,1.70008e-05,4.07402e-07,0.373389
229.5,9.72576,7.30321e-05,8.57606e-05,1.71091e-05,4.04828e-07,0.377348
231,9.72733,7.33351e-05,8.60512e-05,1.72168e-05,4.0226e-07,0.381297
232.5,9.72888,7.36356e-05,8.63393e-05,1.73237e-05,3.99698e-07,0.385237
234,9.7304,7.39336e-05,8.66249e-05,1.74299e-05,3.97142e-07,0.389167
235.5,9.73191,7.42291e-05,8.69079e-05,1.75354e-05,3.94593e-07,0.393087
237,9.7334,7.45221e-05,8.71884e-05,1.76401e-05,3.92052e-07,0.396996
238.5,9.73486,7.48126e-05,8.74664e-05,1.77441e-05,3.89517e-07,0.400894
240,9.73631,7.51006e-05,8.77419e-05,1.78474e-05,3.8699e-07,0.40478
241.5,9.73774,7.53862e-05,8.80148e-05,1.795e-05,3.84471e-07,0.408655
243,9.73916,7.56693e-05,8.82854e-05,1.80518e-05,3.8196e-07,0.412516
244.5,9.74055,7.595e-05,8.85534e-05,1.81529e-05,3.79457e-07,0.416365
246,9.74192,7.62282e-05,8.8819e-05,1.82533e-05,3.76963e-07,0.420201
247.5,9.74328,7.6504e-05,8.90821e-05,1.83529e-05,3.74478e-07,0.424023
249,9.74462,7.67774e-05,8.93428e-05,1.84518e-05,3.72002e-07,0.427831
250.5,9.74595,7.70484e-05,8.96011e-05,1.85499e-05,3.69535e-07,0.431625
252,9.74725,7.7317e-05,8.9857e-05,1.86474e-05,3.67078e-07,0.435404
253.5,9.74854,7.75832e-05,9.01104e-05,1.8744e-05,3.6463e-07,0.439168
255,9.74982,7.7847e-05,9.03615e-05,1.88399e-05,3.62193e-07,0.442916
256.5,9.75107,7.81085e-05,9.06102e-05,1.89351e-05,3.59765e-07,0.446649
258,9.75232,7.83676e-05,9.08565e-05,1.90296e-05,3.57349e-07,0.450366
259.5,9.75354,7.86244e-05,9.11004e-05,1.91233e-05,3.54942e-07,0.454067
261,9.75475,7.88788e-05,9.1342e-05,1.92162e-05,3.52547e-07,0.457751
262.5,9.75594,7.9131e-05,9.15813e-05,1.93085e-05,3.50163e-07,0.461418
264,9.75712,7.93808e-05,9.18183e-05,1.93999e-05,3.47789e-07,0.465068
265.5,9.75829,7.96284e-05,9.20529e-05,1.94907e-05,3.45427e-07,0.4687
267,9.75944,7.98736e-05,9.22853e-05,1.95807e-05,3.43077e-07,0.472315
268.5,9.76057,8.01166e-05,9.25154e-05,1.967e-05,3.40738e-07,0.475912
270,9.76169,8.03574e-05,9.27432e-05,1.97585e-05,3.38412e-07,0.47949
271.5,9.7628,8.05959e-05,9.29688e-05,1.98463e-05,3.36097e-07,0.48305
273,9.76389,8.08322e-05,9.31921e-05,1.99333e-05,3.33794e-07,0.486592
274.5,9.76497,8.10663e-05,9.34132e-05,2.00197e-05,3.31504e-07,0.490114
276,9.76603,8.12982e-05,9.36321e-05,2.01053e-05,3.29226e-07,0.493618
277.5,9.76708,8.15279e-05,9.38488e-05,2.01901e-05,3.2696e-07,0.497102
279,9.76812,8.17554e-05,9.40633e-05,2.02743e-05,3.24707e-07,0.500567
280.5,9.76915,8.19807e-05,9.42757e-05,2.03577e-05,3.22467e-07,0.504012
282,9.77016,8.2204e-05,9.44858e-05,2.04404e-05,3.2024e-07,0.507437
283.5,9.77116,8.2425e-05,9.46939e-05,2.05224e-05,3.18026e-07,0.510842
285,9.77214,8.2644e-05,9.48998e-05,2.06036e-05,3.15826e-07,0.514227
286.5,9.77312,8.28609e-05,9.51036e-05,2.06841e-05,3.13638e-07,0.517592
288,9.77408,8.30756e-05,9.53053e-05,2.0764e-05,3.11464e-07,0.520936
289.5,9.77503,8.32883e-05,9.55049e-05,2.08431e-05,3.09303e-07,0.524259
291,9.77596,8.34989e-05,9.57025e-05,2.09215e-05,3.07155e-07,0.527562
292.5,9.77689,8.37075e-05,9.58979e-05,2.09992e-05,3.05021e-07,0.530844
294,9.7778,8.39141e-05,9.60914e-05,2.10761e-05,3.02901e-07,0.534104
295.5,9.77871,8.41186e-05,9.62828e-05,2.11524e-05,3.00795e-07,0.537344
297,9.7796,8.43211e-05,9.64722e-05,2.1228e-05,2.98702e-07,0.540562
298.5,9.78048,8.45216e-05,9.66596e-05,2.13029e-05,2.96624e-07,0.543759
300,9.78135,8.47202e-05,9.68451e-05,2.13771e-05,2.94559e-07,0.546935
301.5,9.78221,8.49167e-05,9.70285e-05,2.14506e-05,2.92508e-07,0.550089
303,9.78305,8.51114e-05,9.721e-05,2.15234e-05,2.90471e-07,0.553222
304.5,9.78389,8.53041e-05,9.73896e-05,2.15956e-05,2.88449e-07,0.556333
306,9.78472,8.54949e-05,9.75672e-05,2.1667e-05,2.8644e-07,0.559422
307.5,9.78553,8.56837e-05,9.7743e-05,2.17378e-05,2.84446e-07,0.562489
309,9.78634,8.58707e-05,9.79168e-05,2.18079e-05,2.82465e-07,0.565535
310.5,9.78713,8.60558e-05,9.80888e-05,2.18774e-05,2.80499e-07,0.568559
312,9.78792,8.6239e-05,9.82589e-05,2.19461e-05,2.78548e-07,0.571561
313.5,9.7887,8.64204e-05,9.84271e-05,2.20143e-05,2.7661e-07,0.574541
315,9.78946,8.66e-05,9.85936e-05,2.20817e-05,2.74687e-07,0.577498
316.5,9.79022,8.67777e-05,9.87582e-05,2.21485e-05,2.72778e-07,0.580434
318,9.79097,8.69537e-05,9.8921e-05,2.22147e-05,2.70884e-07,0.583348
319.5,9.79171,8.71278e-05,9.9082e-05,2.22802e-05,2.69003e-07,0.58624
321,9.79243,8.73002e-05,9.92412e-05,2.2345e-05,2.67138e-07,0.58911
322.5,9.79315,8.74708e-05,9.93987e-05,2.24093e-05,2.65286e-07,0.591958
324,9.79386,8.76396e-05,9.95544e-05,2.24728e-05,2.63449e-07,0.594783
325.5,9.79457,8.78068e-05,9.97084e-05,2.25358e-05,2.61626e-07,0.597587
327,9.79526,8.79722e-05,9.98607e-05,2.25981e-05,2.59818e-07,0.600368
328.5,9.79594,8.81359e-05,0.000100011,2.26598e-05,2.58023e-07,0.603128
330,9.79662,8.82979e-05,0.00010016,2.27209e-05,2.56243e-07,0.605866
331.5,9.79729,8.84583e-05,0.000100307,2.27814e-05,2.54478e-07,0.608581
333,9.79795,8.86169e-05,0.000100453,2.28412e-05,2.52727e-07,0.611275
334.5,9.7986,8.8774e-05,0.000100597,2.29005e-05,2.50989e-07,0.613946
336,9.79924,8.89294e-05,0.000100739,2.29591e-05,2.49267e-07,0.616596
337.5,9.79988,8.90832e-05,0.00010088,2.30172e-05,2.47558e-07,0.619224
339,9.80051,8.92354e-05,0.000101019,2.30746e-05,2.45863e-07,0.62183
340.5,9.80113,8.93859e-05,0.000101156,2.31315e-05,2.44183e-07,0.624415
342,9.80174,8.9535e-05,0.000101292,2.31878e-05,2.42517e-07,0.626978
343.5,9.80234,8.96824e-05,0.000101427,2.32435e-05,2.40865e-07,0.629519
345,9.80294,8.98283e-05,0.00010156,2.32986e-05,2.39227e-07,0.632038
346.5,9.80353,8.99727e-05,0.000101691,2.33531e-05,2.37603e-07,0.634536
348,9.80411,9.01156e-05,0.000101821,2.34071e-05,2.35992e-07,0.637013
349.5,9.80469,9.02569e-05,0.000101949,2.34605e-05,2.34396e-07,0.639468
351,9.80525,9.03968e-05,0.000102076,2.35134e-05,2.32814e-07,0.641902
352.5,9.80582,9.05352e-05,0.000102201,2.35657e-05,2.31245e-07,0.644314
354,9.80637,9.06721e-05,0.000102325,2.36174e-05,2.2969e-07,0.646706
355.5,9.80692,9.08076e-05,0.000102447,2.36686e-05,2.28149e-07,0.649076
357,9.80746,9.09416e-05,0.000102568,2.37193e-05,2.26622e-07,0.651425
358.5,9.80799,9.10742e-05,0.000102688,2.37694e-05,2.25108e-07,0.653754
360,9.80852,9.12054e-05,0.000102806,2.3819e-05,2.23608e-07,0.656061
361.5,9.80904,9.13352e-05,0.000102923,2.38681e-05,2.22121e-07,0.658348
363,9.80955,9.14636e-05,0.000103038,2.39166e-05,2.20647e-07,0.660614
364.5,9.81006,9.15907e-05,0.000103153,2.39646e-05,2.19187e-07,0.66286
366,9.81057,9.17164e-05,0.000103265,2.40121e-05,2.17741e-07,0.665085
367.5,9.81106,9.18407e-05,0.000103377,2.40591e-05,2.16307e-07,0.66729
369,9.81155,9.19637e-05,0.000103487,2.41056e-05,2.14887e-07,0.669475
370.5,9.81203,9.20854e-05,0.000103596,2.41515e-05,2.1348e-07,0.671639
372,9.81251,9.22058e-05,0.000103703,2.4197e-05,2.12086e-07,0.673783
373.5,9.81298,9.23249e-05,0.000103809,2.4242e-05,2.10704e-07,0.675908
375,9.81345,9.24427e-05,0.000103914,2.42865e-05,2.09336e-07,0.678012
376.5,9.81391,9.25593e-05,0.000104018,2.43305e-05,2.07981e-07,0.680097
378,9.81437,9.26746e-05,0.00010412,2.4374e-05,2.06638e-07,0.682162
379.5,9.81482,9.27886e-05,0.000104221,2.44171e-05,2.05308e-07,0.684208
381,9.81526,9.29014e-05,0.000104321,2.44596e-05,2.0399e-07,0.686234
382.5,9.8157,9.3013e-05,0.00010442,2.45017e-05,2.02686e-07,0.688241
384,9.81613,9.31234e-05,0.000104518,2.45434e-05,2.01393e-07,0.690229
385.5,9.81656,9.32327e-05,0.000104614,2.45845e-05,2.00113e-07,0.692198
387,9.81698,9.33407e-05,0.000104709,2.46253e-05,1.98845e-07,0.694148
388.5,9.8174,9.34475e-05,0.000104803,2.46655e-05,1.9759e-07,0.696079
390,9.81781,9.35532e-05,0.000104896,2.47054e-05,1.96346e-07,0.697991
391.5,9.81822,9.36578e-05,0.000104988,2.47447e-05,1.95115e-07,0.699885
393,9.81862,9.37612e-05,0.000105079,2.47837e-05,1.93896e-07,0.701761
394.5,9.81902,9.38635e-05,0.000105169,2.48222e-05,1.92688e-07,0.703618
396,9.81942,9.39647e-05,0.000105257,2.48602e-05,1.91493e-07,0.705457
397.5,9.8198,9.40648e-05,0.000105344,2.48979e-05,1.90309e-07,0.707278
399,9.82019,9.41638e-05,0.000105431,2.49351e-05,1.89137e-07,0.709081
400.5,9.82057,9.42618e-05,0.000105516,2.49719e-05,1.87976e-07,0.710866
402,9.82094,9.43586e-05,0.0001056,2.50083e-05,1.86827e-07,0.712633
403.5,9.82131,9.44544e-05,0.000105683,2.50443e-05,1.85689e-07,0.714383
405,9.82168,9.45492e-05,0.000105766,2.50799e-05,1.84563e-07,0.716116
406.5,9.82204,9.46429e-05,0.000105847,2.5115e-05,1.83448e-07,0.717831
408,9.82239,9.47357e-05,0.000105927,2.51498e-05,1.82344e-07,0.719529
409.5,9.82275,9.48274e-05,0.000106006,2.51842e-05,1.81251e-07,0.72121
411,9.8231,9.49181e-05,0.000106084,2.52182e-05,1.80169e-07,0.722874
412.5,9.82344,9.50078e-05,0.000106161,2.52518e-05,1.79098e-07,0.724521
414,9.82378,9.50965e-05,0.000106238,2.5285e-05,1.78038e-07,0.726152
415.5,9.82412,9.51843e-05,0.000106313,2.53178e-05,1.76988e-07,0.727766
417,9.82445,9.52711e-05,0.000106387,2.53503e-05,1.75949e-07,0.729364
418.5,9.82477,9.5357e-05,0.000106461,2.53824e-05,1.74921e-07,0.730946
420,9.8251,9.5442e-05,0.000106533,2.54141e-05,1.73903e-07,0.732511
421.5,9.82542,9.5526e-05,0.000106605,2.54455e-05,1.72896e-07,0.734061
423,9.82574,9.56091e-05,0.000106675,2.54765e-05,1.71899e-07,0.735594
424.5,9.82605,9.56913e-05,0.000106745,2.55071e-05,1.70912e-07,0.737112
426,9.82636,9.57725e-05,0.000106814,2.55374e-05,1.69935e-07,0.738615
427.5,9.82666,9.5853e-05,0.000106882,2.55673e-05,1.68969e-07,0.740101
429,9.82696,9.59325e-05,0.000106949,2.55969e-05,1.68012e-07,0.741573
430.5,9.82726,9.60111e-05,0.000107016,2.56262e-05,1.67065e-07,0.743029
432,9.82756,9.60889e-05,0.000107081,2.56551e-05,1.66128e-07,0.744471
433.5,9.82785,9.61659e-05,0.000107146,2.56837e-05,1.65201e-07,0.745897
435,9.82814,9.6242e-05,0.00010721,2.57119e-05,1.64283e-07,0.747308
436.5,9.82842,9.63173e-05,0.000107273,2.57399e-05,1.63375e-07,0.748705
438,9.8287,9.63918e-05,0.000107335,2.57675e-05,1.62476e-07,0.750088
439.5,9.82898,9.64654e-05,0.000107396,2.57947e-05,1.61587e-07,0.751455
441,9.82925,9.65383e-05,0.000107457,2.58217e-05,1.60707e-07,0.752809
442.5,9.82952,9.66104e-05,0.000107517,2.58484e-05,1.59836e-07,0.754148
444,9.82979,9.66816e-05,0.000107576,2.58747e-05,1.58974e-07,0.755474
445.5,9.83006,9.67521e-05,0.000107634,2.59007e-05,1.58122e-07,0.756785
447,9.83032,9.68219e-05,0.000107692,2.59265e-05,1.57278e-07,0.758083
448.5,9.83058,9.68908e-05,0.000107749,2.59519e-05,1.56443e-07,0.759367
450,9.83083,9.69591e-05,0.000107805,2.5977e-05,1.55617e-07,0.760638
451.5,9.83108,9.70266e-05,0.00010786,2.60019e-05,1.548e-07,0.761895
453,9.83133,9.70933e-05,0.000107915,2.60264e-05,1.53991e-07,0.763139
454.5,9.83158,9.71593e-05,0.000107969,2.60507e-05,1.53191e-07,0.76437
456,9.83183,9.72247e-05,0.000108022,2.60746e-05,1.52399e-07,0.765587
457.5,9.83207,9.72893e-05,0.000108075,2.60983e-05,1.51616e-07,0.766792
459,9.8323,9.73532e-05,0.000108127,2.61217e-05,1.50841e-07,0.767984
460.5,9.83254,9.74164e-05,0.000108178,2.61449e-05,1.50074e-07,0.769164
462,9.83277,9.74789e-05,0.000108229,2.61678e-05,1.49315e-07,0.770331
463.5,9.833,9.75407e-05,0.000108279,2.61904e-05,1.48565e-07,0.771485
465,9.83323,9.76019e-05,0.000108328,2.62127e-05,1.47822e-07,0.772627
466.5,9.83346,9.76625e-05,0.000108377,2.62348e-05,1.47087e-07,0.773757
